City,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Recycling_Count,Green_Area_Count
Singosari,1146,0,0,0,0,0,0
Shush,528,0,0,0,0,0,1
Silao,1198,3,2,0,0,0,6
Skopin,157,25,171,0,15,2,324
Hirara,54,0,0,0,0,0,0
Smolensk,689,54,0,0,34,1,161
Hilden,956,23,10,0,1,75,131
Davis,85,0,0,0,0,0,0
Hirekerur,10,0,0,0,0,0,0
Dennis,3760,14,0,0,18,69,96
Debre Zeyit,4,0,1,0,0,0,1
Dharmadam,262,2,0,0,0,0,7
Djenne,251,0,10,0,0,0,3
Hrubieszow,357,29,165,0,7,0,140
Deshnok,346,2,0,0,0,0,0
Dobeln,599,8,66,0,0,60,85
Dietikon,928,21,67,0,6,15,129
Dolny Kubin,335,2,8,0,0,0,89
Dunga Bunga,145,0,0,0,0,0,0
Duderstadt,430,4,216,1,0,15,209
Durbuy,199,1,60,0,1,3,236
Durgapur,697,1,0,0,0,0,8
East Riverdale,734,2,0,0,0,0,101
El Reten,158,0,0,0,0,0,0
Danao,294,4,0,0,0,0,0
Sobinka,108,16,0,0,6,0,239
Lisburn,1255,14,189,0,0,1,118
Lisle,54,0,4,0,0,1,72
Glen Allen,69,0,0,0,0,0,0
Dergachi,127,4,0,0,0,0,0
Linxi,116,5,10,0,0,0,6
Lompoc,450,1,2,0,0,1,5
El Segundo,519,8,0,0,0,1,2
Lodwar,439,1,2,0,0,0,9
Los Patios,684,6,24,0,0,0,38
Lomianki,483,47,33,0,0,0,378
Macaparana,204,0,0,0,0,0,0
Ludinghausen,582,5,104,1,0,19,118
Macin,186,1,7,1,0,0,8
Macomer,460,2,1,0,0,0,0
Madruga,141,7,7,0,0,0,3
Madhupur,10,0,0,0,0,0,0
Mahabaleshwar,67,0,0,0,0,0,3
Donskoy,178,14,10,0,10,0,44
Ludwigslust,301,4,31,0,0,9,55
Mae Tha,255,0,0,0,0,0,1
Malegaon,2106,0,4,0,0,0,6
Manizales,2378,2,1,2,0,0,116
Mahudha,130,0,0,0,0,0,0
Maisons Alfort,1412,16,1,0,4,76,161
Dustlik,275,60,0,2,23,0,119
Maputo,1075,9,1,2,16,5,12
Marbach,663,15,73,0,2,7,144
Hitchin,856,34,58,0,0,6,79
Marsala,645,2,0,1,0,2,5
Manteca,679,3,2,0,9,0,4
Marakkanam,13,0,0,0,0,0,0
Maxcanu,19,0,0,0,0,0,0
Ecublens,859,13,44,1,11,57,101
Marratxi,445,4,11,0,3,4,50
Memari,528,0,0,0,0,0,0
Meihekou,4,0,0,0,0,0,0
Meoqui,14,0,12,0,0,0,0
Mettingen,82,3,6,0,0,0,28
Melrose,786,0,0,0,0,0,76
Moyo,2,0,0,0,0,0,2
Mulchen,244,1,6,0,0,0,27
Mulleriyawa,875,9,8,0,0,0,6
Mulhouse,1803,8,1,0,1,159,65
Nadvirna,267,9,0,1,4,3,82
Nang Rong,361,2,0,0,0,0,0
Nahariyya,947,1,8,1,0,1,29
Nanning,263,1,0,0,0,0,19
Mahabad,1719,0,0,0,0,0,1
Naudero,107,0,0,0,0,0,0
Natick,498,1,1,0,0,1,3
Neijiang,2,0,0,0,0,0,0
Nesterovskaya,2,0,0,0,0,0,10
New Ulm,359,10,8,0,0,2,35
Nemyriv,182,17,17,0,7,1,106
Newton Abbot,896,11,36,0,1,8,127
Niederkassel,421,12,51,0,0,19,73
Nieuwpoort,719,8,43,0,0,23,149
Nirmali,0,0,0,0,0,0,0
Markkleeberg,1074,6,9,0,83,40,138
Nizamabad,2433,0,0,0,0,0,0
Nizwa,268,0,0,0,0,0,0
Meru,16,0,0,0,0,0,0
Northeim,78,0,125,0,0,0,61
Nova Era,345,0,0,0,0,0,0
Mbarara,31,0,0,0,0,0,3
Nizhniy Tagil,520,39,0,0,3,0,25
North Battleford,369,7,5,0,0,0,28
Ofaqim,976,3,8,0,0,0,62
Novi Sad,1344,14,1,0,249,33,152
Novoanninskiy,328,24,3,1,0,1,11
Nkhotakota,0,0,0,0,0,0,0
Mougins,867,7,5,0,2,13,33
Mibu,417,2,0,0,0,0,31
Novoaltaysk,235,18,0,0,8,4,125
Millerovo,408,15,3,1,0,2,33
Moji Das Cruzes,0,0,0,0,0,0,0
Narayanpet,13,0,0,0,0,0,1
Mill Creek,926,0,0,0,5,1,16
Monticello,220,0,1,0,2,3,8
Mojosari,1069,1,0,0,0,0,0
Moquegua,1,0,0,0,0,0,0
Morag,158,0,1,0,0,0,0
Girua,348,0,1,0,0,0,1
Gitega,548,4,3,0,0,0,16
Goba,242,0,0,0,0,0,0
Givors,487,11,99,1,0,33,163
Moreno Valley,782,0,0,0,1,1,3
Goffstown,154,0,5,0,0,0,45
Grajau,413,1,0,0,0,0,0
Grecia,19,0,0,0,0,0,7
Darayya,699,1,6,1,0,0,0
Goianinha,447,1,5,0,0,0,10
Griesheim,264,2,28,0,0,3,44
Nova Iguacu,1298,17,0,0,0,0,34
Grootegast,194,7,79,0,2,5,184
Grove City,48,0,4,0,0,0,0
Haaren,932,36,33,0,1,47,234
Guayama,27,0,0,0,0,0,0
Ogdensburg,213,14,0,0,0,0,1
Mizdah,0,0,0,0,0,0,0
Harduaganj,346,2,0,0,0,0,0
Harsud,3,0,0,0,0,0,0
Guskhara,231,0,0,0,0,0,0
Harnoli,4,0,0,0,0,0,0
Hampton,729,13,1,0,3,0,21
Hato Mayor,2,0,0,0,0,0,0
Hatogaya,988,4,140,0,0,0,71
Hashima,1862,3,130,0,0,0,9
Heemstede,1570,9,17,0,12,29,932
Hessisch Lichtenau,201,9,61,0,0,3,580
Gradignan,989,13,1,0,23,63,78
Hihya,1116,0,0,0,0,0,0
Hindoria,141,0,0,0,0,0,1
Himi,0,0,0,0,0,0,0
Hakodate,563,2,0,0,0,0,10
Millau,970,0,9,0,17,42,25
Hingoli,0,0,0,0,0,0,0
Guder,0,0,0,0,0,0,0
Ho,6,0,0,0,0,0,0
Molave,119,0,0,0,0,0,0
Mira,99,0,0,0,0,0,2
Hlucin,264,24,73,1,1,51,58
Hormigueros,323,1,0,1,0,0,0
Hakone,110,1,6,0,0,0,26
Hyderabad,3658,1,1,0,1,0,0
Hermosillo,1077,1,0,0,1,0,7
Hinsdale,0,0,0,0,0,0,0
Holesov,306,20,153,0,7,26,102
Hohen Neuendorf,546,7,4,1,1,15,89
Ila,7,0,3,0,0,0,37
Ichtegem,242,6,169,0,0,0,227
Iranduba,297,0,0,0,0,0,1
Hsinying,389,5,16,0,2,0,8
Inawashiro,656,0,525,0,0,0,12
Hoopstad,224,2,1,0,0,0,0
Itimadpur,0,0,0,0,0,0,0
Itapecerica,351,0,0,0,0,1,50
Huaraz,749,0,0,0,0,0,5
Iwanai,403,2,22,0,0,0,10
Huanan,0,0,0,0,0,0,0
Iserlohn,1270,13,2,0,1,54,71
Jalpaiguri,68,0,2,0,0,0,0
Ibicarai,291,2,0,0,0,0,102
Issoire,624,4,12,0,0,11,95
Jatoi,26,0,0,0,0,0,0
Jetpur,794,15,1,0,0,0,0
Jaten,959,4,31,0,0,0,7
Jijiga,990,0,0,0,0,0,0
Jucurutu,288,1,0,0,0,0,0
Jitra,730,2,0,0,0,2,0
Julio De Castilhos,319,0,0,0,0,0,43
Kalyan,1242,4,0,1,0,0,5
Kahramanmaras,3,0,0,0,0,0,8
Huangnihe,97,4,0,0,0,0,6
Huarmey,0,0,0,0,0,0,0
Johnstown,517,2,0,0,0,0,3
Kamp Lintfort,707,4,48,2,0,34,161
Kamyzyak,179,7,0,0,0,0,5
Kamenolomni,196,20,3,1,0,0,21
Karamursel,288,0,0,0,0,0,4
Izola,376,6,369,0,6,27,663
Isaszeg,192,11,5,0,0,0,74
Iwade,1096,0,407,0,0,0,13
Kamareddi,299,0,0,0,0,0,0
Kasur,573,0,0,0,0,0,0
Jagodina,568,59,81,0,0,0,10
Katy,563,6,3,0,1,0,14
Karanpura,0,0,0,0,0,0,1
Kamifukuoka,2298,5,561,0,0,0,48
Kavakli,119,3,49,0,0,0,9
Kennewick,440,9,5,0,0,0,3
Kendari,1165,1,0,0,0,0,0
Alvand,778,2,6,0,0,0,5
Kandana,770,4,5,0,0,0,0
Kashipur,2291,4,0,0,0,0,0
Amnat Charoen,30,0,0,0,0,0,0
Kazan,838,8,0,0,48,6,61
Anaimalai,52,0,0,0,0,0,0
Amol,3594,0,3,0,0,0,26
Janakkala,131,8,28,0,0,5,112
Americus,350,2,0,0,0,0,0
Arawa,111,0,31,0,0,0,74
Ardmore,468,0,0,0,0,0,0
Abucay,381,0,3,0,0,0,0
Aconibe,58,0,0,0,0,0,3
Araguari,1047,3,0,0,0,0,3
Ahar,1723,0,0,0,0,0,0
Kandiaro,144,0,23,0,0,0,0
Akhtubinsk,230,23,0,0,2,4,9
Ammon,392,1,7,0,0,0,0
Alasehir,784,0,1,0,0,0,0
Albi,1400,3,3,0,12,72,9
Alcazar De San Juan,785,5,24,0,6,7,7
Aleksandriyskaya,59,2,7,0,0,0,26
Jammu,1398,1,0,0,0,0,2
Ketsch,351,4,93,0,3,5,204
Alexandroupoli,798,1,0,0,0,0,3
Shahdadkot,954,0,0,0,0,0,0
Anchorage,557,13,0,0,0,6,123
Anjangaon,62,0,0,0,0,0,0
Schroeder,221,1,2,0,0,0,14
Aguisan,53,1,20,0,0,0,0
Amli,0,0,0,0,0,0,11
Schuttorf,433,8,162,0,0,1,189
Sensuntepeque,418,0,0,0,0,0,0
Severo Zadonsk,86,6,0,2,11,0,1
Shahr E Babak,1764,29,0,0,0,0,42
Shakhunya,241,66,0,0,0,0,33
Shanting,153,10,0,0,0,0,5
Aleksandrov,372,40,0,0,3,1,112
Katsina,0,0,0,0,0,0,0
Orkney,18,1,10,0,1,0,13
Oshogbo,1121,0,0,0,0,0,0
Oud Heverlee,216,0,60,0,0,13,129
Algemesi,634,8,1,0,2,6,1
Ozorkow,314,3,113,0,7,0,164
Overlea,660,4,2,0,0,0,26
Pacora,378,9,16,0,0,0,34
Schwaz,499,19,48,1,0,15,180
Paco De Arcos,1790,10,12,0,5,7,47
Palos Verdes Estates,536,0,0,0,0,0,1
Paraisopolis,401,1,2,0,0,0,3
Pantin,1535,22,10,0,3,301,55
Paranapanema,196,1,0,0,0,0,2
Pedregal,0,0,0,0,0,0,2
Parkent,86,1,32,0,0,0,4
Parsabad,1028,0,0,0,0,0,0
Alipur,77,0,0,0,0,0,0
Petersburg,1821,17,1,1,324,62,375
Perth Amboy,559,18,0,0,0,1,57
Alhaurin El Grande,421,1,0,0,0,0,31
Schluchtern,200,3,114,0,0,3,404
Palm Bay,525,4,0,0,2,0,449
Schwaigern,254,4,58,0,0,9,77
Pijijiapan,22,0,0,0,0,0,0
Phon Thong,252,0,0,0,0,0,1
Phayao,65,0,0,0,0,0,1
Piedecuesta,879,1,6,0,0,0,6
Pitalito,26,0,0,0,0,0,0
Panajachel,230,0,0,0,0,0,0
Pionerskiy,268,13,7,0,13,0,56
Polewali,353,0,1,0,0,0,1
Pitanga,499,1,0,0,0,0,3
Play Cu,1116,33,2,2,47,0,40
Plant City,730,24,8,0,0,0,12
Planaltina,1134,0,0,0,0,0,0
Nova Milanese,947,88,147,0,0,13,194
Novosilikatnyy,0,0,0,0,0,0,0
Northglenn,810,3,1,0,1,0,2
Pont A Mousson,581,4,16,2,4,9,63
Novocheboksarsk,223,28,0,0,11,1,29
Odessa,797,71,0,0,28,11,80
Odemis,586,0,0,0,0,0,0
Nowy Sacz,937,27,23,1,9,19,117
Oborniki,423,34,9,0,0,2,114
Novotitarovskaya,186,8,8,1,0,0,15
Ojhar,9,0,0,0,0,0,0
Odlabari,259,0,2,0,0,0,0
Okulovka,133,24,0,1,0,3,31
Novi Travnik,193,2,17,0,0,0,39
Olgiate Olona,1043,84,104,0,0,4,162
Olaine,110,18,25,0,15,6,93
Omama,609,120,733,0,0,3,74
Giyani,161,0,3,0,0,0,0
Glen Cove,695,4,0,0,0,0,95
Gobardanga,511,0,0,0,0,0,0
Gloucester,1286,24,18,1,1,20,72
Glenview,979,3,0,0,1,0,2
Glen Avon,340,5,0,0,0,0,0
Giyon,1929,3,5,0,1,0,13
Goiania,2282,0,0,0,0,0,12
Grande Synthe,999,10,15,0,0,8,132
Gopalganj,3,0,0,0,0,0,0
Graneros,298,6,30,0,0,0,5
Guanajuato,24,0,0,0,0,0,0
Gronau,332,8,82,0,0,13,73
Gualan,12,0,0,0,0,0,0
Gualaceo,1,0,0,0,0,0,1
Ingraj Bazar,1138,2,0,0,0,0,3
Guapo,374,3,0,0,0,0,3
Grigiskes,162,7,1,0,1,20,144
Invercargill,467,22,0,0,0,11,72
Ionia,49,0,0,0,1,0,0
Ipoh,1537,7,1,0,0,1,9
Isiro,559,0,1,0,0,0,4
Sennan,1066,1,13,0,0,0,15
Iskitim,324,17,1,0,0,0,8
Pirojpur,29,1,0,0,0,0,0
Issy Les Moulineaux,2527,5,0,0,6,263,94
Itami,3118,89,156,0,0,3,22
Jensen Beach,258,0,0,0,1,0,12
Jiangkou,114,0,0,0,0,0,0
Itaporanga,197,0,0,0,0,0,8
Ixtapaluca,11,0,1,0,0,0,7
Kabankalan,423,0,4,0,0,0,1
Jangaon,67,0,0,0,0,0,0
Jussara,185,1,0,0,0,0,0
Kailaras,17,0,0,0,0,0,0
Kafanchan,581,0,0,0,0,0,0
Kahului,539,4,1,0,0,1,17
Kamalapuram,90,0,0,0,0,0,0
Kaihua,143,6,18,0,0,0,26
Kamalia,977,0,0,0,0,0,0
Kapenguria,53,0,1,0,0,0,0
Kambar,1,0,5,0,0,0,0
Kanie,789,146,1459,0,0,0,178
Karlsruhe,2593,15,0,0,34,164,154
Karwar,293,3,0,0,0,0,2
Kasaoka,471,0,12,0,0,0,16
Karlstadt,525,5,27,0,36,34,38
Parsons,283,4,2,0,0,0,9
Kepala Batas,483,0,13,0,0,2,1
Kaya,518,0,3,0,0,0,2
Olongapo,635,24,0,0,0,0,6
Kerch,299,17,0,0,8,0,21
Kerugoya,268,0,0,0,0,0,0
Oroszlany,242,15,17,1,0,1,21
Ortona,413,27,144,0,0,2,178
Onex,1151,11,76,0,3,71,291
Opmeer,396,3,64,0,0,2,187
Papagaios,289,0,0,0,0,0,0
Paiho,880,2,0,0,22,0,12
Parambu,252,0,0,0,0,0,0
Padang,1747,0,5,0,0,1,7
Iskilip,343,0,0,0,0,0,5
Passau,836,3,40,0,1,28,139
Itamarandiba,670,3,0,0,0,0,6
Pavlikeni,172,8,48,0,0,0,49
Parthenay,971,12,4,0,0,30,23
Pedro Leopoldo,506,2,1,0,0,0,3
Pavlovskiy Posad,316,37,1,0,4,1,180
Pearl,301,0,0,0,0,0,0
Itaqui,192,0,0,0,0,0,1
Pemba,32,0,3,0,0,0,0
Peer,359,12,165,0,0,4,595
Penaranda,175,0,3,0,0,0,0
Pegnitz,443,5,18,1,0,11,116
Kaarst,741,10,102,1,10,58,184
Penonome,477,1,0,0,2,0,23
Phetchabun,776,0,2,0,0,0,0
Penne,70,0,3,0,0,1,5
Hobbs,370,53,0,0,0,0,3
Hod Hasharon,748,4,29,0,1,2,26
Petrila,244,2,6,1,0,0,18
Honavar,0,0,0,0,0,0,0
Horodnya,720,31,1,0,0,0,64
Horw,808,1,14,0,8,22,155
Huai Mek,86,0,0,0,0,0,0
Huacho,877,0,23,0,0,0,0
Huehuetenango,11,0,1,0,0,0,1
Houten,1800,5,28,0,75,46,416
Ilave,429,1,0,0,0,0,0
Hullhorst,233,5,267,1,0,6,194
Iganga,29,0,0,0,0,0,0
Ostuni,902,2,5,0,0,0,9
Golden Gate,91,0,0,0,0,1,4
Ikwiriri,250,0,0,0,0,0,0
Gombe,23,0,0,0,0,0,0
Goldenrod,821,0,1,0,1,0,16
Partanna,584,11,105,0,0,0,36
Gornozavodsk,64,16,3,0,0,0,197
Goodlettsville,351,1,0,0,0,0,103
Paysandu,393,3,0,0,0,0,2
Patzun,24,0,5,0,0,0,3
Greece,19,0,0,0,0,0,7
