City,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Recycling_Count,Green_Area_Count
Suzu,189,4,207,0,0,0,16
Garoua,866,5,12,0,80,0,22
Tamiami,1224,0,0,0,0,0,6
Tajimi,319,2,48,0,0,0,62
Tamra,330,2,7,0,0,0,15
Tanashi,2105,1,238,0,2,0,77
Szeged,1494,34,6,0,8,44,37
Tandarei,138,1,4,0,0,0,4
Szerencs,314,31,5,0,4,2,13
Taburbah,0,0,0,0,0,0,0
Yuanping,83,1,0,0,0,0,0
Zhaozhou,7,1,0,0,0,0,0
Tatvan,258,0,0,0,0,0,3
Zhuji,167,0,0,0,0,0,2
Zimatlan,33,0,0,0,0,0,0
Tantangan,80,0,38,0,0,0,5
Zinacantepec,60,0,2,0,0,0,7
Yaval,73,9,7,0,0,0,87
Yuncheng,153,0,0,0,0,0,0
Zhicheng,277,13,5,0,0,0,20
Abaran,211,1,0,0,0,0,4
Acuautla,26,0,0,0,0,0,0
Zhongshan,1117,1,0,0,0,0,15
Tarogong,1383,2,38,0,0,0,20
Yeovil,921,4,9,0,0,0,74
Abidjan,759,12,0,0,0,0,1
Zambrow,379,14,64,0,72,0,25
Abbiategrasso,670,15,198,0,0,1,3
Zemst,581,9,86,0,0,19,273
Zaventem,838,17,61,2,1,32,199
Zamosc,759,38,12,0,1,2,56
Zmeinogorsk,190,14,3,0,0,0,93
Aalburg,73,2,96,0,0,0,423
Afzalgarh,23,0,0,0,0,0,0
Ambovombe,104,0,0,0,0,0,3
Apam,49,0,1,0,0,0,5
Anqiu,72,8,0,0,0,0,0
Acworth,476,1,0,0,1,0,2
Alabaster,414,0,0,0,0,0,0
Apaseo El Grande,3,0,0,0,0,0,0
Antalaha,288,1,6,0,0,0,1
Akyab,521,2,1,1,0,0,0
Agbor,821,0,0,0,0,0,0
Almoradi,508,11,411,0,1,0,2
Adelphi,726,1,1,0,1,0,69
Atarra,6,0,0,0,0,0,0
Alotau,103,2,0,0,0,0,19
Aragarcas,922,1,0,0,0,0,5
Arsk,268,12,6,0,1,1,163
Ashtarak,234,3,1,0,1,0,18
Antioch,1691,1,2,0,0,0,37
Atescatempa,31,0,0,0,0,0,0
Alken,240,1,41,0,0,4,40
Asosa,598,0,1,0,0,0,23
Arkadak,178,9,2,0,1,0,20
Altotting,671,6,216,2,0,5,312
Astaneh Ye Ashrafiyeh,910,2,0,0,0,0,0
Aix En Provence,2010,7,0,0,47,131,20
Balfour,18,0,3,0,0,0,1
Artyom,349,5,1,0,2,1,252
Ayer Keroh,723,5,1,0,0,0,8
Avdiyivka,129,12,7,1,45,1,62
Ayr,643,5,0,0,0,8,22
Alma,47,0,4,0,0,2,35
Armentieres,1063,22,52,0,0,6,200
Almirante Tamandare,433,0,16,0,0,0,88
Ban Phai,479,0,29,0,0,0,2
Bahawalnagar,928,1,0,0,0,0,1
Bangued,207,0,0,0,0,0,0
Bat Khela,168,0,0,0,0,0,0
Bad Langensalza,452,7,70,0,1,11,66
Backa Palanka,366,20,19,0,0,0,28
Basse,0,0,1,0,0,0,1
Batu Gajah,468,1,5,0,0,0,5
Alagir,204,21,0,0,0,0,6
Bartlesville,348,3,1,0,0,0,3
Bandar Penggaram,1146,2,0,0,0,0,8
Bazpur,754,0,0,0,0,0,0
Avintes,809,8,86,0,3,17,128
Castel Goffredo,384,9,11,0,0,0,0
Baarn,642,3,10,0,1,7,748
Cesenatico,465,1,2,0,0,8,11
Cazin,273,1,2,0,0,0,11
Catbalogan,209,6,0,2,0,0,56
Catanzaro,221,1,0,0,0,3,23
Chau Doc,174,0,1,0,0,0,1
Chaoyang,192,2,0,0,0,0,0
Banovce,338,4,5,0,13,9,6
Chhabra,0,0,0,0,0,0,2
Ballitoville,0,0,0,0,0,0,0
Chipurupalle,162,0,0,0,0,0,1
Chotila,237,0,0,0,0,0,1
Bargteheide,362,7,116,0,0,19,177
Cherkessk,475,7,0,0,0,0,4
Cherepanovo,211,33,1,0,0,1,51
Cernusco Sul Naviglio,740,22,65,0,0,4,42
Anyksciai,277,15,4,0,0,0,247
Cimarron Hills,563,21,0,0,3,0,20
Clevelandia,287,0,0,0,0,0,0
Claudio,461,0,0,0,0,0,28
Coari,531,0,0,0,0,0,2
Comendador,175,0,0,0,0,0,0
Comanesti,273,19,19,2,0,0,56
Conde,124,0,0,0,0,0,0
Chalon Sur Saone,1323,22,13,0,4,121,235
Cayambe,0,0,0,0,0,0,0
Chilpancingo,2089,1,0,0,3,8,26
Cobh,381,5,44,0,0,3,143
Copperas Cove,426,0,0,0,0,0,0
Corrientes,0,0,2,0,0,0,1
Cotija,5,0,0,0,0,0,0
Coatbridge,1168,46,38,0,0,5,130
Culfa,3,0,0,0,0,0,0
Chilakalurupet,0,0,0,0,0,0,0
Cornelio Procopio,692,2,0,0,0,0,7
Cooper City,842,0,1,0,2,1,15
Cuncolim,228,0,0,0,0,0,3
Chojnow,391,54,132,0,1,5,366
Ceske Budejovice,2012,26,9,0,180,161,106
Culleredo,192,8,13,0,24,4,167
Como,81,0,2,1,0,2,24
Consett,865,16,21,0,0,1,231
Crevalcore,367,8,18,0,0,7,1
Chachapoyas,0,0,0,0,0,0,0
Chacabuco,0,0,0,0,0,0,0
Colatina,1046,6,2,0,0,0,65
Atri,146,6,230,0,1,9,567
Betma,107,0,0,0,0,0,0
Beipiao,157,1,0,0,0,0,0
Bhairab Bazar,101,6,0,0,0,0,0
Dalbandin,340,0,0,0,0,0,0
Dalaba,121,0,9,0,0,0,20
Begoro,234,0,0,0,0,0,0
Cypress Lake,832,5,0,0,4,1,13
Bela Cruz,238,1,0,0,0,0,9
Bedford,193,2,0,0,0,0,7
Curvelo,982,1,0,0,0,0,0
Beverly,572,0,0,0,0,0,1
Berwick,366,13,18,0,3,4,62
Bhalwal,739,1,0,0,0,0,0
Bhimavaram,1122,2,0,0,0,0,0
Bezhetsk,221,47,2,0,12,1,241
Bernburg,801,22,44,0,0,27,108
Bermejo,440,4,1,0,0,0,6
Cuxhaven,869,15,0,0,0,28,38
Czestochowa,1299,38,1,0,56,35,116
Beaune,839,11,14,0,2,26,32
Bari Sadri,69,0,0,0,0,0,0
Baksan,235,10,2,0,0,0,0
Nueva Imperial,263,1,11,0,0,0,14
Nong Bua,320,0,0,0,0,0,0
Northbridge,250,0,0,0,0,0,0
Binjai,804,0,0,0,0,0,0
Bhinmal,577,0,0,0,0,0,0
Bhiwandi,732,14,0,0,0,0,1
Nong Han,449,1,12,0,0,0,0
Nuevo Arraijan,1055,1,0,0,0,0,3
Bardsir,1106,1,3,0,0,0,0
Baranoa,922,0,0,0,0,0,3
Novi Becej,238,16,25,0,0,0,26
North Andrews Gardens,1063,2,0,0,2,1,6
Oakdale,463,1,6,0,0,0,57
Oak Lawn,832,13,0,0,0,0,14
Nuenen,634,1,69,0,0,12,94
Baiao,221,2,3,0,0,1,36
Baras,505,15,26,2,61,5,112
Noordwijkerhout,528,5,275,0,6,8,393
Norwich,3091,24,1,0,0,26,116
Oyo,3,0,0,0,0,0,0
Ostuncalco,35,0,0,0,0,0,0
Olindina,309,0,0,0,0,0,0
Ozgon,422,0,4,0,0,0,1
Ohrid,579,5,16,0,0,0,20
Okawa,903,6,195,1,0,0,28
Olfen,316,3,132,0,0,5,196
Obuasi,791,0,0,0,0,0,5
Ouro Preto,694,2,0,0,0,0,42
Ostrzeszow,382,19,7,1,0,0,46
Bara,45,0,14,0,0,0,67
Olecko,375,8,14,1,0,0,83
Padra,402,0,0,0,0,0,0
Omagari,634,25,566,0,0,0,248
Palakkodu,336,0,0,0,0,0,0
Orem,987,1,2,0,23,0,4
Pailles,361,5,0,0,0,0,68
Pachino,1055,0,10,0,0,1,0
Ouesso,535,2,3,0,0,0,7
Oer Erkenschwick,553,7,69,0,0,30,179
Odawara,841,2,71,0,0,0,70
Oostburg,360,6,63,0,4,7,359
Orinda,521,2,0,0,0,1,166
Nuevo Casas Grandes,0,0,0,0,0,0,0
Panzhihua,227,2,0,0,0,0,15
Phatthalung,11,0,0,0,0,0,0
Phanom Thuan,145,0,0,0,0,0,1
Payyannur,37,0,10,0,0,0,1
Pavlodar,0,0,1,0,0,0,1
Pelham,300,7,0,0,0,0,42
Panshi,131,0,0,0,0,0,0
Paramonga,377,2,0,0,0,0,0
Pataskala,288,2,3,0,2,0,19
Perama,373,8,0,0,6,0,2
Pamekasan,1377,0,0,0,0,0,0
Parkville,736,0,0,0,0,1,24
Perote,17,0,5,0,0,0,0
Paraguacu,588,3,1,0,0,0,21
Paragominas,1032,4,0,0,0,0,0
Panchiao,958,14,1,0,2,11,26
Pasadena,1302,2,0,0,0,0,1
Petrovaradin,516,6,10,0,6,2,111
Palo,1680,5,13,0,85,313,62
Phetchaburi,2,0,0,0,0,0,1
Sagua La Grande,267,11,5,0,0,0,6
Ruy Barbosa,436,0,0,0,0,0,0
Paita,0,0,0,0,0,0,0
Rossano,119,1,0,0,0,0,0
Saint Pete Beach,243,0,0,0,2,0,0
Phillaur,532,0,0,0,0,0,1
Saint Thomas,68,0,17,0,0,0,93
Rosetta,1713,1,0,0,0,0,0
Sabac,647,10,14,1,3,0,38
Salvador,7,0,0,0,0,0,0
Royton,1152,36,104,0,0,1,151
Sambhar,84,1,2,0,0,0,0
Saint Matthews,145,1,0,0,0,0,98
Salon,18,0,5,0,0,0,61
Rostov,848,51,0,0,21,2,744
Rudolstadt,543,16,39,1,0,15,131
Prabumulih,609,1,0,0,0,0,0
Sakakah,730,0,1,0,0,0,0
Pringsewu,330,0,0,0,0,0,1
Sakurai,794,3,112,0,0,0,72
Rumphi,0,0,0,0,0,0,0
Saint Cyr Sur Loire,1752,4,20,0,7,232,238
Saint Quentin,1507,10,13,0,0,12,60
Rafiganj,57,0,0,0,0,0,0
Purepero,460,0,1,0,0,0,0
Saint Nicolas,1750,23,10,0,11,98,146
Samsun,36,0,0,0,0,0,4
Presidente Prudente,1759,1,0,0,0,3,17
Rajshahi,1,0,0,0,0,0,0
Puertollano,839,2,48,0,0,1,12
Pucallpa,976,4,0,0,1,0,28
Rajur,5,0,0,0,0,0,1
Prichard,693,22,0,0,0,0,10
Sahibganj,21,2,0,0,0,0,1
Salford,2006,31,0,0,3,5,152
Quillota,758,7,23,0,0,0,4
Rahway,727,31,0,0,0,0,43
Ruti,593,2,54,1,3,10,335
Qiryat Gat,1039,5,7,0,0,0,36
Prince George,15,0,37,0,0,0,59
Rumburk,437,8,16,0,0,5,242
Ranong,3,0,0,0,0,0,1
Rania,29,0,0,0,0,0,0
Phulpur,185,1,0,0,0,0,0
Ribeirao Bonito,254,0,1,0,0,0,16
Port De Paix,429,0,0,5,0,0,1
Phrai Bung,0,0,0,0,0,0,0
Plum,145,0,0,0,0,0,1
Pobe,440,0,0,0,0,0,1
Port Loko,351,0,5,0,0,0,67
Policoro,485,5,2,0,0,0,1
Ribeira Do Pombal,551,2,0,0,0,0,0
Poughkeepsie,593,0,0,0,0,0,3
Rioja,5,0,0,0,0,0,6
Richardson,1173,3,0,0,5,0,5
Rio Bonito,178,0,0,0,0,0,8
Picos,1035,3,0,0,0,0,1
Randallstown,508,0,6,0,0,0,16
Porto Salvo,1156,29,52,5,2,28,225
Pietarsaari,656,15,25,0,0,18,139
Rathenow,653,20,15,0,5,41,166
Pirmasens,687,17,6,1,0,35,90
Reutov,534,82,0,1,215,12,191
Richmond,1515,7,0,0,3,5,89
Dancheng,57,0,0,0,0,0,0
Riyaq,11,0,9,0,50,0,9
Delvada,90,0,0,0,0,0,0
Dalmau,1,0,0,0,0,0,0
Dankaur,241,0,0,0,0,0,0
Develi,116,0,1,0,0,0,2
Dattapur,10,0,0,0,0,0,0
Delta Del Tigre,135,4,0,1,0,0,2
Dan Khun Thot,265,0,0,0,0,0,0
Dareda,98,0,0,0,0,0,0
Damnagar,24,0,27,0,0,0,43
Desnogorsk,104,5,0,0,19,0,39
Riom,983,9,9,0,2,9,11
Rolandia,674,5,0,0,0,0,21
Delmiro Gouveia,852,2,0,1,0,0,23
Rocca Priora,254,0,1,0,0,1,4
Romans Sur Isere,1662,5,25,0,3,19,20
Daly City,1090,0,0,0,0,0,11
Rodez,1744,10,12,0,56,192,159
Ebano,8,0,0,0,0,0,0
El Torno,38,0,0,0,0,0,2
Eminabad,102,0,0,0,0,0,0
El Pueblito,4,0,1,0,0,0,0
Dniprorudne,91,2,3,0,0,0,2
El Campo,334,0,2,0,0,0,1
Dumas,210,1,4,0,0,1,0
Dunda,8,0,2,0,0,0,3
Dogbo,166,0,0,0,0,0,0
Dinar,678,0,5,0,0,0,3
Donskoye,71,10,14,0,11,0,157
Gobabis,348,3,0,0,0,0,0
Dyersburg,341,9,5,0,0,0,17
Eatontown,543,5,1,0,0,0,57
Ellicott City,414,0,0,0,0,0,75
Glenrothes,1350,20,8,0,0,18,425
Glossop,554,14,178,0,1,2,233
Giussano,1020,37,79,0,0,5,98
Ena,598,8,246,0,0,2,60
Gobindapur,90,0,0,0,0,0,0
Gohana,12,1,0,0,0,0,0
Gohad,27,0,0,0,0,0,0
Gobindpur,84,0,0,0,0,0,0
Guasave,5,0,0,0,0,0,0
Romblon,0,0,0,0,0,0,0
Granger,94,0,0,0,0,0,0
Gramsh,125,0,0,0,0,0,3
Goiatuba,563,2,0,0,0,0,4
Golden Glades,856,1,0,0,0,0,0
Grants Pass,526,3,0,0,0,1,9
Fountain,174,0,0,0,0,0,0
Guilin,263,3,0,0,0,0,25
Fort Walton Beach,331,1,0,0,0,1,11
Gorodishche,3,0,0,0,0,0,6
Granville,649,4,1,0,3,50,20
Dewa,0,0,0,0,0,0,0
Guipavas,583,7,26,1,6,26,33
Gonbad E Qabus,2194,1,0,0,0,0,2
Gauribidanur,209,0,0,0,0,0,0
Fountain Hills,757,2,0,0,50,0,15
Goirle,183,5,94,0,0,10,522
Francisco Morato,1074,2,0,0,0,1,103
Guben,657,17,24,0,0,6,70
Gotsu,316,1,0,0,0,0,33
Gan Yavne,496,4,12,0,0,4,43
Godella,1495,7,1350,0,10,26,38
Fosses,511,5,8,0,0,5,33
Gevrai,30,0,0,0,0,0,0
Georgetown,603,4,0,0,0,0,9
Lam Luk Ka,123,1,11,0,0,0,0
Fuchu,1285,6,46,0,0,0,22
Genthin,425,24,41,0,1,12,181
Lake Jackson,517,1,0,0,0,0,10
Lasalgaon,24,2,0,0,0,0,0
Lamacan,63,0,0,0,0,0,1
Lakeside,868,3,0,0,0,0,0
Gaggenau,643,6,2,0,1,19,87
Lar,786,0,3,0,0,0,2
Laranjeiras Do Sul,542,2,0,0,0,0,2
Gera,1150,3,14,0,0,59,127
Gava,1370,21,228,0,0,4,97
Lianga,49,0,0,0,0,0,0
Limbang,1,1,0,0,0,0,0
Le Port,21,0,0,0,0,0,14
Front Royal,389,2,1,0,0,0,22
Lencois Paulista,875,0,0,0,0,0,21
Lewes,449,11,27,0,0,3,72
Gela,1661,9,6,0,0,0,24
Lishan,283,1,6,0,0,0,13
Libourne,876,2,0,0,7,60,24
Lasa,0,0,0,0,0,0,0
Gennep,477,4,71,0,0,0,615
Freiberg,1068,27,24,5,13,82,152
Loubomo,677,0,0,0,0,0,0
Limbach Oberfrohna,572,7,46,1,1,34,133
Leusden,777,2,44,0,2,72,592
Londerzeel,293,14,112,0,0,5,275
Lubuk Pakam,692,0,1,0,0,0,0
Lunavada,198,0,0,0,0,0,1
Lubin,978,21,10,0,7,8,20
Madeji,56,0,0,0,0,0,0
Mafeteng,15,0,66,0,0,0,40
Lucena,855,15,0,0,0,0,0
Lublin,880,32,38,0,13,79,191
Lokeren,882,12,49,0,0,23,371
Lauda Konigshofen,415,9,214,0,0,5,659
Mahbubabad,2,0,0,0,0,0,0
Mainpuri,7,0,0,0,0,0,0
Macapa,501,0,0,0,0,1,14
Magnolia,230,1,0,0,0,0,10
Maihar,171,0,0,0,0,0,0
Goleniow,453,31,6,0,41,15,44
Lerida,1966,19,22,0,7,41,32
Guider,766,1,2,0,0,0,0
Loon Op Zand,552,2,61,0,2,21,553
Magomeni,1376,6,12,1,1,3,395
Lvov,1452,37,0,0,189,60,763
Litovel,363,28,125,0,2,30,76
Louga,278,27,0,0,38,3,50
Malandag,156,0,0,0,0,0,0
Gunnaur,115,0,0,0,0,0,0
Mangawan,3,0,0,0,0,0,0
Mandalgovi,294,0,0,0,0,0,3
Malanville,371,0,1,0,0,0,0
Hangal,1,0,0,0,0,0,0
Maitland,502,7,0,0,0,0,11
Hanahan,471,10,0,0,0,0,24
Makiyivka,340,39,0,9,14,0,21
Hanamaki,734,2,9,0,0,0,15
Malard,1090,2,4,0,0,0,4
Maracaibo,1296,2,0,0,0,0,0
Harmanli,317,2,0,0,0,0,0
Marano Di Napoli,750,6,182,1,0,24,9
Haian,991,21,6,0,6,17,119
Mahoba,0,0,0,0,0,0,0
Harunabad,1039,2,0,0,0,0,1
Halluin,1040,26,66,0,0,14,222
Hekinan,357,8,8,0,0,0,2
Manono,0,0,0,0,0,0,0
Hattingen,72,0,6,0,35,36,122
Hengyang,392,26,0,0,0,0,29
Hamburg,2506,16,0,0,3,30,351
Honnali,37,0,0,0,0,0,0
Honiara,184,4,0,0,0,0,1
Hobara,611,0,37,0,0,0,12
Hirata,76,0,0,0,0,0,30
Hagen,1306,13,1,0,9,26,136
Hayward,1588,0,0,0,0,2,1
Heinola,394,12,0,0,3,2,111
Horqueta,252,2,0,0,0,0,7
Hwange,1,0,0,0,0,0,0
Hauppauge,486,2,0,1,0,0,120
Ikom,449,0,0,0,0,0,0
Idukki,10,0,0,0,0,0,4
Hofu,764,13,1,0,0,0,6
Khed,10,0,0,0,0,0,0
Hemsbach,490,7,22,0,23,3,61
Hrazdan,155,3,2,0,2,0,29
Khetri,152,0,0,0,0,0,0
Malnate,581,18,73,1,0,2,76
Kibara,0,0,0,0,0,0,3
Khorixas,94,0,0,0,0,0,0
Kilis,37,1,2,0,0,0,2
Malakoff,2602,5,0,0,7,259,41
Hsinchu,666,27,4,0,2,4,13
Hoboken,1159,21,0,0,17,49,32
Khopoli,248,8,0,0,0,0,4
Ichihara,1021,0,68,0,0,0,32
Khotyn,223,9,4,0,0,0,17
Khimki,464,40,0,0,50,3,135
Hobyo,0,0,0,0,0,0,0
Kokopo,143,0,0,0,0,0,0
Koyilandi,112,1,47,0,0,0,2
Kottaiyur,14,0,0,0,0,0,0
Kot Radha Kishan,310,0,0,0,0,0,0
Koumra,358,0,0,0,0,0,1
Kotelnikovo,240,22,5,1,1,0,0
Kinel Cherkassy,30,9,7,0,0,0,24
Huaura,0,0,0,0,0,0,0
Kiliya,140,7,6,0,0,0,12
Kingston Upon Hull,930,21,0,0,0,10,22
Knin,259,1,23,0,2,0,66
Killeen,597,2,0,0,0,0,0
Krasnovishersk,142,18,105,0,20,0,204
Konskie,554,32,33,0,0,7,132
Kudligi,104,0,0,0,0,0,0
Kyaiklat,104,9,3,0,0,0,4
La Entrada,77,0,0,0,0,0,0
Krasnyy Yar,54,1,7,0,0,0,95
Kushalnagar,444,0,0,0,0,0,0
Kozyatyn,286,37,33,0,5,3,315
Kolin,3101,9,0,0,13,110,45
La Crau,635,10,45,0,0,3,11
Kushiro,811,2,0,0,0,0,7
La Presa,469,4,0,0,0,1,20
Kulebaki,492,46,0,0,10,0,108
Kronach,554,6,7,0,0,23,27
