City,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Recycling_Count,Green_Area_Count
Bastia,566,1,0,0,1,8,11
Batalha,652,2,3,0,18,16,3
Beaucaire,956,14,6,0,7,13,24
Beersel,602,5,74,1,0,15,281
Novouzensk,117,0,0,0,0,0,3
Behshahr,1907,1,3,0,0,0,4
Nushki,31,1,0,0,0,0,0
Beian,1,0,0,0,0,0,0
Bellingham,1036,14,0,0,0,42,32
Belgaum,1078,2,5,0,0,0,2
Beniganj,55,0,0,0,0,0,2
Benaulim,365,0,16,0,0,0,7
Bhikangaon,11,0,0,0,0,0,0
Ondorhaan,361,1,0,0,0,0,40
Bihariganj,11,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0
Bo Rai,130,0,1,0,0,0,1
Bergschenhoek,1078,6,16,0,0,92,446
Bikapur,5,0,0,0,0,0,0
Panjab,57,0,0,0,0,0,6
Bilhaur,2,2,1,0,0,0,0
Bhilwara,0,0,0,0,0,0,0
Pandhurna,409,0,0,0,0,0,0
Bodaybo,207,43,0,0,0,0,59
Briancon,601,10,2,2,38,97,88
Bals,168,1,12,0,0,0,11
Bodrum,705,2,0,0,5,5,6
Bopfingen,417,4,59,0,0,4,149
Boundiali,602,2,0,0,0,0,5
Braila,494,10,1,0,2,206,4
Buluangan,5,0,0,0,0,0,0
Baja,710,17,8,0,0,3,16
Brno,1777,63,1,0,22,232,95
Bugo,311,6,0,0,0,0,1
Burscheid,99,2,14,0,0,0,35
Bukit Mertajam,1449,9,20,0,0,0,68
Buxton,499,9,114,0,0,7,113
Calbe,302,7,37,1,0,5,40
Buzau,67,0,10,0,0,0,6
Cacoal,658,0,0,0,0,0,4
Cabo Rojo,227,0,0,0,0,0,0
Bytom,772,38,19,6,65,15,159
Can Tho,782,0,28,0,0,1,5
Cathedral City,808,5,0,0,0,2,0
Cecina,670,4,59,0,1,3,16
Camara De Lobos,538,6,18,0,0,29,22
Caucaia,867,1,3,0,0,0,15
Cernay,17,0,2,0,0,0,20
Chateaurenard,688,17,34,0,0,10,29
Carutapera,173,0,0,0,0,0,1
Celendin,3,0,0,0,0,0,0
Celbridge,755,14,74,0,28,9,192
Chernogorsk,368,9,0,0,65,23,44
Chernushka,220,14,0,0,4,0,8
Chengdu,567,1,0,0,0,0,4
Chivasso,542,15,17,0,0,1,9
Chillum,1299,5,0,0,1,16,134
Alzenau,440,7,35,0,0,13,71
Chino Hills,527,0,0,0,0,1,2
Ampanihy,39,0,0,0,0,0,0
Alanganallur,104,0,9,0,0,0,0
Chojnice,695,81,42,0,19,5,217
Aci Catena,1174,3,7,0,0,1,9
Arroyo Grande,480,1,44,0,1,0,4
Amlame,67,0,0,0,0,0,9
Areka,529,0,1,0,0,0,1
Arth,254,1,25,0,2,13,54
Araruama,2,0,7,0,0,0,3
Asmar,4,0,0,0,0,0,0
Ashtabula,467,43,1,0,0,0,149
Anzhero Sudzhensk,383,7,0,0,0,0,9
Asuncion,873,12,0,0,0,0,23
Assemini,629,3,16,0,0,1,11
Athgarh,218,0,0,0,0,0,0
Atascadero,334,0,1,0,0,0,4
Athni,0,0,0,0,0,0,0
Bad Aibling,662,9,66,0,0,37,137
Debre Tabor,577,0,0,0,0,0,2
Ayutinskiy,145,10,17,0,0,0,38
Dartford,1295,32,17,0,0,3,116
Cajuru,539,2,2,0,0,0,86
Del Rio,460,3,0,0,0,0,3
Denver,1861,3,0,0,20,5,2
Devadanapatti,50,0,0,0,0,0,1
Dharampur,9,0,0,0,0,0,4
Dortyol,830,0,0,0,0,0,3
Candido Mota,471,4,0,0,0,0,2
Dire Dawa,0,0,0,0,0,0,0
Dixon,3,0,0,0,0,0,0
Carmel,994,0,0,0,0,1,21
Dhing,31,0,8,0,0,0,0
Dueville,850,38,40,0,2,4,36
Dresden,2199,28,3,0,41,115,158
Djougou,816,0,6,0,0,0,1
Douglasville,521,1,1,0,0,0,7
El Bagre,0,0,0,0,0,0,1
Eastbourne,748,2,0,0,0,9,16
East Kilbride,1662,15,0,0,0,2,725
Dumai,848,5,0,0,0,0,21
Eldersburg,437,0,2,0,0,0,7
Edina,630,1,0,0,0,1,16
Estelle,340,0,0,0,0,0,5
Encamp,114,6,30,0,0,0,64
Eustis,409,2,4,0,0,0,21
Entebbe,358,10,7,0,0,0,186
Elgin,730,3,0,0,0,0,2
Eysines,772,9,7,0,2,21,221
Farsala,452,1,19,0,0,0,3
Ferentino,168,2,3,0,3,0,11
Fiorano Modenese,1047,10,29,0,204,340,27
Franconia,103,0,8,0,0,0,26
Fuli,57,2,38,0,0,0,6
Fort Erie,704,11,0,0,0,0,20
Fort Smith,323,17,6,0,0,0,0
Gaomi,64,3,0,0,0,0,0
Gebre Guracha,364,0,0,0,0,0,0
Garland,905,9,0,0,0,1,10
Gelendzhik,571,20,0,1,23,0,440
Maharajganj,1,0,0,0,0,0,0
Maisach,312,8,124,0,0,12,137
Genas,847,7,19,0,27,31,41
Malsch,297,2,37,0,0,9,104
Manching,291,4,74,0,0,3,108
General Pico,750,3,0,0,0,0,7
Maragogi,191,0,0,0,0,0,5
Marandahalli,6,0,0,0,0,0,0
Marcali,182,3,13,0,0,0,10
Colorado,5,0,0,0,0,0,0
Contramaestre,521,18,10,1,0,0,8
Bad Kreuznach,869,2,24,0,3,33,52
Covasna,6,5,4,0,0,0,2
Dorogobuzh,114,3,0,0,0,0,12
Corsico,1173,27,48,0,0,2,13
Marechal Deodoro,293,0,0,0,0,0,0
Da Nang,1414,1,0,0,0,0,7
Croix,1860,6,1,0,6,26,30
Duxbury,177,0,0,0,0,0,1
Dubuque,764,19,0,0,2,2,58
Elista,562,8,0,0,3,1,83
Ecatepec,2114,2,0,0,0,0,50
East Lansing,631,1,16,0,194,2,81
Darab,1376,0,1,0,0,0,9
Daoukro,450,0,0,0,0,0,2
Eijsden,429,12,84,0,0,4,142
East Los Angeles,1196,9,0,0,20,0,5
Deyang,135,3,0,0,0,0,0
Dalsingh Sarai,106,0,0,0,0,0,0
Dod Ballapur,0,0,0,0,0,0,0
Danane,395,0,14,0,0,0,0
Dearborn Heights,586,1,0,0,0,0,19
Esperanza,531,9,0,0,0,0,0
Facatativa,703,3,11,0,0,0,56
Fastiv,405,14,1,0,7,0,39
Fene,208,8,20,0,1,14,111
Doctor Phillips,797,0,0,0,0,4,67
Fonte Boa,123,0,0,0,0,0,0
Fenyi,38,1,0,0,0,0,0
Fatehpur,0,0,0,0,0,0,0
Enghien,381,11,117,0,1,21,343
Gavere,201,4,147,0,0,4,602
Forest Lake,297,0,0,0,0,0,0
Kinarut,353,0,0,0,2,0,1
Kikugawa,995,10,1320,0,0,0,207
Khon Kaen,3,0,0,0,0,0,3
Kingsport,618,7,0,1,0,0,6
Kinkala,316,0,0,0,0,0,0
Kumta,198,0,1,0,0,0,3
Kolbermoor,556,9,35,1,0,21,140
Kuzhithurai,65,0,5,0,0,0,0
Kuroiso,605,6,953,0,0,1,1212
Koszeg,317,12,7,1,0,7,55
La Guardia,274,2,29,0,0,0,6
Manukan,46,0,0,0,0,0,0
La Verne,929,6,0,0,0,0,0
La Tour De Peilz,728,5,12,0,24,58,69
Lahat,0,0,0,0,0,0,0
Lainate,642,45,107,0,1,1,57
Lauderdale Lakes,1045,0,0,0,0,0,0
Laupheim,508,11,46,0,0,6,69
Las Choapas,1,0,0,0,0,0,0
Le Pont De Claix,579,14,16,0,8,32,81
Lebbeke,599,11,79,0,0,11,132
Leduc,558,12,2,0,0,1,16
Lhokseumawe,514,1,0,0,0,0,2
Lepe,598,5,8,0,0,1,6
Liptovsky Mikulas,619,18,11,0,2,4,21
Loures,1166,52,26,0,58,106,34
Lorrach,863,7,16,0,1,19,40
Liberia,0,0,0,0,0,0,0
Fleurus,171,2,72,0,0,2,47
Luchegorsk,37,4,0,0,0,0,7
Kharela,0,0,0,0,0,0,0
Luxemburg,83,7,65,1,0,0,327
Savalou,289,0,0,0,0,0,0
Senhora Da Hora,2048,38,228,0,177,196,232
Senigallia,891,0,10,0,1,4,8
Kilmarnock,1041,14,9,0,0,3,69
Seremban,1180,0,0,0,0,0,9
Serafimovskiy,0,0,0,0,0,0,0
Seaham,566,7,2,0,0,1,31
Sergach,201,6,1,0,2,0,30
Shouguang,332,4,0,0,0,0,0
Sherrelwood,808,1,1,0,0,0,3
Shimizu,1329,9,422,0,0,0,109
Kurunegala,639,5,40,0,0,0,12
Seropedica,413,2,1,1,1,0,221
Silva Jardim,3,0,0,0,0,0,7
Sikandra Rao,362,0,0,0,0,0,0
Sinjhoro,7,0,0,0,0,0,0
Sobue,908,1,2,0,0,0,0
Sheregesh,238,3,0,4,13,0,28
Sodegaura,806,1,59,0,0,0,44
Ruwi,953,1,0,0,0,0,0
Skierniewice,705,35,134,0,19,8,595
Rosario,1426,8,0,0,0,1,47
Lagos De Moreno,0,0,0,0,0,0,0
Saarbrucken,2391,9,0,0,75,162,156
Saint Louis Park,856,27,0,0,1,3,209
Saint Ghislain,635,23,53,0,0,3,251
Saint Martin Boulogne,1085,4,29,0,8,45,118
San Luis,1189,23,0,0,22,71,80
Sampang,234,0,0,0,0,0,0
Salzwedel,659,29,19,0,0,22,68
Sakaraha,0,0,0,0,0,0,0
San Jose De Guanipa,815,9,0,0,0,0,0
San Marino,604,13,413,0,1,0,527
Sandi,4,0,8,0,0,0,9
San Pietro Vernotico,462,1,0,0,0,1,3
Santa Maria Do Para,188,0,0,0,0,0,2
Sao Jose Do Campestre,225,1,0,0,0,0,0
Santiago,84,0,0,0,0,0,1
Sao Carlos,2,0,7,0,0,0,0
Santa Cruz,1145,6,13,0,71,136,0
Channelview,262,12,0,0,0,0,7
Chiaravalle,545,15,264,0,0,1,33
Cherryland,1601,0,0,0,2,0,0
Chiali,9,0,0,0,0,0,18
Chia,55,0,2,0,0,1,1
Chitungwiza,767,2,0,0,0,0,0
Cienaga,695,4,0,0,0,0,1
Slantsy,135,18,5,3,14,1,136
Cikeruh,951,2,0,0,0,2,9
Clemmons,411,1,0,0,18,0,73
Laksar,109,0,0,0,0,0,0
Cittanova,457,0,10,1,0,1,19
Cimahi,2964,8,15,0,0,0,20
Ryazan,522,20,0,0,28,9,122
Colombia,2,0,0,0,0,0,1
Coihaique,581,4,1,0,0,0,38
Coacalco,2574,0,7,0,1,0,4
Crowley,2,0,0,0,0,0,0
Creazzo,547,138,54,0,0,0,57
Codigoro,307,0,101,0,0,0,5
Cologno Monzese,1180,66,46,0,0,11,236
Samarinda,1466,0,5,0,0,0,6
Dabou,547,0,0,0,0,0,1
Cumana,735,2,0,0,0,0,0
Sarishabari,24,1,0,0,0,0,0
Curaca,315,0,0,0,0,0,0
Cutlerville,459,1,0,0,0,0,0
Dabrowa Tarnowska,269,12,151,1,0,0,302
Savantvadi,0,0,0,0,0,0,0
Savignano Sul Rubicone,767,2,8,0,0,2,9
Satana,0,0,0,0,0,0,0
Savigny Sur Orge,1245,6,2,0,9,24,48
Sawang Daen Din,244,1,0,0,0,0,0
San Prisco,879,18,147,0,0,1,8
Sedalia,345,59,15,0,0,1,146
Serik,1063,2,34,0,0,0,28
Schiedam,1334,9,0,0,8,301,378
Seymour,194,3,3,0,0,0,0
Seattle,2408,20,6,0,4,135,45
Sharonville,371,8,0,0,39,0,32
Shegaon,575,0,0,0,0,0,0
Simpsonville,394,8,0,0,1,0,3
Shrewsbury,1438,22,23,0,3,4,195
Simi Valley,705,0,0,0,0,0,1
Sitapur,134,0,0,0,0,0,0
Shergarh,10,0,0,0,0,0,0
Sigli,352,0,8,0,0,0,0
Shibata,279,1,282,0,0,0,22
Skwierzyna,213,16,21,0,2,0,131
Sittingbourne,1043,24,30,0,0,5,89
Socastee,535,0,0,0,0,0,31
Situbondo,811,0,70,0,0,0,0
Soke,1199,3,2,0,0,0,11
Soka,976,7,51,0,6,0,36
Chuy,0,0,0,0,0,0,0
Snihurivka,137,27,15,0,0,0,150
Srimushnam,65,0,0,0,0,0,0
Stara Tura,167,4,4,0,0,8,34
Stockton,814,170,0,0,1,1,1
Staroderevyankovskaya,141,15,8,0,2,0,161
Sulur,573,6,0,0,0,0,0
Soloma,0,0,0,0,0,0,0
Suan,1,0,0,0,0,0,2
San Onofre,294,0,0,0,0,0,0
Sundern,516,15,23,0,0,18,191
San Pablo Jocopilas,156,0,0,0,0,0,0
Santa Cruz Del Quiche,730,0,0,0,0,0,3
Santa Quiteria,466,0,0,0,0,0,0
Morozovsk,419,19,1,0,27,0,4
Sao Roque,836,6,1,0,0,0,42
Mossendjo,48,1,0,0,0,0,3
Morristown,673,6,0,0,3,3,59
Moth,6,0,0,0,0,0,0
Motomiya,882,0,91,0,0,0,15
Mottola,311,1,0,0,0,1,49
Mushabani,232,3,0,0,0,0,0
Mumias,255,0,12,0,0,0,7
Myjava,62,0,0,0,0,1,22
Nanzhou,92,2,18,0,1,0,2
Nakhon Pathom,247,0,0,0,0,0,0
Naraina,58,0,0,0,0,0,0
Nazare Da Mata,552,3,0,0,0,0,8
Navadwip,0,0,0,0,0,0,0
Nealtican,194,0,0,0,0,0,3
Semirom,822,0,0,0,0,0,0
Nguru,597,0,10,0,0,0,39
Nebaj,0,0,0,0,0,0,0
Nepomuceno,508,0,0,0,0,0,16
Nevel,244,5,0,0,0,0,26
Schio,1241,2,7,0,2,66,21
Nicholasville,459,12,0,0,0,0,0
Nimaj,66,0,0,0,0,0,0
Nindiri,249,6,9,1,0,0,11
Leicester,1673,98,1,0,1,4,159
Lahstedt,258,2,26,0,0,2,25
Landsmeer,586,1,7,0,0,39,1007
Miyazu,358,4,62,0,0,0,14
Langley Park,984,0,0,0,1,3,70
Leek,474,28,3,0,1,2,128
Macherla,554,2,0,0,0,0,0
Mizunami,324,6,97,0,0,0,36
Madridejos,382,0,92,0,0,0,2
Madukkur,97,0,0,0,0,0,0
Magburaka,119,0,0,0,0,0,4
Magdeburg,1522,15,1,1,15,98,193
Mondlo,248,0,0,0,0,0,0
Magelang,1464,0,1,0,0,0,36
Maku,563,0,0,0,0,0,0
Magenta,733,9,25,0,1,6,33
Malihabad,21,0,0,0,0,0,0
Mamu Kanjan,734,0,0,0,0,0,0
Mandaguari,512,8,17,0,0,0,42
Mandra,123,3,3,0,0,0,2
Marcon,634,17,106,0,0,0,7
Modling,774,18,14,0,2,140,156
Mardan,916,1,1,0,0,0,0
Markdorf,500,1,62,0,1,21,110
Madinat Sittah Uktubar,0,0,0,0,0,0,0
Marktredwitz,676,22,64,1,0,15,155
Masaya,787,4,1,1,1,0,10
Masvingo,1,0,0,0,0,0,0
Matale,26,0,0,0,0,0,1
Mawlaik,0,0,0,0,0,0,2
Mauriti,36,0,0,0,0,0,0
Medina,2099,3,0,0,0,0,1
Liuhe,4,0,0,0,0,0,2
Meerbusch,280,3,73,0,0,20,179
Lisakovsk,119,11,0,0,0,0,36
Lobatse,402,0,4,0,0,0,2
Locri,76,1,4,0,0,0,0
Loznica,687,3,0,0,0,0,32
Lubon,850,26,44,0,41,25,74
Luziania,1227,0,0,0,0,0,2
Louviers,646,9,20,0,0,18,63
Pirawa,15,0,0,0,0,0,0
Pocos De Caldas,893,0,1,0,0,0,16
Olivenza,366,2,4,0,0,0,0
Pirna,785,25,30,1,39,32,665
Oltu,121,1,0,1,0,0,0
Oosterzele,244,8,153,0,1,3,582
Oros,276,0,0,0,0,0,1
Opava,840,10,92,1,4,42,22
Mission Bend,860,1,0,0,0,0,12
Ospitaletto,408,31,71,0,0,0,48
Orsay,1275,5,9,1,15,93,155
Ossett,862,18,105,0,0,0,111
Morangis,106,2,13,0,0,1,37
Ostringen,321,8,194,0,0,3,291
Paiporta,1282,25,600,0,7,661,41
Panuco,3,0,0,0,0,0,0
Passa Quatro,253,0,0,0,0,0,3
Otelu Rosu,117,2,4,0,0,0,7
Panthersville,562,4,0,0,0,0,10
Pathri,1,0,0,0,0,0,0
Pelileo,71,0,0,0,0,0,1
Pedernales,693,16,6,0,0,0,3
Pavullo Nel Frignano,290,3,17,0,0,4,51
Sabaudia,267,0,0,0,0,0,4
Petauke,441,0,0,0,0,0,0
Pewaukee,392,8,15,0,0,0,19
Pen,879,10,0,0,1,1,21
Sacele,339,7,2,0,0,0,11
Sable Sur Sarthe,592,6,34,0,0,1,104
Sabha,1486,2,0,0,0,0,0
Saint Max,1610,14,2,0,68,219,22
Sakhipur,33,0,38,0,0,0,6
Salamis,885,0,2,0,1,0,22
Salzano,384,2,4,0,0,1,3
Milwaukie,865,19,0,0,5,2,29
Phitsanulok,18,0,0,0,0,0,1
Sajoszentpeter,266,9,5,1,0,0,22
Pleven,0,0,43,0,0,0,54
Portimao,1671,9,1,0,0,42,13
Prievidza,688,7,9,0,42,214,10
Plock,876,18,94,0,31,3,183
Pingchen,0,0,0,0,0,0,0
Pullman,678,2,8,0,10,6,18
Pontoise,1472,8,6,0,21,54,133
Oka,15,1,5,0,0,0,14
Quesada,116,5,0,0,63,10,2
Ranikhet,19,0,0,0,0,0,2
North Valley,523,13,26,0,1,0,16
Nowy Targ,596,24,0,0,0,0,90
Nybro,418,10,1,0,0,6,32
Rasra,4,0,0,0,0,0,0
Ranot,173,0,0,0,0,0,0
Raynham,182,0,0,0,0,0,0
Rawatsar,555,0,0,0,0,0,0
Rastede,353,8,78,0,0,10,241
Rayevskiy,199,18,8,0,0,0,148
Oruro,0,0,0,0,0,0,0
Marin,10,1,3,0,0,0,12
Reriutaba,228,1,0,1,0,0,2
Markapur,652,1,0,0,0,0,0
Rees,325,2,65,0,2,4,99
Markt Schwaben,306,14,140,0,3,16,232
Marmaris,588,1,0,0,2,8,11
Masallatah,548,0,0,0,0,0,25
Masaki,1400,2,19,0,0,0,6
Rokiskis,239,16,35,0,0,4,131
Medea,2,0,0,0,0,0,0
Matino,681,5,49,0,0,0,128
Massy,32,0,7,0,0,0,24
Maynard,382,1,2,1,0,1,14
Mariano Roque Alonso,890,73,0,0,0,0,3660
Melilli,475,0,0,0,0,1,0
Midland,2,2,0,0,0,0,0
Mazamet,848,10,1,0,0,4,11
Mende,527,3,7,1,0,10,24
Mikhaylov,128,11,2,0,1,0,100
Mikasa,330,1,3,0,0,0,44
Montalvo,1,0,0,0,0,0,0
Moju,144,1,0,1,0,0,0
Minot,40,0,6,0,0,1,37
Mitilini,813,8,3,1,8,39,158
Monte Carmelo,841,56,2,0,0,0,3
Montataire,507,14,5,0,0,35,126
Motihari,1264,1,0,0,0,0,0
Mpigi,25,0,0,0,0,0,0
Milton Keynes,2124,7,0,0,0,0,447
Mufulira,423,2,0,1,0,0,0
Montespertoli,176,3,198,0,0,0,83
Moyobamba,712,0,0,0,0,0,0
Muragachha,163,0,0,0,0,0,0
Mirano,4619,8,0,0,4,16,169
Murray,31,0,0,0,0,0,0
Muridke,674,2,0,0,0,0,0
Muromtsevo,111,9,0,0,0,0,286
Naas,920,11,3,0,0,4,50
Nezlobnaya,2,0,18,0,0,0,4
Nabire,325,0,0,0,0,0,0
Noblesville,511,1,1,0,0,0,5
Nixa,564,3,0,0,0,0,0
Nagercoil,1014,2,9,0,0,0,1
Ocana,17,0,0,0,0,0,8
Neckarsulm,826,14,35,0,0,17,93
Nuevo Laredo,789,6,0,0,0,0,7
Nis,1844,2,0,0,2,209,26
Odesa,797,71,0,0,28,11,80
Nowe Miasto Lubawskie,271,34,42,0,1,7,128
Nyandoma,201,33,0,0,2,0,29
Raybag,15,0,0,0,0,0,0
Ratchaburi,10,0,0,0,0,0,1
Rasipuram,532,0,0,0,0,0,0
Rasskazovo,299,5,1,0,0,0,119
Rize,4,0,0,0,0,0,2
Rio Brilhante,327,0,0,0,0,0,5
Onoda,668,2,0,0,0,0,30
Rendsburg,675,16,26,0,3,20,76
Ridgewood,693,0,0,0,1,2,18
Rishra,1937,10,0,0,0,0,0
Orsk,288,10,0,2,12,0,90
Paka,15,0,3,0,0,0,4
Padmanabhapuram,93,1,8,0,0,0,1
Opole,955,55,33,0,4,23,309
Otradnyy,0,0,0,0,0,0,48
Pabianice,759,46,12,0,2,0,25
Ovidiu,242,6,3,0,0,0,6
Poronaysk,117,8,0,0,0,0,4
Pierre Benite,589,22,1,0,5,77,34
Pinerolo,657,4,44,2,2,14,26
Plan De Cuques,1223,4,9,0,4,39,24
Pallapatti,1618,5,0,0,0,0,1
Polkowice,525,18,4,0,2,0,109
Pokhara,1388,64,105,0,0,0,43
Pospelikha,180,11,2,0,0,0,48
Puruliya,19,0,0,0,0,0,0
Pasinler,157,1,0,0,0,0,1
Ramganj,23,0,0,0,0,0,0
Quixere,180,0,0,0,0,0,0
Pyapon,247,3,1,0,0,0,7
Panipat,2685,7,0,0,0,0,0
Penedo,296,0,0,0,0,0,0
Penzance,537,4,13,0,0,9,26
Peabody,773,3,1,0,1,0,3
Pedan,1452,1,0,1,0,0,5
Pergamino,1593,30,0,0,1,6,104
Puerto Armuelles,208,0,1,0,0,0,9
Peshawar,1721,1,8,0,0,0,9
Pescia,411,2,30,0,0,0,5
Witrivier,284,0,0,0,0,0,2
Petionville,671,5,0,0,0,0,26
Wilhelmshaven,945,6,3,0,0,41,68
Wucheng,104,17,5,0,0,0,3
Xinmin,73,1,0,0,0,0,0
Xiongshi,208,1,0,0,0,0,0
Westminster,4150,22,0,0,24,83,48
Vikarabad,8,0,0,0,0,0,0
Yangshan,152,0,0,0,0,0,3
Yamasaki,18,1,0,0,0,0,8
Vila Velha,1418,5,0,0,0,4,187
Vitorino Freire,329,0,0,0,0,0,0
Volta Redonda,1166,5,0,0,0,0,106
Vilar De Andorinho,1267,11,94,0,100,167,100
Wabash,51,0,0,0,0,0,0
Vyshhorod,168,37,0,10,12,2,48
Wah,670,5,1,0,0,0,0
Wallaceburg,614,10,0,0,0,5,5
Waru,1998,5,15,0,0,0,4
Halstenbek,523,7,39,0,2,12,134
Walsrode,479,13,74,0,3,6,240
Handia,114,3,6,0,3,26,23
Hanover Park,613,10,11,0,0,0,6
Hansi,10,0,6,0,0,0,9
Hasuda,1019,7,195,0,0,1,120
Goodyear,1137,4,3,0,210,1,1
Gorgonzola,603,18,84,0,0,1,55
Hessisch Oldendorf,261,4,22,1,0,0,88
Gotha,941,40,31,0,4,38,151
Ipatovo,254,9,3,0,0,0,14
Ishoj,711,5,8,0,1,5,113
Ilkeston,953,48,31,0,0,14,148
Ilmenau,779,2,21,1,30,41,178
Paytug,0,0,0,0,0,0,0
Lake Wales,346,8,12,0,0,0,14
Leme,1026,13,0,0,0,0,2
Lilburn,502,3,0,0,0,0,12
Ituiutaba,1277,0,3,0,0,0,74
Larisa,1932,4,38,0,11,26,10
Periyanayakkanpalaiyam,0,0,0,0,0,0,0
Pechora,0,0,0,0,0,0,0
Lingao,137,2,1,0,0,0,0
Little Elm,297,2,0,0,8,0,5
Litherland,1397,28,0,0,0,0,99
Lowicz,749,29,86,0,11,4,32
Luang Prabang,323,0,1,0,0,0,27
Lubbeek,132,4,132,0,0,8,116
Litvinov,430,13,0,0,2,69,41
Maardu,289,21,1,0,0,6,57
Maha Sarakham,935,0,0,0,0,0,0
London,4612,20,0,0,14,78,47
Maldegem,386,12,120,0,0,3,315
Manikpur,19,0,0,0,0,0,1
Mantena,476,0,0,0,0,0,5
Khor,195,2,0,0,0,0,11
Manerbio,468,12,12,0,0,0,11
Lons,1219,15,13,0,3,209,299
Kisangani,834,1,2,0,0,0,11
Kholmsk,140,16,0,0,22,0,36
Kirchlengern,496,20,136,1,0,6,209
Kiwira,4,0,0,0,0,0,0
Kochinda,2,0,0,0,0,0,0
Kollo,12,0,3,0,0,0,4
Koindu,31,0,13,0,0,0,13
Kosovska Mitrovica,1381,4,15,5,0,1,43
Kotovsk,103,14,0,0,16,0,139
Koprivnice,665,28,99,0,20,32,132
Kuala Pilah,163,0,0,0,0,0,0
Kuala Kangsar,692,1,1,0,0,0,6
Krasnoobsk,69,10,11,0,10,0,219
Kralupy Nad Vltavou,442,14,80,2,0,41,53
Kriens,1201,3,23,0,6,30,174
Kuntaur,1,0,0,0,0,0,0
Kushnarenkovo,230,21,3,1,0,0,36
La Quinta,654,0,0,0,0,0,0
Kwidzyn,519,26,28,1,8,8,45
La Tebaida,350,3,21,0,0,0,15
Kurobe,1432,8,1072,0,0,0,7
Lagarto,0,0,4,0,0,0,0
Lagunillas,3,0,0,0,0,0,0
Lagoa Vermelha,576,1,0,0,0,0,0
Hammond,731,40,0,0,2,1,44
Habikino,1815,6,28,0,0,0,42
