id,lat,lon
pt_00873,17.300707,74.023898
pt_00874,17.300707,74.259118
pt_00875,17.300707,74.494338
pt_00876,17.300707,74.729558
pt_00877,17.300707,74.964778
pt_00878,17.300707,75.199997
pt_00879,17.300707,75.435217
pt_00880,17.300707,75.670437
pt_00881,17.300707,75.905657
pt_00882,17.300707,76.140877
pt_00883,17.300707,76.376096
pt_00884,17.300707,76.611316
pt_00885,17.300707,76.846536
pt_00886,17.300707,77.081756
pt_00887,17.300707,77.316976
pt_00888,17.300707,77.552196
pt_00889,17.300707,77.787415
pt_00890,17.300707,78.022635
pt_00891,17.300707,78.257855
pt_00892,17.300707,78.493075
pt_00893,17.300707,78.728295
pt_00894,17.300707,78.963514
pt_00895,17.300707,79.198734
pt_00896,17.300707,79.433954
pt_00897,17.300707,79.669174
pt_00898,17.300707,79.904394
pt_00899,17.300707,80.139613
pt_00900,17.300707,80.374833
pt_00901,17.300707,80.610053
pt_00902,17.300707,80.845273
pt_00903,17.300707,81.080493
pt_00904,17.300707,81.315713
pt_00905,17.300707,81.550932
pt_00906,17.300707,81.786152
pt_00907,17.300707,82.021372
pt_00908,17.300707,82.256592
pt_00909,17.300707,82.491812
pt_00910,17.525285,73.324604
pt_00911,17.525285,73.560113
pt_00912,17.525285,73.795623
pt_00913,17.525285,74.031132
pt_00914,17.525285,74.266641
pt_00915,17.525285,74.50215
pt_00916,17.525285,74.737659
pt_00917,17.525285,74.973168
pt_00918,17.525285,75.208678
pt_00919,17.525285,75.444187
pt_00920,17.525285,75.679696
pt_00921,17.525285,75.915205
pt_00922,17.525285,76.150714
pt_00923,17.525285,76.386223
pt_00924,17.525285,76.621732
pt_00925,17.525285,76.857242
pt_00926,17.525285,77.092751
pt_00927,17.525285,77.32826
pt_00928,17.525285,77.563769
pt_00929,17.525285,77.799278
pt_00930,17.525285,78.034787
pt_00931,17.525285,78.270296
pt_00932,17.525285,78.505806
pt_00933,17.525285,78.741315
pt_00934,17.525285,78.976824
pt_00935,17.525285,79.212333
pt_00936,17.525285,79.447842
pt_00937,17.525285,79.683351
pt_00938,17.525285,79.918861
pt_00939,17.525285,80.15437
pt_00940,17.525285,80.389879
pt_00941,17.525285,80.625388
pt_00942,17.525285,80.860897
pt_00943,17.525285,81.096406
pt_00944,17.525285,81.331915
pt_00945,17.525285,81.567425
pt_00946,17.525285,81.802934
pt_00947,17.525285,82.038443
pt_00948,17.525285,82.273952
pt_00949,17.525285,82.509461
pt_00950,17.525285,82.74497
pt_00951,17.525285,82.980479
pt_00952,17.749863,73.331065
pt_00953,17.749863,73.566868
pt_00954,17.749863,73.802671
pt_00955,17.749863,74.038474
pt_00956,17.749863,74.274276
pt_00957,17.749863,74.510079
pt_00958,17.749863,74.745882
pt_00959,17.749863,74.981685
pt_00960,17.749863,75.217488
pt_00961,17.749863,75.453291
pt_00962,17.749863,75.689093
pt_00963,17.749863,75.924896
pt_00964,17.749863,76.160699
pt_00965,17.749863,76.396502
pt_00966,17.749863,76.632305
pt_00967,17.749863,76.868108
pt_00968,17.749863,77.10391
pt_00969,17.749863,77.339713
pt_00970,17.749863,77.575516
pt_00971,17.749863,77.811319
pt_00972,17.749863,78.047122
pt_00973,17.749863,78.282925
pt_00974,17.749863,78.518727
pt_00975,17.749863,78.75453
pt_00976,17.749863,78.990333
pt_00977,17.749863,79.226136
pt_00978,17.749863,79.461939
pt_00979,17.749863,79.697742
pt_00980,17.749863,79.933544
pt_00981,17.749863,80.169347
pt_00982,17.749863,80.40515
pt_00983,17.749863,80.640953
pt_00984,17.749863,80.876756
pt_00985,17.749863,81.112558
pt_00986,17.749863,81.348361
pt_00987,17.749863,81.584164
pt_00988,17.749863,81.819967
pt_00989,17.749863,82.05577
pt_00990,17.749863,82.291573
pt_00991,17.749863,82.527375
pt_00992,17.749863,82.763178
pt_00993,17.749863,82.998981
pt_00994,17.749863,83.234784
pt_00995,17.974441,73.101521
pt_00996,17.974441,73.337622
pt_00997,17.974441,73.573723
pt_00998,17.974441,73.809824
pt_00999,17.974441,74.045925
pt_01000,17.974441,74.282026
pt_01001,17.974441,74.518126
pt_01002,17.974441,74.754227
pt_01003,17.974441,74.990328
pt_01004,17.974441,75.226429
pt_01005,17.974441,75.46253
pt_01006,17.974441,75.698631
pt_01007,17.974441,75.934732
pt_01008,17.974441,76.170833
pt_01009,17.974441,76.406933
pt_01010,17.974441,76.643034
pt_01011,17.974441,76.879135
pt_01012,17.974441,77.115236
pt_01013,17.974441,77.351337
pt_01014,17.974441,77.587438
pt_01015,17.974441,77.823539
pt_01016,17.974441,78.059639
pt_01017,17.974441,78.29574
pt_01018,17.974441,78.531841
pt_01019,17.974441,78.767942
pt_01020,17.974441,79.004043
pt_01021,17.974441,79.240144
pt_01022,17.974441,79.476245
pt_01023,17.974441,79.712346
pt_01024,17.974441,79.948446
pt_01025,17.974441,80.184547
pt_01026,17.974441,80.420648
pt_01027,17.974441,80.656749
pt_01028,17.974441,80.89285
pt_01029,17.974441,81.128951
pt_01030,17.974441,81.365052
pt_01031,17.974441,81.601153
pt_01032,17.974441,81.837253
pt_01033,17.974441,82.073354
pt_01034,17.974441,82.309455
pt_01035,17.974441,82.545556
pt_01036,17.974441,82.781657
pt_01037,17.974441,83.017758
pt_01038,17.974441,83.253859
pt_01039,17.974441,83.489959
pt_01040,18.199018,73.107872
pt_01041,18.199018,73.344276
pt_01042,18.199018,73.580679
pt_01043,18.199018,73.817082
pt_01044,18.199018,74.053486
pt_01045,18.199018,74.289889
pt_01046,18.199018,74.526292
pt_01047,18.199018,74.762695
pt_01048,18.199018,74.999099
pt_01049,18.199018,75.235502
pt_01050,18.199018,75.471905
pt_01051,18.199018,75.708309
pt_01052,18.199018,75.944712
pt_01053,18.199018,76.181115
pt_01054,18.199018,76.417519
pt_01055,18.199018,76.653922
pt_01056,18.199018,76.890325
pt_01057,18.199018,77.126728
pt_01058,18.199018,77.363132
pt_01059,18.199018,77.599535
pt_01060,18.199018,77.835938
pt_01061,18.199018,78.072342
pt_01062,18.199018,78.308745
pt_01063,18.199018,78.545148
pt_01064,18.199018,78.781552
pt_01065,18.199018,79.017955
pt_01066,18.199018,79.254358
pt_01067,18.199018,79.490761
pt_01068,18.199018,79.727165
pt_01069,18.199018,79.963568
pt_01070,18.199018,80.199971
pt_01071,18.199018,80.436375
pt_01072,18.199018,80.672778
pt_01073,18.199018,80.909181
pt_01074,18.199018,81.145585
pt_01075,18.199018,81.381988
pt_01076,18.199018,81.618391
pt_01077,18.199018,81.854794
pt_01078,18.199018,82.091198
pt_01079,18.199018,82.327601
pt_01080,18.199018,82.564004
pt_01081,18.199018,82.800408
pt_01082,18.199018,83.036811
pt_01083,18.199018,83.273214
pt_01084,18.199018,83.509618
pt_01085,18.199018,83.746021
pt_01086,18.423596,73.114316
pt_01087,18.423596,73.351026
pt_01088,18.423596,73.587736
pt_01089,18.423596,73.824447
pt_01090,18.423596,74.061157
pt_01091,18.423596,74.297867
pt_01092,18.423596,74.534577
pt_01093,18.423596,74.771287
pt_01094,18.423596,75.007997
pt_01095,18.423596,75.244708
pt_01096,18.423596,75.481418
pt_01097,18.423596,75.718128
pt_01098,18.423596,75.954838
pt_01099,18.423596,76.191548
pt_01100,18.423596,76.428258
pt_01101,18.423596,76.664968
pt_01102,18.423596,76.901679
pt_01103,18.423596,77.138389
pt_01104,18.423596,77.375099
pt_01105,18.423596,77.611809
pt_01106,18.423596,77.848519
pt_01107,18.423596,78.085229
pt_01108,18.423596,78.321939
pt_01109,18.423596,78.55865
pt_01110,18.423596,78.79536
pt_01111,18.423596,79.03207
pt_01112,18.423596,79.26878
pt_01113,18.423596,79.50549
pt_01114,18.423596,79.7422
pt_01115,18.423596,79.978911
pt_01116,18.423596,80.215621
pt_01117,18.423596,80.452331
pt_01118,18.423596,80.689041
pt_01119,18.423596,80.925751
pt_01120,18.423596,81.162461
pt_01121,18.423596,81.399171
pt_01122,18.423596,81.635882
pt_01123,18.423596,81.872592
pt_01124,18.423596,82.109302
pt_01125,18.423596,82.346012
pt_01126,18.423596,82.582722
pt_01127,18.423596,82.819432
pt_01128,18.423596,83.056143
pt_01129,18.423596,83.292853
pt_01130,18.423596,83.529563
pt_01131,18.423596,83.766273
pt_01132,18.423596,84.002983
pt_01133,18.648174,72.883832
pt_01134,18.648174,73.120853
pt_01135,18.648174,73.357875
pt_01136,18.648174,73.594896
pt_01137,18.648174,73.831918
pt_01138,18.648174,74.068939
pt_01139,18.648174,74.305961
pt_01140,18.648174,74.542982
pt_01141,18.648174,74.780003
pt_01142,18.648174,75.017025
pt_01143,18.648174,75.254046
pt_01144,18.648174,75.491068
pt_01145,18.648174,75.728089
pt_01146,18.648174,75.965111
pt_01147,18.648174,76.202132
pt_01148,18.648174,76.439154
pt_01149,18.648174,76.676175
pt_01150,18.648174,76.913196
pt_01151,18.648174,77.150218
pt_01152,18.648174,77.387239
pt_01153,18.648174,77.624261
pt_01154,18.648174,77.861282
pt_01155,18.648174,78.098304
pt_01156,18.648174,78.335325
pt_01157,18.648174,78.572347
pt_01158,18.648174,78.809368
pt_01159,18.648174,79.046389
pt_01160,18.648174,79.283411
pt_01161,18.648174,79.520432
pt_01162,18.648174,79.757454
pt_01163,18.648174,79.994475
pt_01164,18.648174,80.231497
pt_01165,18.648174,80.468518
pt_01166,18.648174,80.70554
pt_01167,18.648174,80.942561
pt_01168,18.648174,81.179582
pt_01169,18.648174,81.416604
pt_01170,18.648174,81.653625
pt_01171,18.648174,81.890647
pt_01172,18.648174,82.127668
pt_01173,18.648174,82.36469
pt_01174,18.648174,82.601711
pt_01175,18.648174,82.838733
pt_01176,18.648174,83.075754
pt_01177,18.648174,83.312775
pt_01178,18.648174,83.549797
pt_01179,18.648174,83.786818
pt_01180,18.648174,84.02384
pt_01181,18.648174,84.260861
pt_01182,18.872752,73.127484
pt_01183,18.872752,73.364822
pt_01184,18.872752,73.602159
pt_01185,18.872752,73.839496
pt_01186,18.872752,74.076833
pt_01187,18.872752,74.31417
pt_01188,18.872752,74.551508
pt_01189,18.872752,74.788845
pt_01190,18.872752,75.026182
pt_01191,18.872752,75.263519
pt_01192,18.872752,75.500856
pt_01193,18.872752,75.738194
pt_01194,18.872752,75.975531
pt_01195,18.872752,76.212868
pt_01196,18.872752,76.450205
pt_01197,18.872752,76.687543
pt_01198,18.872752,76.92488
pt_01199,18.872752,77.162217
pt_01200,18.872752,77.399554
pt_01201,18.872752,77.636891
pt_01202,18.872752,77.874229
pt_01203,18.872752,78.111566
pt_01204,18.872752,78.348903
pt_01205,18.872752,78.58624
pt_01206,18.872752,78.823577
pt_01207,18.872752,79.060915
pt_01208,18.872752,79.298252
pt_01209,18.872752,79.535589
pt_01210,18.872752,79.772926
pt_01211,18.872752,80.010263
pt_01212,18.872752,80.247601
pt_01213,18.872752,80.484938
pt_01214,18.872752,80.722275
pt_01215,18.872752,80.959612
pt_01216,18.872752,81.196949
pt_01217,18.872752,81.434287
pt_01218,18.872752,81.671624
pt_01219,18.872752,81.908961
pt_01220,18.872752,82.146298
pt_01221,18.872752,82.383636
pt_01222,18.872752,82.620973
pt_01223,18.872752,82.85831
pt_01224,18.872752,83.095647
pt_01225,18.872752,83.332984
pt_01226,18.872752,83.570322
pt_01227,18.872752,83.807659
pt_01228,18.872752,84.044996
pt_01229,18.872752,84.282333
pt_01230,18.872752,84.51967
pt_01231,19.09733,72.896552
pt_01232,19.09733,73.13421
pt_01233,19.09733,73.371867
pt_01234,19.09733,73.609525
pt_01235,19.09733,73.847182
pt_01236,19.09733,74.08484
pt_01237,19.09733,74.322497
pt_01238,19.09733,74.560155
pt_01239,19.09733,74.797812
pt_01240,19.09733,75.03547
pt_01241,19.09733,75.273127
pt_01242,19.09733,75.510785
pt_01243,19.09733,75.748442
pt_01244,19.09733,75.9861
pt_01245,19.09733,76.223757
pt_01246,19.09733,76.461415
pt_01247,19.09733,76.699072
pt_01248,19.09733,76.936729
pt_01249,19.09733,77.174387
pt_01250,19.09733,77.412044
pt_01251,19.09733,77.649702
pt_01252,19.09733,77.887359
pt_01253,19.09733,78.125017
pt_01254,19.09733,78.362674
pt_01255,19.09733,78.600332
pt_01256,19.09733,78.837989
pt_01257,19.09733,79.075647
pt_01258,19.09733,79.313304
pt_01259,19.09733,79.550962
pt_01260,19.09733,79.788619
pt_01261,19.09733,80.026277
pt_01262,19.09733,80.263934
pt_01263,19.09733,80.501592
pt_01264,19.09733,80.739249
pt_01265,19.09733,80.976906
pt_01266,19.09733,81.214564
pt_01267,19.09733,81.452221
pt_01268,19.09733,81.689879
pt_01269,19.09733,81.927536
pt_01270,19.09733,82.165194
pt_01271,19.09733,82.402851
pt_01272,19.09733,82.640509
pt_01273,19.09733,82.878166
pt_01274,19.09733,83.115824
pt_01275,19.09733,83.353481
pt_01276,19.09733,83.591139
pt_01277,19.09733,83.828796
pt_01278,19.09733,84.066454
pt_01279,19.09733,84.304111
pt_01280,19.09733,84.541769
pt_01281,19.09733,84.779426
pt_01282,19.321907,72.903048
pt_01283,19.321907,73.14103
pt_01284,19.321907,73.379013
pt_01285,19.321907,73.616995
pt_01286,19.321907,73.854977
pt_01287,19.321907,74.09296
pt_01288,19.321907,74.330942
pt_01289,19.321907,74.568924
pt_01290,19.321907,74.806906
pt_01291,19.321907,75.044889
pt_01292,19.321907,75.282871
pt_01293,19.321907,75.520853
pt_01294,19.321907,75.758835
pt_01295,19.321907,75.996818
pt_01296,19.321907,76.2348
pt_01297,19.321907,76.472782
pt_01298,19.321907,76.710764
pt_01299,19.321907,76.948747
pt_01300,19.321907,77.186729
pt_01301,19.321907,77.424711
pt_01302,19.321907,77.662693
pt_01303,19.321907,77.900676
pt_01304,19.321907,78.138658
pt_01305,19.321907,78.37664
pt_01306,19.321907,78.614623
pt_01307,19.321907,78.852605
pt_01308,19.321907,79.090587
pt_01309,19.321907,79.328569
pt_01310,19.321907,79.566552
pt_01311,19.321907,79.804534
pt_01312,19.321907,80.042516
pt_01313,19.321907,80.280498
pt_01314,19.321907,80.518481
pt_01315,19.321907,80.756463
pt_01316,19.321907,80.994445
pt_01317,19.321907,81.232427
pt_01318,19.321907,81.47041
pt_01319,19.321907,81.708392
pt_01320,19.321907,81.946374
pt_01321,19.321907,82.184356
pt_01322,19.321907,82.422339
pt_01323,19.321907,82.660321
pt_01324,19.321907,82.898303
pt_01325,19.321907,83.136285
pt_01326,19.321907,83.374268
pt_01327,19.321907,83.61225
pt_01328,19.321907,83.850232
pt_01329,19.321907,84.088215
pt_01330,19.321907,84.326197
pt_01331,19.321907,84.564179
pt_01332,19.321907,84.802161
pt_01333,19.546485,72.909635
pt_01334,19.546485,73.147947
pt_01335,19.546485,73.386258
pt_01336,19.546485,73.62457
pt_01337,19.546485,73.862882
pt_01338,19.546485,74.101193
pt_01339,19.546485,74.339505
pt_01340,19.546485,74.577816
pt_01341,19.546485,74.816128
pt_01342,19.546485,75.05444
pt_01343,19.546485,75.292751
pt_01344,19.546485,75.531063
pt_01345,19.546485,75.769374
pt_01346,19.546485,76.007686
pt_01347,19.546485,76.245998
pt_01348,19.546485,76.484309
pt_01349,19.546485,76.722621
pt_01350,19.546485,76.960932
pt_01351,19.546485,77.199244
pt_01352,19.546485,77.437556
pt_01353,19.546485,77.675867
pt_01354,19.546485,77.914179
pt_01355,19.546485,78.15249
pt_01356,19.546485,78.390802
pt_01357,19.546485,78.629114
pt_01358,19.546485,78.867425
pt_01359,19.546485,79.105737
pt_01360,19.546485,79.344049
pt_01361,19.546485,79.58236
pt_01362,19.546485,79.820672
pt_01363,19.546485,80.058983
pt_01364,19.546485,80.297295
pt_01365,19.546485,80.535607
pt_01366,19.546485,80.773918
pt_01367,19.546485,81.01223
pt_01368,19.546485,81.250541
pt_01369,19.546485,81.488853
pt_01370,19.546485,81.727165
pt_01371,19.546485,81.965476
pt_01372,19.546485,82.203788
pt_01373,19.546485,82.442099
pt_01374,19.546485,82.680411
pt_01375,19.546485,82.918723
pt_01376,19.546485,83.157034
pt_01377,19.546485,83.395346
pt_01378,19.546485,83.633657
pt_01379,19.546485,83.871969
pt_01380,19.546485,84.110281
pt_01381,19.546485,84.348592
pt_01382,19.546485,84.586904
pt_01383,19.546485,84.825215
pt_01384,19.546485,85.063527
pt_01385,19.771063,72.677668
pt_01386,19.771063,72.916314
pt_01387,19.771063,73.154959
pt_01388,19.771063,73.393605
pt_01389,19.771063,73.63225
pt_01390,19.771063,73.870896
pt_01391,19.771063,74.109541
pt_01392,19.771063,74.348187
pt_01393,19.771063,74.586832
pt_01394,19.771063,74.825478
pt_01395,19.771063,75.064124
pt_01396,19.771063,75.302769
pt_01397,19.771063,75.541415
pt_01398,19.771063,75.78006
pt_01399,19.771063,76.018706
pt_01400,19.771063,76.257351
pt_01401,19.771063,76.495997
pt_01402,19.771063,76.734642
pt_01403,19.771063,76.973288
pt_01404,19.771063,77.211933
pt_01405,19.771063,77.450579
pt_01406,19.771063,77.689224
pt_01407,19.771063,77.92787
pt_01408,19.771063,78.166516
pt_01409,19.771063,78.405161
pt_01410,19.771063,78.643807
pt_01411,19.771063,78.882452
pt_01412,19.771063,79.121098
pt_01413,19.771063,79.359743
pt_01414,19.771063,79.598389
pt_01415,19.771063,79.837034
pt_01416,19.771063,80.07568
pt_01417,19.771063,80.314325
pt_01418,19.771063,80.552971
pt_01419,19.771063,80.791616
pt_01420,19.771063,81.030262
pt_01421,19.771063,81.268907
pt_01422,19.771063,81.507553
pt_01423,19.771063,81.746199
pt_01424,19.771063,81.984844
pt_01425,19.771063,82.22349
pt_01426,19.771063,82.462135
pt_01427,19.771063,82.700781
pt_01428,19.771063,82.939426
pt_01429,19.771063,83.178072
pt_01430,19.771063,83.416717
pt_01431,19.771063,83.655363
pt_01432,19.771063,83.894008
pt_01433,19.771063,84.132654
pt_01434,19.771063,84.371299
pt_01435,19.771063,84.609945
pt_01436,19.771063,84.848591
pt_01437,19.771063,85.087236
pt_01438,19.995641,72.923085
pt_01439,19.995641,73.162069
pt_01440,19.995641,73.401053
pt_01441,19.995641,73.640037
pt_01442,19.995641,73.879021
pt_01443,19.995641,74.118005
pt_01444,19.995641,74.356989
pt_01445,19.995641,74.595973
pt_01446,19.995641,74.834957
pt_01447,19.995641,75.073941
pt_01448,19.995641,75.312925
pt_01449,19.995641,75.551909
pt_01450,19.995641,75.790894
pt_01451,19.995641,76.029878
pt_01452,19.995641,76.268862
pt_01453,19.995641,76.507846
pt_01454,19.995641,76.74683
pt_01455,19.995641,76.985814
pt_01456,19.995641,77.224798
pt_01457,19.995641,77.463782
pt_01458,19.995641,77.702766
pt_01459,19.995641,77.94175
pt_01460,19.995641,78.180734
pt_01461,19.995641,78.419718
pt_01462,19.995641,78.658702
pt_01463,19.995641,78.897687
pt_01464,19.995641,79.136671
pt_01465,19.995641,79.375655
pt_01466,19.995641,79.614639
pt_01467,19.995641,79.853623
pt_01468,19.995641,80.092607
pt_01469,19.995641,80.331591
pt_01470,19.995641,80.570575
pt_01471,19.995641,80.809559
pt_01472,19.995641,81.048543
pt_01473,19.995641,81.287527
pt_01474,19.995641,81.526511
pt_01475,19.995641,81.765496
pt_01476,19.995641,82.00448
pt_01477,19.995641,82.243464
pt_01478,19.995641,82.482448
pt_01479,19.995641,82.721432
pt_01480,19.995641,82.960416
pt_01481,19.995641,83.1994
pt_01482,19.995641,83.438384
pt_01483,19.995641,83.677368
pt_01484,19.995641,83.916352
pt_01485,19.995641,84.155336
pt_01486,19.995641,84.39432
pt_01487,19.995641,84.633304
pt_01488,19.995641,84.872289
pt_01489,19.995641,85.111273
pt_01490,19.995641,85.350257
pt_01491,19.995641,85.589241
pt_01492,19.995641,85.828225
pt_01493,19.995641,86.067209
pt_01494,20.220219,72.929948
pt_01495,20.220219,73.169276
pt_01496,20.220219,73.408603
pt_01497,20.220219,73.64793
pt_01498,20.220219,73.887257
pt_01499,20.220219,74.126585
pt_01500,20.220219,74.365912
pt_01501,20.220219,74.605239
pt_01502,20.220219,74.844566
pt_01503,20.220219,75.083894
pt_01504,20.220219,75.323221
pt_01505,20.220219,75.562548
pt_01506,20.220219,75.801876
pt_01507,20.220219,76.041203
pt_01508,20.220219,76.28053
pt_01509,20.220219,76.519857
pt_01510,20.220219,76.759185
pt_01511,20.220219,76.998512
pt_01512,20.220219,77.237839
pt_01513,20.220219,77.477166
pt_01514,20.220219,77.716494
pt_01515,20.220219,77.955821
pt_01516,20.220219,78.195148
pt_01517,20.220219,78.434475
pt_01518,20.220219,78.673803
pt_01519,20.220219,78.91313
pt_01520,20.220219,79.152457
pt_01521,20.220219,79.391785
pt_01522,20.220219,79.631112
pt_01523,20.220219,79.870439
pt_01524,20.220219,80.109766
pt_01525,20.220219,80.349094
pt_01526,20.220219,80.588421
pt_01527,20.220219,80.827748
pt_01528,20.220219,81.067075
pt_01529,20.220219,81.306403
pt_01530,20.220219,81.54573
pt_01531,20.220219,81.785057
pt_01532,20.220219,82.024384
pt_01533,20.220219,82.263712
pt_01534,20.220219,82.503039
pt_01535,20.220219,82.742366
pt_01536,20.220219,82.981694
pt_01537,20.220219,83.221021
pt_01538,20.220219,83.460348
pt_01539,20.220219,83.699675
pt_01540,20.220219,83.939003
pt_01541,20.220219,84.17833
pt_01542,20.220219,84.417657
pt_01543,20.220219,84.656984
pt_01544,20.220219,84.896312
pt_01545,20.220219,85.135639
pt_01546,20.220219,85.374966
pt_01547,20.220219,85.614293
pt_01548,20.220219,85.853621
pt_01549,20.220219,86.092948
pt_01550,20.220219,86.332275
pt_01551,20.220219,86.571603
pt_01552,20.444796,72.936906
pt_01553,20.444796,73.176581
pt_01554,20.444796,73.416256
pt_01555,20.444796,73.655931
pt_01556,20.444796,73.895606
pt_01557,20.444796,74.135281
pt_01558,20.444796,74.374956
pt_01559,20.444796,74.614631
pt_01560,20.444796,74.854307
pt_01561,20.444796,75.093982
pt_01562,20.444796,75.333657
pt_01563,20.444796,75.573332
pt_01564,20.444796,75.813007
pt_01565,20.444796,76.052682
pt_01566,20.444796,76.292357
pt_01567,20.444796,76.532032
pt_01568,20.444796,76.771708
pt_01569,20.444796,77.011383
pt_01570,20.444796,77.251058
pt_01571,20.444796,77.490733
pt_01572,20.444796,77.730408
pt_01573,20.444796,77.970083
pt_01574,20.444796,78.209758
pt_01575,20.444796,78.449434
pt_01576,20.444796,78.689109
pt_01577,20.444796,78.928784
pt_01578,20.444796,79.168459
pt_01579,20.444796,79.408134
pt_01580,20.444796,79.647809
pt_01581,20.444796,79.887484
pt_01582,20.444796,80.127159
pt_01583,20.444796,80.366835
pt_01584,20.444796,80.60651
pt_01585,20.444796,80.846185
pt_01586,20.444796,81.08586
pt_01587,20.444796,81.325535
pt_01588,20.444796,81.56521
pt_01589,20.444796,81.804885
pt_01590,20.444796,82.04456
pt_01591,20.444796,82.284236
pt_01592,20.444796,82.523911
pt_01593,20.444796,82.763586
pt_01594,20.444796,83.003261
pt_01595,20.444796,83.242936
pt_01596,20.444796,83.482611
pt_01597,20.444796,83.722286
pt_01598,20.444796,83.961961
pt_01599,20.444796,84.201637
pt_01600,20.444796,84.441312
pt_01601,20.444796,84.680987
pt_01602,20.444796,84.920662
pt_01603,20.444796,85.160337
pt_01604,20.444796,85.400012
pt_01605,20.444796,85.639687
pt_01606,20.444796,85.879362
pt_01607,20.444796,86.119038
pt_01608,20.444796,86.358713
pt_01609,20.444796,86.598388
pt_01610,20.669374,72.943957
pt_01611,20.669374,73.183985
pt_01612,20.669374,73.424012
pt_01613,20.669374,73.66404
pt_01614,20.669374,73.904068
pt_01615,20.669374,74.144095
pt_01616,20.669374,74.384123
pt_01617,20.669374,74.624151
pt_01618,20.669374,74.864178
pt_01619,20.669374,75.104206
pt_01620,20.669374,75.344234
pt_01621,20.669374,75.584262
pt_01622,20.669374,75.824289
pt_01623,20.669374,76.064317
pt_01624,20.669374,76.304345
pt_01625,20.669374,76.544372
pt_01626,20.669374,76.7844
pt_01627,20.669374,77.024428
pt_01628,20.669374,77.264455
pt_01629,20.669374,77.504483
pt_01630,20.669374,77.744511
pt_01631,20.669374,77.984539
pt_01632,20.669374,78.224566
pt_01633,20.669374,78.464594
pt_01634,20.669374,78.704622
pt_01635,20.669374,78.944649
pt_01636,20.669374,79.184677
pt_01637,20.669374,79.424705
pt_01638,20.669374,79.664732
pt_01639,20.669374,79.90476
pt_01640,20.669374,80.144788
pt_01641,20.669374,80.384815
pt_01642,20.669374,80.624843
pt_01643,20.669374,80.864871
pt_01644,20.669374,81.104899
pt_01645,20.669374,81.344926
pt_01646,20.669374,81.584954
pt_01647,20.669374,81.824982
pt_01648,20.669374,82.065009
pt_01649,20.669374,82.305037
pt_01650,20.669374,82.545065
pt_01651,20.669374,82.785092
pt_01652,20.669374,83.02512
pt_01653,20.669374,83.265148
pt_01654,20.669374,83.505176
pt_01655,20.669374,83.745203
pt_01656,20.669374,83.985231
pt_01657,20.669374,84.225259
pt_01658,20.669374,84.465286
pt_01659,20.669374,84.705314
pt_01660,20.669374,84.945342
pt_01661,20.669374,85.185369
pt_01662,20.669374,85.425397
pt_01663,20.669374,85.665425
pt_01664,20.669374,85.905452
pt_01665,20.669374,86.14548
pt_01666,20.669374,86.385508
pt_01667,20.669374,86.625536
pt_01668,20.669374,86.865563
pt_01669,20.893952,70.547253
pt_01670,20.893952,70.787638
pt_01671,20.893952,71.028023
pt_01672,20.893952,71.268408
pt_01673,20.893952,72.951103
pt_01674,20.893952,73.191488
pt_01675,20.893952,73.431873
pt_01676,20.893952,73.672258
pt_01677,20.893952,73.912643
pt_01678,20.893952,74.153028
pt_01679,20.893952,74.393413
pt_01680,20.893952,74.633798
pt_01681,20.893952,74.874183
pt_01682,20.893952,75.114568
pt_01683,20.893952,75.354953
pt_01684,20.893952,75.595338
pt_01685,20.893952,75.835723
pt_01686,20.893952,76.076108
pt_01687,20.893952,76.316493
pt_01688,20.893952,76.556878
pt_01689,20.893952,76.797263
pt_01690,20.893952,77.037648
pt_01691,20.893952,77.278033
pt_01692,20.893952,77.518418
pt_01693,20.893952,77.758803
pt_01694,20.893952,77.999188
pt_01695,20.893952,78.239573
pt_01696,20.893952,78.479958
pt_01697,20.893952,78.720343
pt_01698,20.893952,78.960728
pt_01699,20.893952,79.201113
pt_01700,20.893952,79.441498
pt_01701,20.893952,79.681883
pt_01702,20.893952,79.922268
pt_01703,20.893952,80.162653
pt_01704,20.893952,80.403038
pt_01705,20.893952,80.643423
pt_01706,20.893952,80.883808
pt_01707,20.893952,81.124193
pt_01708,20.893952,81.364578
pt_01709,20.893952,81.604963
pt_01710,20.893952,81.845348
pt_01711,20.893952,82.085733
pt_01712,20.893952,82.326118
pt_01713,20.893952,82.566503
pt_01714,20.893952,82.806888
pt_01715,20.893952,83.047273
pt_01716,20.893952,83.287658
pt_01717,20.893952,83.528043
pt_01718,20.893952,83.768428
pt_01719,20.893952,84.008813
pt_01720,20.893952,84.249198
pt_01721,20.893952,84.489583
pt_01722,20.893952,84.729968
pt_01723,20.893952,84.970353
pt_01724,20.893952,85.210738
pt_01725,20.893952,85.451123
pt_01726,20.893952,85.691508
pt_01727,20.893952,85.931893
pt_01728,20.893952,86.172278
pt_01729,20.893952,86.412663
pt_01730,20.893952,86.653048
pt_01731,20.893952,86.893433
pt_01732,21.11853,70.310127
pt_01733,21.11853,70.550874
pt_01734,21.11853,70.791621
pt_01735,21.11853,71.032368
pt_01736,21.11853,71.273115
pt_01737,21.11853,71.513862
pt_01738,21.11853,71.754609
pt_01739,21.11853,72.717597
pt_01740,21.11853,72.958344
pt_01741,21.11853,73.199092
pt_01742,21.11853,73.439839
pt_01743,21.11853,73.680586
pt_01744,21.11853,73.921333
pt_01745,21.11853,74.16208
pt_01746,21.11853,74.402827
