location_id,city,latitude,longitude
245759662,Biswan,27.4904821,80.995364
245759759,Barhni,27.4971325,82.7908826
245759954,Tulsīpur,27.5337104,82.4165115
245760084,Mangan,27.5011476,88.5355333
245760104,Ziro,27.538668,93.815355
245760219,Raya,27.5575987,77.7916007
245760261,Etah,27.56002,78.6578425
245760340,Sitapur,27.5615568,80.6840082
245760373,Bahraich,27.5752,81.5954
245760886,Ladnu,27.6418,74.3949
245760901,Kanwat,27.5889822,75.6989924
245761333,Bhinga,27.7033838,81.9338433
245761558,Udaipurwati,27.7309897,75.4743975
245761946,Deshnoke,27.7986365,73.3446504
245762061,Kasganj,27.8077034,78.6456226
245762187,Laxmangarh,27.8214382,75.0250652
245762524,Nawalgarh,27.8503,75.2741
245762684,Nanpara,27.8684,81.5039
245762879,Aligarh,27.8815412,78.0690216
245762908,Hodal,27.8999168,77.3739284
245763609,Fatehpur Shekhawati,27.9959965,74.9604565
245763835,Atrauli,28.0298331,78.2853798
245763838,Budaun,28.0367001,79.1234
245763873,Tappal,28.0408088,77.5769278
245763930,Mandawa,28.0558375,75.1483915
245763956,Sri Dungargarh,28.0928483,74.0113994
245764532,Dibai,28.205448,78.260716
245764623,Faridpur,28.2083265,79.5375964
245764684,Nighasan,28.235056,80.8597376
245764716,Chirawa,28.2408,75.6448
245765005,Ballabgarh,28.3286134,77.3238914
245765070,Bareilly,28.355099,79.417851
245765114,Pilani,28.3622661,75.6042342
245765361,Palia Kalan,28.4312733,80.5810023
245765373,Loharu,28.4279477,75.8054759
245765390,Sardarshahar,28.4403,74.4895
245765445,Sikandarabad,28.4520179,77.6989831
245765589,Lunkaransar,28.4885,73.752
245766042,Charkhi Dadri,28.5919933,76.2719817
245766462,Bahadurgarh,28.6933239,76.9332373
245766577,Babugarh,28.7225944,77.8468842
245766747,Muradnagar,28.7733808,77.5033582
245767001,Modinagar,28.8320713,77.5770873
245767111,Sahwa,28.8753793,74.8477507
245767231,Sitarganj,28.9277351,79.7028923
245767308,Sonipat,28.9953758,77.0233627
245767314,Meham,28.9674025,76.2953562
245767462,Pantnagar,29.028405,79.4832094
245767563,Kanth,29.0594576,78.6290448
245767601,Mawana,29.099061,77.9208609
245767615,Bhadra,29.1012943,75.1675355
245767658,Sahaspur,29.1211913,78.6208906
245767678,Gohana,29.1372166,76.7045205
245767747,Nohar,29.1841366,74.7691392
245767869,Rawatsar,29.2631,74.4016
245767929,Miranpur,29.2904494,77.9477257
245767996,Pephana,29.3394075,74.8985863
245768111,Panipat,29.3912753,76.9771675
245768140,Rāmnagar,29.394835,79.126934
245768143,Kairana,29.394447,77.2052786
245768228,Ellenabad,29.4521412,74.6634653
245768264,Pilibanga,29.4916223,74.0790249
245768267,Muzaffarnagar,29.4662369,77.6961699
245768304,Afzalgarh,29.3930355,78.674504
245768333,Raisinghnagar,29.535814,73.4459111
245768365,Asandh,29.5212674,76.603457
245768393,Sirsa,29.5372849,75.0377649
245768503,Thana Bhawan,29.5869304,77.4169206
245768506,Padampur,29.7093806,73.62449
245768521,Gajsinghpur,29.6576658,73.4404763
245768522,Almora,29.601699,79.6632635
245768598,Pithoragarh,29.585871,80.215167
245768708,Deoband,29.6934924,77.6779885
245768718,Nisang,29.693166,76.7513556
245768759,Nanauta,29.7129613,77.4175857
245768836,Sangariya,29.7914438,74.4643995
245768843,Pundri,29.7607616,76.5590514
245768857,Gangoh,29.780632,77.2629435
245768866,Jakhal,29.8019302,75.8223255
245768875,Karanpur,29.8430883,73.4503328
245768966,Bāgeshwar,29.837601,79.771398
245769059,Baijnāth,29.9086073,79.6150451
245769169,Kurukshetra,29.9693747,76.8482787
245769315,Munsyari,30.06546,80.23453
245769418,Yamunanagar,30.1231349,77.286329
245769511,Jagadhari,30.1689,77.3019
245769705,Karnaprayag,30.259647,79.2170691
245769841,Nandaprayāg,30.33188,79.31992
245770131,New Tehri,30.37445,78.43277
245770185,Nathana,30.3159007,75.093077
245770206,Mussoorie,30.4569012,78.0782906
245770211,Jaito,30.4485444,74.8892204
245770273,Sri Muktsar Sahib,30.4692,74.5182
245770418,Nahan,30.5601803,77.2923596
245770450,Kot Kapura,30.5791768,74.8210744
245770486,Jalalabad,30.6065977,74.2581087
245770535,Raikot,30.6496526,75.5993128
245770582,Faridkot,30.6729772,74.7517033
245770782,Kalka,30.8380036,76.9395047
245770850,Samrala,30.8368764,76.1913755
245771001,Rajgarh,30.84961,77.29569
245771041,Chaupal,30.9491214,77.591071
245771128,Sabathu,30.9756052,76.9898045
245771251,Makhu,31.1027381,74.9904064
245771265,Theog,31.1198924,77.358982
245771915,Ghumarwin,31.4421256,76.7075073
245771985,Tarn Taran Sahib,31.4555254,74.9269621
245772062,Barsar,31.5273595,76.464296
245772064,Hoshiarpur,31.5328523,75.9025485
245772397,Amritsar,31.6356659,74.8787496
245772471,Amb,31.6852327,76.1175499
245772675,Batala,31.8193025,75.1999941
245772743,Dehra Gopipur,31.8787244,76.2258111
245772744,Nadaun,31.7819445,76.3434752
245772781,Kahnuwan,31.9076836,75.4501301
245772868,Dhariwal,31.952066,75.3217361
245773022,Manali,32.2454608,77.1872926
245773039,Kangra,32.1031646,76.2723559
245773086,Dharamshala,32.2143039,76.3196717
245773092,Kaza,32.2243837,78.0722634
245773102,Pathankot,32.2692452,75.6528858
245773120,Nurpur,32.2997393,75.8839627
245773310,Samba,32.5622412,75.1165585
245773312,Dalhousie,32.5360472,75.9797487
245773671,Bhaderwah,32.9783699,75.7185638
245773744,Reasi,33.0791771,74.8362947
245773788,Nowshera,33.1575063,74.2403875
245773899,Kishtwar,33.3107908,75.7694213
245773924,Rajouri,33.3772495,74.3132332
245773925,Padum,33.4691405,76.8781759
245774078,Kulgam,33.6446899,75.0188432
245774323,Tral,33.926549,75.1140382
245774328,Kakapora,33.9479845,74.9275781
245774418,Badgam,34.0154721,74.7220085
245774455,Tangmarg,34.0582559,74.4227543
245774476,Uri,34.0878536,74.0305568
245774579,Leh,34.1642029,77.5848133
245774767,Ganderbal,34.2163108,74.7695535
245774770,Sopore,34.2869124,74.4625673
245774950,Handwara,34.3993139,74.2827396
245774959,Bandipora,34.4232433,74.635965
245775021,Kargil,34.5593048,76.1255767
245845400,Ahmedgarh,30.6772118,75.8258147
247229197,Avinashi,11.1907212,77.266879
249984401,Mettupalayam,11.3059363,76.9356545
256196848,Tambaram,12.9245279,80.1150525
256777854,Kanchipuram,12.836393,79.7053304
256778069,Walajapet,12.9254734,79.3637892
259186488,Kakching,24.4974827,93.9835543
263014503,Ranipet,12.9292452,79.3321712
263014528,Arcot,12.9078949,79.320393
263014723,Gudiyatham,12.9485676,78.8705336
263014752,Pernampattu,12.9366728,78.7187469
263014753,Pallikondai,12.905489,78.940936
263014886,Ambur,12.7874171,78.7188211
263014950,Bargur,12.5425826,78.3567173
273658993,Srinagar,34.0747444,74.8204443
277485901,Ichalkaranji,16.6959348,74.4555755
280902307,Ettumanoor,9.6705152,76.557804
281358588,Kayamkulam,9.1723603,76.500061
281358701,Karunagapally,9.0551448,76.5354179
281368071,Adoor,9.1529656,76.7355742
282403100,Coonoor,11.3459447,76.7965283
282777706,Devanahalli,13.2483502,77.7134377
287241659,Tabo,32.0939595,78.3836693
287468687,Kullu,31.9578974,77.1089232
287687798,Varanasi,25.3356491,83.0076292
288863522,Chintamani,13.3986587,78.0533058
290180981,Kannur,11.8763836,75.3737973
290181532,Mahé,11.7021978,75.5364701
290481241,Gelling,29.1345196,94.9776827
290885849,Gudalur,11.4992417,76.4923903
293673885,Sri Vijaya Puram,11.6645348,92.7390448
294073627,Kundrathur,12.9957704,80.0973114
294073748,Thirumazhisai,13.0540139,80.0607568
294521062,Perur,10.976406,76.9141784
296300688,Tanakpur,29.0740524,80.1096011
297473137,Kelambakkam,12.7871437,80.219987
297681854,Kottayam,9.591564,76.5221599
299299684,Baramulla,34.2086903,74.343498
299343470,Basohli,32.4985409,75.8179027
299343472,Chamba,32.5565043,76.1249971
299448214,Dibrugarh,27.4844597,94.9019447
299448217,Chabua,27.4826767,95.1730318
299449590,Champawat,29.3372715,80.0920862
299531301,Dehradun,30.3255646,78.0436813
299531768,Ukhimath,30.5139518,79.094756
299539934,Paonta Sahib,30.4384439,77.6211774
299544269,Chakrata,30.7013248,77.8703356
299636581,Rekong Peo,31.5421419,78.2708218
299642899,Bilaspur,31.3380959,76.7611631
299754270,Drass,34.4292702,75.750761
302559648,Nalagarh,31.042466,76.7176443
302560565,Naraingarh,30.4723882,77.1242678
302560567,Rajpura,30.4776857,76.5937658
302568211,Sirhind,30.625015,76.3853971
302568214,Mandi Gobindgarh,30.6518301,76.2998708
302574537,Nawanshahr,31.1256744,76.1159294
302574539,Garhshankar,31.2154716,76.1426888
302575505,Sultanpur Lodhi,31.2144692,75.19477
302575508,Kartarpur,31.4397157,75.4989077
303055229,Kundah,11.2809911,76.6498924
303959279,Ramanattukara,11.1780876,75.8656196
304000992,Koyilandy,11.4383564,75.696891
304001654,Vadakara,11.5985451,75.5897432
304002887,Thalassery,11.7490639,75.4931578
306117874,Vandalur,12.8921486,80.0829603
308873521,Thiruporur,12.7258558,80.189518
311934434,Radaur,30.0309855,77.1518216
311937677,Indri,29.8789408,77.0520633
311937746,Gharaunda,29.5361921,76.9697923
311937747,Samalkha,29.2377095,77.0093811
311937751,Gannaur,29.133324,77.0176378
312851862,Puttur,13.4381418,79.5522138
313178025,Kanakapura,12.5450268,77.4199095
313211347,Gubbi,13.3095743,76.9400698
313214900,Tiptur,13.258575,76.4737675
313218498,Biruru,13.5988956,75.9734401
313255437,Noida,28.5706333,77.3272147
313267749,Bidadi,12.7988507,77.3869947
313274269,Pennagaram,12.1331737,77.8992272
314626472,Erode,11.3306483,77.7276519
315137869,Auroville,12.0073927,79.8099471
315734346,Jaipur,26.9154576,75.8189817
316298251,Jhusi,25.4281109,81.9137525
316416994,Delhi,28.6328027,77.2197713
316417040,Shimla,31.1041526,77.1709729
316417206,Vidisha,23.916667,78.0
316419766,Achrol,27.1332143,75.9566333
319536922,Podanur,10.9585609,76.988307
322481124,Pazhaverkadu,13.4176606,80.3166702
327726276,Beas,31.5198016,75.2879683
331119291,Kunzer,34.0829324,74.5002436
331119302,Magam,34.0932933,74.5916244
332371238,Gingee,12.2544154,79.4157756
334644561,Balaramapuram,8.4247979,77.0457835
334644583,Marthandam,8.3065018,77.2223116
335020300,Cherthala,9.686177,76.3426114
335866163,Renigunta,13.6384508,79.5105191
335868152,Tirupati,13.6316368,79.4231711
335877330,Tirumala,13.6795235,79.3497522
335882164,Sri Kalahasti,13.7518033,79.7002288
335885603,Tiruvallur,13.1394221,79.9070839
335886192,Tiruttani,13.1769705,79.6127625
339279350,Howrah,22.5736296,88.3251045
339884241,Rameswaram,9.2844657,79.3125553
340748436,Hassan,13.0070817,76.0992703
342097621,Gangtok,27.329046,88.6122673
342097673,Bomdila,27.264445,92.4206519
342097760,Tawang,27.5879186,91.863733
342097944,Senge,27.45621,92.11212
342097975,Zemithang,27.7106891,91.730053
342098150,Dirang,27.36008,92.24121
342098270,Thingbu,27.6615349,92.0987879
342098314,Pakyong,27.2436107,88.5984989
342098339,Singtam,27.2319975,88.4970841
342098351,Ravangla,27.3051271,88.3644723
342098412,Bagdogra,26.6988847,88.3200303
342098659,Rongli,27.20352,88.70087
342098800,Lachen,27.7306136,88.5495009
342098863,Kaying,28.41339,94.67881
342098982,Naharlagun,27.103045,93.6923923
342099543,Bishwanath Charaili,26.7283548,93.1495466
342099777,Mechuka,28.5987453,94.1335827
342099988,Kharupetia,26.5174808,92.1469174
342100005,Dalgoan,26.556165,92.2003464
342100221,Sipajhar,26.3974,91.89652
342100483,Dergaon,26.71463,93.97019
342101301,Didihat,29.80179,80.25238
342101342,Gangolihāt,29.657291,80.039984
342102080,Thal,29.8271976,80.1391626
342102108,Berināg,29.7766204,80.0531299
342103478,Dhārchula,29.8491135,80.5414711
342104453,Gyalshing,27.29004,88.2573
342104576,Badrinath,30.7423302,79.4930256
342104586,Rānikhet,29.64374,79.4281214
342104598,Haldwani,29.2144809,79.5279012
342104626,Kapkot,29.9478464,79.9013865
342104645,Rudrapur,28.9707183,79.3972845
342105605,Lalkuan,29.0678634,79.5166143
342105699,Joshīmath,30.5555752,79.5612607
342105722,Kathgodam,29.2662305,79.5437432
342105819,Bhowali,29.3834967,79.5188391
342107367,Nainital,29.3905295,79.460869
342107378,Rudraprayag,30.28656,78.98072
342107387,Pokhri,30.34424,79.19907
342107407,Gopeshwar,30.40878,79.31855
342107816,Gadarpur,29.04236,79.24851
342107846,Gairsain,30.0546199,79.2899889
342108175,Gauchar,30.2889024,79.1570761
342108821,Narayn Bagar,30.14511,79.37348
342108862,Betalghat,29.55597,79.34189
342109138,Ghāt,30.2584832,79.4481189
342109217,Kaladhungi,29.2846338,79.3472645
342110021,Gangotri,30.9943684,78.9398699
342110029,Lansdowne,29.8378415,78.681756
342110039,Pauri,30.1479882,78.7759518
342110107,Srinagar,30.2238064,78.7879045
342111058,Satpuli,29.917273,78.710435
342112639,Jaspur,29.2787153,78.8277072
342112683,Jaiharīkhāl,29.8611769,78.681527
342112752,Uttarkashi,30.7291049,78.4403495
342113842,Gangori,30.7571971,78.4537454
342114073,Kotdwar,29.7459823,78.5201358
342114133,Chinyalisaur,30.5744141,78.3276556
342114339,Devprayag,30.1461443,78.5985849
342115051,Keylang,32.5713398,77.0345199
342115116,Tiuni,30.9431215,77.8484843
342115402,Sawra,31.1233868,77.75162
342115529,Nagal,29.8389229,77.6324548
342115618,Barla,29.6107753,77.7917988
342116240,Bhuntar,31.8875195,77.1436237
342116421,Nerchowk,31.6075891,76.9142821
342116522,Kandaghat,30.9670035,77.1074554
342116536,Chhutmalpur,30.0363016,77.7518248
342117043,Chandigarh,30.7334421,76.7797143
342117074,Kathua,32.3765524,75.5243044
342117599,Chandgad,15.9458037,74.1820815
342117823,Khanapur,15.639879,74.5088917
342117887,Bicholim,15.5902655,73.9457096
342118036,Wagholi,18.5806299,73.9833099
342118125,Lakhanpur,32.3822,75.59418
342118255,Jwalamukhi,31.874083,76.320936
342118380,Chauntra,32.0145466,76.735512
342118390,Joginder Nagar,31.9901487,76.7929928
342118490,Baijnath,32.0497564,76.6449703
342119126,Qazigund,33.5934693,75.1658235
342119133,Banihal,33.4378883,75.1954855
342119164,Bijbehara,33.7935169,75.1061554
342119228,Awantipora,33.91891,75.01465
342119234,Pampore,34.01092,74.91303
342119316,Sankoo,34.2896796,75.96222
342119405,Dinanagar,32.1338479,75.4719883
342119456,Mahad,18.080753,73.42438
342119461,Rajapur,16.6533199,73.5148504
342119660,Devgad,16.3770393,73.3796243
342119666,Vijaydurg,16.5508096,73.3365435
342119762,Malvan,16.06064,73.4669499
342119886,Pen,18.736151,73.0949798
343333679,Belagavi,15.8572666,74.5069343
343369473,Karad,17.2852127,74.1822147
343719430,Perumbavoor,10.1147548,76.4778152
344436927,Wadakkancherry,10.6575278,76.248113
344437127,Tirur,10.9166828,75.923986
344709752,Ponneri,13.336164,80.1948281
344709755,Minjur,13.2786146,80.2577671
344712604,Arani,13.3310399,80.0835726
345267997,Palakkad,10.7681928,76.6521319
348238149,Lehragaga,29.9371188,75.8000781
350467159,Mauganj,24.667929,81.8811502
353002000,Thuckalay,8.2472349,77.3149781
353031719,Kuzhithura,8.315526,77.2068841
353035635,Suchindram,8.1561337,77.4659904
353039871,Kanyakumari,8.079252,77.5499338
353063915,Shencottai,8.9746556,77.2507289
353120159,Phalodi,27.1294121,72.3649644
353161957,Tirukkovilur,11.9692867,79.205183
353162390,Viluppuram,11.9425887,79.4950625
353280823,Bodinayakkanur,10.0085699,77.3523513
353316309,Uthangarai,12.2659055,78.5353724
353316321,Krishnagiri,12.5188835,78.2206536
353316361,Kaveripattinam,12.4185449,78.2184935
353317573,Dharmapuri,12.1347988,78.1589864
353327285,Kariamangalam,12.3078191,78.205895
353360790,Kalpakkam,12.5092553,80.1572349
353433171,Checkanurani,9.9416291,77.9734866
353434552,Andipatti Jakkampatty,9.9986958,77.619808
354836047,Kundadam,10.8509242,77.4465535
354858656,Kinathukadavu,10.8221208,77.0179042
354858732,Madathukulam,10.5607593,77.3635747
354858935,Oddanchatram,10.48766,77.7492413
354903127,Mundakkayam,9.5368168,76.8855086
355647615,Malappuram,11.0428925,76.0807838
355795365,Mapusa,15.590853,73.8102146
355845180,Perinthalmanna,10.9756774,76.2262573
356652324,Nilakkottai,10.1648333,77.85285
358352682,Elampillai,11.6048762,78.007001
358354387,Ayodhiyapatinam,11.6712182,78.2316475
358655201,Edappadi,11.5838413,77.8347612
358657360,Komarapalayam,11.4425129,77.6939806
359320551,Taramangalam,11.6934348,77.9696166
359622163,Pathanamthitta,9.2655337,76.7871514
360376711,Kattakada,8.5072457,77.0829921
360384160,Neyyatinkara,8.3994883,77.087201
360386933,Parassala,8.3428993,77.1547766
360402746,Kulasekaram,8.3646941,77.2996678
361189667,Hanumangarh,29.5760254,74.3342203
364108742,Jaisalmer,26.9116615,70.9124888
364119845,Makrana,27.0388103,74.7271171
365306725,Samdari,25.8135036,72.5791014
366198876,Gadra Road,25.741128,70.643358
367576665,Tiruchirappalli,10.8071144,78.6880939
367674569,Bagoda,25.2140512,72.0218813
367674617,Sayla,25.3237718,72.3670729
367674663,Ummedabad,25.3759411,72.441763
367674964,Padroo,25.508703,72.2015668
367675217,Siwana,25.6497164,72.4209004
367882316,Thirukazhukundram,12.6021203,80.0591492
368544408,Kanhangad,12.3135605,75.092463
368979808,Wallajahbad,12.7916021,79.8180065
387415286,Talwandi Bhai,30.8582701,74.9300835
390887113,Madikeri,12.42149,75.7387543
392593661,Nilambur,11.2865083,76.2407387
392595213,Manjeri,11.1202289,76.1198109
393111659,Sultan Bathery,11.6631885,76.259553
402861822,Pandalur,11.4868759,76.3398232
405232121,Wandoor,11.1957415,76.2368755
412854951,Virajpet,12.1972711,75.8033421
414659175,Nangal,31.3837484,76.3754353
418995475,Changanassery,9.4432225,76.5411822
426767211,Banur,30.5558556,76.7172678
434391932,Batote,33.1227262,75.3210211
434392578,Ramban,33.2387042,75.2404448
444965997,Nakur,29.9186122,77.3053997
444969463,Ambahata,29.8574715,77.3351518
456312929,Purkaji,29.65778,77.84114
459428562,Balusseri,11.447057,75.8302102
459429897,Thamarassery,11.417752,75.9369456
459838905,Brahmavara,13.4336923,74.7436381
469723561,Sira,13.7409467,76.905738
481077178,Konark,19.8899428,86.0923104
509907130,Patna,25.6093239,85.1235252
512220302,Vijayapura,13.2964056,77.8028933
514702107,Trimbak,19.9353864,73.5301768
517126647,Bhor,18.1508064,73.8430594
517126661,Lonand,18.0387975,74.186926
517126662,Nira,18.1002478,74.2136809
517126664,Jejuri,18.2768994,74.1602287
517126667,Saswad,18.3444347,74.0295234
517151014,Lonavala,18.7548563,73.4016729
520339648,Talera,25.3164866,75.7299916
520367191,Bundi,25.4416137,75.6375815
520986776,Rewari,28.1956468,76.6165179
526602619,Keeranur,10.5733857,78.7842652
531363969,Khadki,18.5681753,73.8507787
537966705,Nagpur,21.1498134,79.0820556
542905195,Vallam,10.7188244,79.0613163
548340949,Melattur,11.0600475,76.273908
559844882,Jalandhar,31.3323762,75.576889
560536216,Mannarkkad,10.9928999,76.45686
560839888,Adimali,10.0144274,76.9554575
566174725,Gamhāria,22.8094522,86.1033806
566174729,Jamshedpur,22.8015194,86.2029579
566196808,Deogarh,21.5370786,84.7301184
566196813,Banaigarh,21.8200396,84.954515
566284941,Sakti,22.0262563,82.959829
566284944,Dabhra,21.7812665,83.0816419
566284948,Kharsia,21.9905525,83.1042482
566534670,Singur,22.8130387,88.2283646
566622644,Muzaffarpur,26.1182898,85.3857888
566631926,Shahi,28.5497856,79.3160569
566635182,Sandi,27.2894559,79.9529044
566672795,Hajo,26.2491886,91.5265279
566672797,Dispur,26.1409355,91.7910265
566672798,Jorabat,26.0993157,91.8773204
566672800,Sonapur,26.1192493,91.9702229
566672801,Nakhola,26.1248565,92.2012506
566672802,Guwahati,26.1805978,91.753943
566994392,Anand Nagar,27.1026549,83.2747426
567133588,Sonepur,25.6977651,85.1569507
567133590,Hajipur,25.6905702,85.2090351
567267943,Agra,27.1752554,78.0098161
567268784,Shahpur,27.3835175,75.9624195
567268785,Kotputli,27.707172,76.1996447
567268786,Bansur,27.6846426,76.3552224
567268787,Behror,27.8900657,76.2858227
567278081,Pinjore,30.8042411,76.9149498
567327594,Mukerian,31.9519585,75.6139939
567327595,Talwara,31.9433091,75.8805819
567383141,Marigaon,26.2514907,92.3443835
567777060,Silchar,24.829588,92.797148
567903581,Bhuj,23.2472446,69.668339
568283868,Mathura,27.4955539,77.6855554
568382432,Bharatpur,27.2154447,77.4986962
568383174,Fatehpur Sikri,27.0911655,77.6623984
568412249,Morena,26.4909914,77.9813656
568412253,Gwalior,26.2037247,78.1573628
568426680,Datia,25.6689389,78.4582309
568448372,Mirzapur,25.1461346,82.5689952
568471497,Hisua,24.8374293,85.4195345
568472825,Barbigha,25.2183873,85.7365083
568480417,Khagaria,25.5112455,86.4756555
568498647,Bihpur,25.3876685,86.9341073
568498915,Naugachia,25.3857731,87.0997616
568606425,Mal Bazaar,26.865572,88.7455025
568606429,Falakata,26.5179475,89.2012659
568606431,Alipurduar,26.4851573,89.5246926
569040820,Imphal,24.7991162,93.9364419
569243331,Bongaigaon,26.4800126,90.5580387
569366488,Koch Bihar,26.3223696,89.4592445
569366501,Gauripur,26.0865358,89.964662
569366516,Sapatgram,26.3309065,90.1078152
569366522,Kokrajhar,26.4003745,90.2710412
569439727,Gazole,25.2158916,88.1933032
569440509,Raiganj,25.6271966,88.1317967
569602049,Kanksa,23.4494238,87.4558412
569602054,Dubrajpur,23.7911288,87.3780882
569602058,Siuri,23.9080538,87.5277255
569602076,Godda,24.8269822,87.212476
570047173,Jaleswar,21.8042093,87.2245429
570047174,Belda,22.0715466,87.3407451
570047175,Uluberia,22.4700318,88.1011108
570049544,Mahishadal,22.1888242,87.9833125
570051299,Panskura,22.3994709,87.7175073
570082923,Ranaghat,23.1738124,88.563677
570083118,Chakdaha,23.0774983,88.5320399
570086096,Barasat,22.7191072,88.4826229
570090082,Naihati,22.8866078,88.424196
570579652,Rambha,19.5161752,85.0894367
570588601,Tangi,19.9265108,85.3989343
570751416,Ranni,9.3852605,76.7848789
570821211,Koraput,18.8109464,82.7141333
571099888,Jeypore,18.8587537,82.5720034
571101442,Jagdalpur,19.0870758,82.0235715
571122167,Suryapet,17.1405328,79.6225105
571122168,Khammam,17.2465351,80.1500326
571122170,Tallada,17.2181818,80.4199516
571122172,Bhadrachalam,17.6688019,80.8940083
571122173,Chinturu,17.7451659,81.3937851
571141734,Bibinagar,17.4747737,78.7963608
571352396,Sangareddy,17.6155151,78.0817225
571352398,Sadasivpet,17.6211902,77.9503264
571395225,Davanagere,14.4661266,75.9206361
571396963,Aluru,15.3925756,77.2270144
571398145,Shadnagar,17.0671702,78.2045948
571400151,Tumakuru,13.3400771,77.1006208
571405646,Hiriyur,13.9443237,76.6167407
571409087,Chitradurga,14.2266443,76.4005122
571415782,Jagaluru,14.5199847,76.3398876
571418234,Kudligi,14.9050763,76.3844473
571418235,Hosapete,15.266493,76.3872297
571433514,Koppala,15.3484144,76.1547421
571438211,Dabaspete,13.2274343,77.2425412
571438212,Doddaballapura,13.2929583,77.5431463
571449657,Channarayapattana,12.9068769,76.3895641
571469929,Guntur,16.2915189,80.4541588
571470318,Eluru,16.7104257,81.1153816
571512844,Srisailam,16.0737808,78.8727065
571542100,Macherla,16.4761003,79.4364575
571736537,Panvel,18.9895249,73.1221935
571773704,Meerut,28.9963296,77.7061915
572228626,Banda,25.4737796,80.3312729
572231982,Shahjahanpur,27.8827491,79.9109575
572259361,Pilibhit,28.6294996,79.8054072
575663805,Siliguri,26.7164127,88.4309916
575741452,Gorakhpur,26.7600217,83.3668129
576305890,Jajmau,26.400882,80.4000046
577559391,Kodaikanal,10.233712,77.4919719
578936450,Hoskote,13.073014,77.7921381
583194735,Pazhayangadi,12.0268315,75.2666687
583194757,Pilathara,12.0799655,75.2627885
583201583,Thrikaripur,12.1438305,75.1774278
583201585,Cheruvathur,12.216353,75.16151
583206249,Karivellur,12.1730954,75.1950017
585132465,Mattannur,11.9307557,75.5712639
585132467,Cheemeni,12.2383387,75.2321206
585132490,Irikkoor,11.9872395,75.5494735
585132501,Payyavoor,12.0625114,75.5813475
585132503,Naduvil,12.1211282,75.48296
585132511,Cherupuzha,12.2726529,75.3611234
587609938,Manjeshwar,12.7193588,74.8861095
587610036,Uppala,12.6852137,74.9056163
587633194,Kumbala,12.5932946,74.9434686
587633211,Alakode,12.191555,75.4671357
588254168,Tauru,28.2109261,76.9506404
589983022,Mananthavady,11.8010338,76.0056565
593878343,Kolhapur,16.7028412,74.2405329
594878645,Thalayolaparambu,9.7855581,76.4474906
594884192,Manimala,9.4941627,76.7501555
594884345,Pampady,9.5656334,76.6443645
594885733,Erattupetta,9.6879884,76.7797651
594886129,Muttam,9.8380574,76.7458747
594922335,Thrippunithura,9.9440256,76.3489858
594937686,Koothattukulam,9.8615955,76.5956881
597415419,Rajpipla,21.8697448,73.5048135
601524500,Kushalanagar,12.4585525,75.961437
601686796,Tirumakudalu Narasipura,12.2134628,76.9027763
603017864,Karuvanchal,12.167433,75.4621946
603465222,Anantapur,14.6783221,77.6065039
603465316,Pamidi,14.945005,77.5927903
603465369,Gooty,15.12279,77.636011
603465503,Veldurthi,15.5532612,77.9292009
603465549,Kurnool,15.8309251,78.0425373
603465594,Gadwal,16.2347032,77.7946371
603685851,Dewas,22.96363,76.054867
603686404,Sehore,23.2049201,77.0845745
609615684,Mudigere,13.1333335,75.6419184
610194149,Kundrakudi,10.1144887,78.698003
612546262,Dandeli,15.2490284,74.6236037
614606698,Areekode,11.2345587,76.049183
615584894,Ramanathapuram,9.3652354,78.8343193
615585351,Arimalam,10.2549862,78.8840289
616276723,Pattambi,10.8048616,76.1780161
616276741,Shoranur,10.7637196,76.272355
617194722,Viramgam,23.1224522,72.0483946
617194916,Mandal,23.2883831,71.9178854
617987467,Vrindavan,27.5753726,77.6938045
618540609,Samakhiali,23.3030966,70.5069387
618543326,Sanand,22.9924509,72.3825613
618560646,Korba,22.3547468,82.7110855
618560648,Katghora,22.5096189,82.5507586
619091882,Navi Mumbai,19.0308262,73.0198537
619122241,Thane,19.1943294,72.9701779
628932479,Alibag,18.6498427,72.8765469
630794541,Junagadh,21.5220416,70.4582458
630794543,Gondal,21.9575096,70.8009896
630935054,Maliya,21.1598605,70.3071313
632358331,Khopoli,18.787747,73.3438185
634468509,Chattanchal,12.478354,75.058447
635945450,Vitla,12.7636039,75.1013544
638339572,Heggadadevanakote,12.0877256,76.3310585
646819437,Dudu,26.6811224,75.2320764
648672820,Kayathar,8.9479487,77.772445
649284810,Cumbum,9.7394057,77.2853013
649325184,Peermade,9.5720149,76.9958988
650711320,Niphad,20.0796924,74.1071124
652721136,Mandya,12.5238888,76.8961961
653938633,Maddur,12.5848984,77.0448679
654012343,Melparamba,12.4664855,75.0071634
654092683,Balarampur,23.0962135,86.2200923
654094042,Purulia,23.3291882,86.3672378
654096717,Ghatshila,22.5853113,86.4768222
654098727,Bannur,12.3307313,76.861373
654103943,Memari,23.1777293,88.0966249
654104082,Bardhaman,23.2495714,87.8681751
654191231,Sanduru,15.0832754,76.543411
655090824,Perundurai,11.2764669,77.5836267
655135229,Badami,15.9203874,75.6807865
655151034,Mau,25.9391096,83.5716125
655186900,Guledagudda,16.0504384,75.7899798
655417258,Keruru,16.0115013,75.5463799
655428291,Mavli,24.792682,73.9745137
658497719,Matheran,18.9901544,73.2700191
659394237,Khodala,19.7903055,73.4012499
659849286,Ojhar,20.0943037,73.9279539
