location_id,city,latitude,longitude,temperature,humidity,wind_speed,wind_deg,timestamp
245711214,Kapadvanj,23.0232402,73.0727531,23.03,32,1.84,75,1766499063
245711223,Halvad,23.0159728,71.1797028,23.32,41,3.51,352,1766499063
245711263,Badi,23.0333288,78.0755755,18.02,48,1.31,6,1766499063
245711451,Sabroom,23.0024859,91.7306775,16.77,73,0.42,266,1766499063
245711471,Udaipura,23.0745681,78.5133515,18.41,45,1.39,78,1766499063
245711510,Khunti,23.0770961,85.2800459,15.0,40,2.77,347,1766499063
245711517,Pandua,23.0751399,88.2828926,18.86,76,1.72,330,1766499063
245711597,Anuppur,23.1184595,81.6992038,14.99,47,1.77,288,1766499063
245711604,Maliya,23.0931749,70.7599456,24.74,34,3.48,38,1766499063
245711729,Lunavada,23.1290668,73.611114,23.06,31,2.57,51,1766499063
245711959,Indpur,23.1568159,86.9227264,18.88,26,1.71,26,1766499063
245711973,Jabalpur,23.1701522,79.9324505,20.55,64,1.54,0,1766499063
245711998,Bundu,23.1609186,85.5901102,16.83,37,2.59,310,1766499063
245712057,Ujjain,23.1885131,75.7716562,19.77,37,2.56,56,1766499063
245712131,Patdi,23.1909514,71.7959976,24.4,44,3.79,316,1766499063
245712158,Santrampur,23.1927742,73.8959255,23.24,31,2.89,13,1766499063
245712209,Kushalgarh,23.1990144,74.4520656,22.48,31,1.85,46,1766499063
245712256,Manendragarh,23.2167227,82.2035806,14.85,44,3.21,343,1766498947
245712347,Bayad,23.2248593,73.2153042,22.65,33,1.41,96,1766499063
245712478,Birnagar,23.2367126,88.5552105,19.66,28,1.83,325,1766499063
245712569,Shantipur,23.2464,88.4437,19.45,28,1.71,325,1766499063
245712575,Kalol,23.2452165,72.4966223,24.89,36,2.34,349,1766499063
245712627,Bhopal,23.2584857,77.401989,18.65,47,1.87,102,1766499063
245712879,Thenzawl,23.2813507,92.7754037,12.39,79,0.81,74,1766499063
245712900,ભચાઉ,23.2977,70.3459,24.19,37,3.88,18,1766499063
245712908,Silwani,23.3011771,78.4404437,18.81,44,1.86,12,1766499063
245713011,Chhatna,23.3115,86.9669,19.13,27,1.73,16,1766499063
245713050,Kala Pipal,23.3358151,76.8350507,18.91,42,1.89,37,1766499063
245713075,Malpur,23.3594332,73.4649753,22.98,31,2.52,98,1766499063
245713120,Raisen,23.330111,77.7842511,18.03,48,1.27,94,1766499063
245713248,નખત્રાણા,23.3495267,69.2653851,23.14,34,3.29,73,1766499063
245713401,Nabadwip,23.4086684,88.3657991,19.31,28,1.51,324,1766499063
245713604,Krishnanagar,23.4058481,88.4958935,19.63,28,1.68,325,1766499063
245713638,Gairatganj,23.4101246,78.2212624,17.95,46,1.71,11,1766499063
245713676,Shajapur,23.4240705,76.2838697,19.9,38,2.01,35,1766499063
245713705,Bagidora,23.4033108,74.2662004,23.04,32,1.8,355,1766499063
245713738,Mansa,23.425103,72.6583024,22.14,38,2.31,318,1766499063
245713741,Prantij,23.4372086,72.8518061,22.12,37,2.0,316,1766499063
245713981,Chapra,23.5203126,88.5498071,19.53,29,1.41,326,1766499063
245714005,Melaghar,23.4947164,91.3300645,18.54,59,0.98,244,1766499063
245714065,Majholi,23.4998001,79.9253697,17.0,45,1.07,49,1766499063
245714070,Adra,23.4970875,86.6750811,18.37,30,2.0,21,1766499063
245714160,Udaipur,23.5416162,91.4917593,17.97,61,0.78,222,1766499063
245714171,Gaurjhamar,23.5247531,78.9373642,18.01,43,0.92,10,1766499063
245714207,Umaria,23.5246558,80.8361408,15.41,49,0.95,192,1766499063
245714304,Champhai,23.4787183,93.3198879,9.26,83,0.38,65,1766499063
245714488,Sarangpur,23.5702907,76.4722144,20.06,38,2.37,24,1766499063
245714553,રાપર,23.570746,70.6450466,24.52,30,2.75,32,1766499063
245714770,Mahesana,23.6015557,72.3867981,22.21,37,1.94,332,1766499063
245715021,Ramgarh,23.6303213,85.5215878,15.95,43,2.44,294,1766499063
245715032,Barkakana,23.6187565,85.4517696,15.76,43,2.38,291,1766499063
245715096,Katwa,23.644278,88.1287333,18.85,32,1.81,321,1766498725
245715331,Tehatta,23.7339059,88.5333576,19.2,32,0.76,323,1766499063
245715368,Harij,23.6931596,71.9008666,23.5,33,3.7,345,1766499063
245715469,Gyaraspur,23.6690334,78.1124604,18.62,45,1.23,85,1766499063
245715873,Latehar,23.74423,84.499839,13.34,48,1.5,201,1766499063
245716231,Aizawl,23.7277631,92.7179947,11.1,75,0.9,141,1766499063
245716313,Lengpui,23.8314147,92.6287719,14.65,75,0.74,148,1766499063
245716317,Baghmara,23.789329,86.2041444,17.57,37,1.95,332,1766499063
245716500,Nirsa,23.784437,86.7068534,18.16,36,2.69,0,1766499063
245716719,Ramanujganj,23.806378,83.6998108,13.43,49,2.07,217,1766499063
245717050,Shamsabad,23.8140102,77.495995,18.55,44,1.63,36,1766499063
245717341,Dungarpur,23.8538893,73.7087177,22.39,33,0.45,152,1766499063
245717374,Agartala,23.8312377,91.2823821,20.01,88,2.06,320,1766499063
245717556,Idar,23.8411191,73.0000307,21.76,34,1.95,320,1766499063
245717603,Basoda,23.8480899,77.941471,18.71,45,1.09,36,1766499063
245717704,Gomoh,23.8735307,86.151587,17.15,39,2.17,333,1766499063
245717922,Ambassa,23.9216436,91.8511393,16.69,72,0.49,137,1766499063
245718040,Biaora,23.9167592,76.9106389,19.93,37,2.88,3,1766499063
245718189,Beldanga,23.9396239,88.2495778,18.53,37,2.43,327,1766499063
245718278,Sainthia,23.9496876,87.6829354,18.78,39,2.31,343,1766499063
245718296,Jamtara,23.9630448,86.8027604,17.39,39,2.93,344,1766499063
245718371,Kherwara,23.9853145,73.5945403,21.89,34,0.5,330,1766499063
245718386,Karimpur,23.9816034,88.6296098,19.55,36,0.97,336,1766499063
245718627,Rajgarh,24.0051159,76.733677,20.56,37,3.08,2,1766498800
245718821,Bhabhar,24.0701471,71.5976062,23.3,29,3.39,326,1766499063
245718896,Medininagar,24.0397192,84.0658109,15.5,44,2.38,226,1766499063
245718914,Panki,24.0377324,84.4765431,14.1,46,1.38,202,1766499063
245718934,Khedbrahma,24.0310837,73.0484016,21.68,34,2.05,10,1766499063
245719010,Hariharpara,24.0436901,88.4230988,18.81,38,1.99,328,1766499063
245719038,Khilchipur,24.0386844,76.5779471,20.67,37,2.94,12,1766499063
245719235,Mandsaur,24.0682898,75.0742388,20.16,38,1.52,110,1766499063
245719335,Suwasra,24.069588,75.6533298,20.71,36,1.86,61,1766499063
245719504,Berhampore,24.1044927,88.2510635,18.43,40,2.49,338,1766499038
245719542,Sarada,24.1440935,73.824259,22.33,32,1.19,302,1766499063
245719602,Kurwai,24.1185386,78.0408203,18.75,44,1.82,17,1766499063
245719719,Kamalpur,24.1737224,91.8171322,17.44,67,0.75,203,1766499063
245719807,Domkal,24.1209008,88.5499213,18.97,39,1.94,329,1766499063
245719857,Salumbar,24.1390484,74.0461856,21.88,32,1.05,57,1766499063
245720113,Palanpur,24.1709794,72.4366375,21.71,33,3.11,348,1766499063
245720129,Chachaura-Binaganj,24.1778426,77.0000858,19.3,38,2.84,358,1766499063
245720167,Giridih,24.1862602,86.3087238,15.88,44,2.77,314,1766499063
245720417,Murshidabad,24.1745993,88.2721335,18.51,41,2.4,337,1766499063
245720562,Kailashahar,24.3194297,91.9984289,17.27,69,0.95,187,1766499063
245720680,Sagardighi,24.2899135,88.0922003,18.75,41,2.48,332,1766499063
245720847,Dumka,24.2677937,87.2485495,17.02,43,2.12,335,1766499063
245720866,Madhupur,24.2741982,86.6392318,16.69,42,2.72,322,1766499063
245721110,Deesa,24.2594977,72.1803348,22.15,33,3.28,346,1766499063
245721527,Bhagwangola,24.3334648,88.3070509,18.51,43,2.36,334,1766499063
245721929,Chhatarpur,24.3695641,84.1885769,15.58,43,0.89,233,1766499063
245722070,Uchahera,24.3810731,80.7832544,16.69,48,1.65,310,1766499063
245722097,Aron,24.3813938,77.4168008,18.37,41,2.2,354,1766499064
245722187,Chhoti Sadri,24.3829511,74.7013558,20.07,35,1.53,15,1766499064
245722220,Tharad,24.3897272,71.6292685,23.0,25,3.44,1,1766499064
245722452,Katlicherra,24.469067,92.5581981,16.75,80,1.0,142,1766499064
245722454,Mungaoli,24.4089425,78.0965907,18.72,41,1.97,16,1766499064
245722549,Aklera,24.4150218,76.5663056,20.67,38,1.81,18,1766499064
245722563,Raghunathganj,24.4615088,88.0665362,18.9,42,2.6,324,1766498941
245722571,Bari Sadri,24.4155188,74.4751013,20.16,34,1.43,58,1766499064
245722601,Jhumri Tilaiya,24.4348984,85.529513,14.1,47,1.74,240,1766499064
245722773,Murarai,24.4393904,87.86126,18.47,42,2.4,314,1766498781
245722860,Palel,24.450839,94.0262982,12.09,88,1.06,207,1766499064
245723288,Deoghar,24.4898318,86.6990182,16.25,44,2.28,308,1766499064
245723410,Abu Road,24.4828256,72.7820384,21.36,35,2.46,19,1766499064
245723787,Dobhi,24.5332368,84.9053475,15.15,44,2.1,222,1766499064
245723853,Rewa,24.5359,81.2934,16.52,48,2.01,317,1766499064
245724072,Doongla,24.5071182,74.328998,20.27,33,1.54,38,1766499064
245724263,Sherghati,24.5684657,84.8016642,15.29,44,1.81,235,1766499064
245724337,Satna,24.5751308,80.8325721,16.54,49,1.93,316,1766499064
245724412,Ashoknagar,24.576189,77.7302895,18.63,39,2.61,347,1766499064
245724484,Jhalawar,24.5931704,76.1664528,20.9,38,1.88,61,1766499064
245724699,Thoubal,24.6386954,93.996871,14.98,100,0.0,0,1766499064
245724723,Bishnupur,24.6267287,93.7600454,14.68,87,1.37,279,1766499064
245724795,Ramganj Mandi,24.6453169,75.9430409,20.78,38,1.78,64,1766499064
245724853,Chhabra,24.6685519,76.8478646,19.91,40,2.36,1,1766498726
245725264,Hailakandi,24.6846916,92.5645836,17.38,73,0.2,120,1766499064
245725394,Farakka,24.7868983,87.9099061,18.1,47,2.08,302,1766499064
245725805,Tikamgarh,24.7428616,78.8322022,18.62,44,2.11,25,1766499064
245725891,Jhajha,24.7697902,86.3775631,16.18,47,1.69,265,1766499064
245725916,Sanchore,24.7533864,71.7720096,23.44,27,4.17,19,1766499064
245725969,Vallabhnagar,24.6733041,74.0023613,20.14,56,0.0,0,1766499064
245726240,Pindwara,24.7926,73.0469,20.06,35,2.44,14,1766499064
245726282,Gaya,24.7964355,85.0079563,16.17,41,1.74,253,1766499064
245726283,Wazirganj,24.8005234,85.2380746,16.15,42,1.59,237,1766499064
245726361,Lakhipur,24.7928227,93.0090947,17.02,77,1.04,106,1766499064
245726529,Rafiganj,24.8186239,84.6333022,16.1,41,1.82,265,1766499064
245726854,Karimganj,24.8647214,92.3681114,18.3,65,1.57,360,1766499064
245726892,Kaliachak,24.8626213,88.0186202,18.29,47,2.35,300,1766498830
245727072,Barharwā,24.8571403,87.7789524,17.76,48,1.81,287,1766499064
245727130,Nawada,24.893152,85.5451599,15.94,45,1.56,227,1766499064
245727157,Sirohi,24.8858,72.8589,20.68,34,2.46,13,1766498930
245727220,Kamjong,24.8577847,94.5107757,12.6,78,1.91,340,1766499064
245727260,Banka,24.8810826,86.9197693,17.15,46,2.43,272,1766499064
245727279,Majhagawan,24.9179651,80.8071061,16.43,50,1.9,299,1766499064
245727301,Dehri,24.90776,84.1901412,16.29,43,2.68,284,1766498905
245727323,Chhatarpur,24.9204657,79.5839755,18.15,50,1.68,345,1766499064
245727339,Chittorgarh,24.8837157,74.6244155,20.07,34,1.73,343,1766499064
245727468,Jamui,24.9275595,86.2254945,16.0,49,1.56,266,1766499064
245727537,Nathdwara,24.9303453,73.8224937,19.65,35,4.02,325,1766499064
245727599,Chitalwana,24.9084204,71.660289,23.91,26,3.95,25,1766499064
245727745,Kapasan,24.8877449,74.3123201,19.67,35,3.4,340,1766499064
245727752,Sasaram,24.9509656,84.0148733,16.0,45,2.47,259,1766499064
245727939,Singoli,24.9682,75.2916,20.7,33,0.7,17,1766499064
245728086,Koraon,24.9978827,82.0718342,16.97,48,2.23,267,1766499064
245728335,Bhinmal,25.0071053,72.2653077,21.87,30,3.28,44,1766499064
245728395,Maharajpur,25.0169621,79.7265182,18.33,51,1.93,330,1766499064
245728426,Malda,25.0057449,88.1398483,18.53,47,2.52,280,1766499064
245728460,Ahraura,25.0159366,83.0329811,16.58,46,2.09,237,1766499064
245728554,Rajgir,25.0299973,85.4207368,16.37,43,1.59,266,1766499064
245728576,Mahāgama,25.0344023,87.3185899,16.47,53,1.81,261,1766499064
245728592,Giriak,25.0272676,85.5246175,16.38,44,1.74,258,1766499064
245728606,Amarpur,25.0399854,86.9028384,17.14,47,2.58,267,1766499064
245728666,Bhabua,25.0420354,83.6087865,16.01,46,2.09,232,1766499064
245728711,Kudra,25.046606,83.7920943,15.92,45,2.33,242,1766499064
245728724,Warisaliganj,25.0167067,85.6398857,16.19,46,1.84,245,1766499064
245728761,Chakia,25.0483283,83.2195469,16.34,46,2.08,235,1766499064
245728860,Manikpur Sarhat,25.0651315,81.0996924,16.69,50,2.03,268,1766499064
245729061,Lakshimpur,25.0052919,86.3960437,16.03,49,1.83,272,1766499064
245729100,Kishanganj,25.1069614,76.6369912,20.57,41,1.46,47,1766499064
245729442,Islampur,25.141775,85.2064677,16.06,43,2.13,284,1766499064
245729538,Chunar,25.1281931,82.8835399,16.86,46,2.42,252,1766499064
245729559,Lauri,25.1409432,80.0057406,18.0,53,2.03,311,1766499064
245729724,Gangrar,25.051447,74.6101496,19.48,35,2.72,341,1766499064
245729854,Haflong,25.1645049,93.017599,13.47,76,0.47,301,1766499064
245729891,Bijolia,25.162885,75.3237803,20.01,32,0.7,355,1766499064
245729900,Mohania,25.1676579,83.621622,16.12,46,2.27,255,1766499064
245730074,Mahur,25.1830797,93.1133862,13.73,79,0.32,146,1766499064
245730100,Ratua,25.2044556,87.9285908,18.32,48,2.35,254,1766499064
245730140,Shankargarh,25.1836065,81.6166539,17.23,48,2.63,278,1766499064
245730239,Baghmara,25.1927615,90.6459328,17.23,63,1.56,345,1766499064
245730323,Sadri,25.1866458,73.4527029,19.83,36,1.1,42,1766499064
245730332,Gudha Malani,25.1893,71.7218,23.89,25,3.59,26,1766499064
245730344,Lakhisarai,25.176771,86.0931767,16.19,50,2.18,252,1766499064
245730375,Bali,25.1895706,73.2905263,19.9,35,1.64,25,1766499064
245730395,Bihar Sharif,25.193859,85.5208617,16.45,45,2.39,270,1766499064
245730439,Kota,25.1737019,75.8574194,21.28,38,1.91,122,1766499064
245730493,Dhorimanna,25.2039581,71.4385071,23.68,25,4.01,18,1766499064
245730561,Chitrakoot Dham,25.2158257,80.9164001,17.58,50,1.97,257,1766499064
245730565,Jehanabad,25.2113384,84.9873701,16.18,43,2.4,292,1766499064
245730598,Chitrakoot,25.1743883,80.8691307,17.54,50,1.89,258,1766499064
245730655,Bikramganj,25.2219788,84.2653139,16.3,44,2.45,278,1766499064
245730768,Ekangar Sarai,25.2220539,85.2298038,16.1,44,2.33,286,1766499064
245730850,Babina,25.2393732,78.4698691,18.78,45,2.0,9,1766499064
245730854,Balurghat,25.2234352,88.7780654,18.96,46,2.44,268,1766499064
245730999,Surajgarha,25.252957,86.2260458,16.21,52,2.16,245,1766499064
245731197,Bhagalpur,25.2494829,86.9828131,17.08,50,2.9,266,1766499064
245731299,Sohra (Cherrapunji),25.2777336,91.7292416,9.41,75,2.51,357,1766499064
245731608,Desuri,25.2794664,73.5688591,19.74,35,0.93,45,1766499064
245731609,Barhiya,25.2861994,86.0201258,16.38,50,2.41,260,1766499064
245731688,Atarra Buzurg,25.2884104,80.5746861,17.98,51,2.02,274,1766499064
245731739,Mahoba,25.2886851,79.8792071,17.98,53,1.98,301,1766498698
245731855,Nursarai,25.2710548,85.4578766,16.4,45,2.55,277,1766499064
245731951,Maibong,25.3021275,93.1332922,14.2,81,1.28,174,1766499064
245732095,Keshoraipatan,25.2915232,75.9399658,21.18,38,1.83,122,1766499064
245732685,Jalore,25.3476006,72.6260916,20.85,31,2.11,15,1766499064
245732721,Bhilwara,25.348,74.636,19.82,34,3.35,337,1766498883
245732875,Khliehriat,25.3587124,92.3669702,10.53,85,0.72,329,1766499064
245733005,Ahore,25.3682474,72.7809896,20.97,31,2.18,16,1766499064
245733024,Rajapur,25.3863662,81.1494181,17.84,49,2.57,263,1766499064
245733193,Kabrai,25.4015677,80.0035135,18.19,53,2.31,286,1766499064
245733208,Mokama,25.3958052,85.9220644,16.38,50,2.6,267,1766499064
245733382,Balia,25.4234048,86.313751,16.42,52,2.58,251,1766499064
245733425,Garahni,25.4068456,84.5558167,16.31,45,2.37,271,1766499064
245733431,Begusarai,25.4139122,86.1348804,16.39,52,2.64,256,1766499064
245733463,Kumarganj,25.4251628,88.7317867,19.05,47,2.51,249,1766499064
245733742,Jowai,25.4434703,92.1973181,9.97,85,0.63,278,1766498702
245733956,Prayagraj,25.4381302,81.8338005,18.13,46,2.77,269,1766499064
245734195,Bakhtiyarpur,25.4586233,85.5369022,16.49,47,2.55,277,1766499064
245734244,Jagdispur,25.4668347,84.4179931,16.2,46,2.37,264,1766499064
245734376,Suriyawan,25.4641655,82.4181237,17.11,48,2.66,266,1766498480
245734459,Langting,25.4972313,93.1136328,15.18,78,1.05,166,1766499064
245734633,Barh,25.4711351,85.7060668,16.46,49,2.61,274,1766499064
245734674,Manjhanpur,25.5306196,81.3749382,17.34,50,3.0,263,1766499064
245735260,Saidpur,25.5367972,83.2217547,16.73,47,2.51,266,1766499064
245735286,Baberu,25.5469357,80.7012999,18.16,51,2.72,261,1766499064
245735560,Arrah,25.560317,84.6632139,16.27,45,2.41,265,1766499064
245735648,Chirgaon,25.5735429,78.8126634,18.74,47,1.91,345,1766499064
245735697,Buxar,25.5716195,83.9729568,16.33,47,2.45,261,1766499064
245735780,Shillong,25.5759931,91.8827872,9.28,88,0.72,195,1766499064
245735969,Garautha,25.5741086,79.2975183,18.44,51,2.16,314,1766499064
245736309,Gursarai,25.6154461,79.1828015,18.38,50,2.23,314,1766499064
245736454,Meluri,25.6844515,94.6284816,11.26,98,0.28,128,1766499064
245736606,Phek,25.7098345,94.4633429,10.29,97,0.18,209,1766499064
245736648,Narwar,25.6433256,77.9117307,19.2,41,1.57,298,1766499064
245736659,Maner,25.6466488,84.8763388,13.94,45,2.49,265,1766499065
245736779,Bakhri,25.6001555,86.2558659,16.73,52,2.87,261,1766499065
245736790,Mungra Badshahpur,25.6579111,82.1902983,17.24,48,2.97,261,1766498784
245736876,Saini,25.6660544,81.3262263,17.28,51,3.03,261,1766499065
245737097,Machhlishahr,25.6875311,82.4109017,17.19,48,2.81,260,1766499065
245737511,Lakheri,25.6730413,76.1922423,20.19,37,1.0,100,1766499065
245737753,Moth,25.7294,78.9508,18.56,49,2.09,322,1766499065
245737899,Marwar Junction,25.7259059,73.6097336,20.67,32,3.07,357,1766499065
245737900,Barmer,25.745304,71.3998217,21.63,28,4.47,359,1766498958
245737927,Bhim,25.7384145,74.079374,18.09,37,2.04,337,1766499065
245737957,Ballia,25.7557446,84.1503303,16.29,47,2.44,261,1766499065
245737972,Dighwara,25.7434481,85.0010412,13.96,94,2.06,310,1766499065
245738012,Jaunpur,25.7472,82.689,17.07,48,2.61,260,1766499065
245738032,Indragarh,25.7283498,76.191368,20.46,37,0.99,99,1766499065
245738229,Nainwa,25.7698671,75.8541304,19.76,38,1.65,93,1766499065
245738383,Pali,25.7682376,73.3275135,21.39,31,3.2,356,1766498754
245738416,Chhapra,25.7784105,84.7514507,16.34,46,2.55,259,1766499065
245738425,Revelganj,25.7846684,84.6447511,16.23,47,2.5,259,1766499065
245738523,Purnia,25.7773601,87.4731227,17.66,53,3.01,269,1766499031
245738543,Karandighi,25.8157405,87.9208421,18.44,53,2.75,268,1766499065
245738612,Lumding,25.7535433,93.1731676,16.54,79,1.05,166,1766499065
245738751,Kunda,25.7172101,81.5137022,17.26,51,3.06,261,1766499065
245738958,Balotra,25.834763,72.2410908,22.69,26,4.16,2,1766498872
245739090,Asind,25.7339012,74.3321514,19.95,33,3.34,331,1766499065
245739285,Samastipur,25.8596845,85.7839038,16.98,48,3.24,269,1766499065
245739356,Rasra,25.8608909,83.8556102,16.61,47,2.48,263,1766499065
245739393,Saharsa,25.8758962,86.5926702,17.25,52,2.64,269,1766499065
245739845,Vijainagar,25.9304646,74.6513212,20.38,33,4.0,330,1766499065
245739997,Pachpadra,25.921916,72.253248,22.64,26,4.73,1,1766499065
245740030,Lanka,25.9207022,92.9502797,17.75,71,1.15,191,1766499065
245740277,Pratapgarh,25.921061,82.0023601,17.3,50,2.95,263,1766498770
245740401,Supaul,25.9463295,86.2473604,17.28,51,2.74,269,1766499065
245740499,Fatehpur,25.9291159,80.8105997,17.72,53,3.11,259,1766499065
245740768,Hamirpur,25.9516,80.1511,18.28,52,3.45,267,1766499065
245740952,Rohat,25.9582028,73.1404949,22.25,28,3.43,9,1766499065
245741207,Orai,25.9863918,79.4534538,18.36,51,3.18,282,1766499065
245741300,Wokha,26.0962958,94.2544489,11.94,82,1.57,125,1766499065
245741631,Salon,26.0286877,81.4540176,17.59,51,2.92,260,1766499065
245741665,Todaraisingh,26.0252473,75.4848698,20.47,33,3.01,323,1766499065
245741680,Dhubri,26.019642,89.991393,20.12,55,2.71,214,1766499056
245741718,Muhammadabad Gohna,26.0341851,83.3816323,16.79,48,2.19,264,1766499065
245742179,Dalmau,26.0757662,81.051715,17.89,51,3.08,257,1766499065
245742400,Mubarakpur,26.0875514,83.2905851,16.81,48,2.11,265,1766499065
245742442,Raniganj,26.0850923,87.2355105,17.6,53,2.82,276,1766499065
245742825,Masrakh,26.1037889,84.8040728,17.29,45,2.58,264,1766499065
245743334,Dinhata,26.1279625,89.4631456,20.09,49,3.03,257,1766499065
245743490,Goalpara,26.1783623,90.6226683,18.57,60,1.39,213,1766499065
245743811,Ghatampur,26.1551192,80.1674983,18.1,52,3.57,266,1766499065
245744268,Tribeniganj,26.1270382,86.8872792,17.74,52,2.83,279,1766499065
245744352,Lambhua,26.1373895,82.2278891,17.11,50,2.47,267,1766499065
245744553,Bilara,26.1818418,73.708888,20.49,30,3.87,0,1766499065
245744913,Gauriganj,26.2071366,81.69259,17.68,50,2.87,267,1766499065
245744921,Bilasipara,26.2316753,90.2324363,19.08,61,1.75,211,1766499065
245745029,Raebareli,26.2207738,81.2465203,17.98,49,2.95,260,1766498732
245745098,Pukhrayan,26.2269466,79.8397679,18.27,51,3.61,273,1766499065
245745365,Tufanganj,26.3139208,89.6665579,19.37,53,1.71,269,1766499065
245745800,Islampur,26.2563651,88.1860517,18.77,56,2.43,286,1766499065
245746201,Kasba Bonli,26.3303779,76.2270358,18.95,38,1.75,297,1766499065
245746221,Barhalganj,26.28326,83.5066212,16.69,48,2.01,275,1766499065
245746325,Barpeta,26.3257824,91.0075712,19.68,55,2.38,250,1766499065
245746398,Sapotra,26.2922765,76.7535781,20.85,36,2.47,236,1766499065
245746448,Jodhpur,26.2967719,73.0351433,21.04,28,4.23,359,1766498775
245746477,Forbesganj,26.3049106,87.2632847,17.82,54,3.0,271,1766499065
245746490,Nasirabad,26.297039,74.7369464,19.78,32,3.7,327,1766499065
245746550,Jalalpur,26.3123442,82.7378132,16.78,50,1.96,274,1766499065
245746780,Shergarh,26.3278926,72.295726,21.05,26,5.17,1,1766499065
245746927,Joura,26.3439772,77.8036975,19.04,45,0.94,71,1766499065
245747060,Nagaon,26.3482238,92.6858215,21.75,50,1.24,86,1766499065
245747223,Matabhanga,26.3413614,89.2150554,19.34,54,2.66,266,1766499034
245747296,Gohad,26.422782,78.4394152,18.65,47,2.42,302,1766499065
245747307,Musarfirkhana,26.3750048,81.8030854,17.67,50,2.72,268,1766499065
245747335,Kesariya,26.3521771,84.8707033,17.87,44,2.74,266,1766499065
245747339,Akbarpur,26.3832104,79.9488395,18.52,49,3.59,270,1766499065
245747817,Kurebhar,26.4133,82.1272,17.3,51,2.28,271,1766499065
245747845,Thakurganj,26.427636,88.1300288,18.33,59,2.63,286,1766499065
245747907,Chakia,26.4150801,85.0477734,17.76,45,2.99,266,1766499065
245748028,Akbarpur,26.4200687,82.5382541,16.84,50,1.88,281,1766499065
245748064,Rangia,26.4444441,91.6172816,18.92,58,2.41,266,1766499065
245748094,Mangaldoi,26.436303,92.0306569,19.92,53,1.32,271,1766499065
245748181,Nalbari,26.445568,91.4354335,18.62,60,2.43,268,1766499065
245748441,Jagdishpur,26.456101,81.6198203,17.85,50,2.78,266,1766499065
245748446,Dhing,26.4582273,92.4819173,21.54,46,0.64,42,1766499065
245748464,Moirabari,26.4549295,92.4228752,21.45,46,0.33,342,1766499065
245748597,Ajmer,26.4691,74.639,18.5,33,2.84,336,1766498997
245748625,Pupri,26.470735,85.7017232,17.24,50,2.64,277,1766499065
245748917,Karauli,26.4956,77.0275,19.9,39,1.01,297,1766499065
245748937,Golaghat,26.5108262,93.9743686,17.85,67,0.67,83,1766499065
245748968,Deoria,26.4998975,83.7829787,16.76,48,2.07,277,1766499065
245749215,Inhauna,26.5247536,81.4908148,17.93,49,2.81,264,1766499065
245749636,Tanda,26.5511,82.6621,16.55,50,1.55,284,1766499065
245749851,Maynaguri,26.5652519,88.8221321,18.45,59,2.31,271,1766499065
245750000,Pakridayal,26.5543618,85.0622034,17.73,45,3.11,262,1766499065
245750088,Titabor,26.5924877,94.1951629,17.65,68,1.7,88,1766499065
245750151,Jainagar,26.5882487,86.1402809,17.24,53,2.45,291,1766499065
245750237,Kalaigaon,26.5741395,91.9755449,18.97,53,1.29,323,1766499065
245750329,Sitamarhi,26.5942841,85.500428,17.28,49,2.64,273,1766498844
245750622,Baori,26.6199627,73.1801874,20.65,28,4.58,355,1766499065
245750654,Changtongya,26.5348636,94.6797413,15.64,80,1.45,151,1766499065
245750667,Dibiyapur,26.6307,79.5536,19.1,44,3.67,281,1766499065
245750861,Chauri Chaura,26.6502824,83.5873588,16.27,49,1.82,289,1766499065
245750864,Sursand,26.6447224,85.7224332,17.18,53,2.47,283,1766499065
245750977,Tezpur,26.6229928,92.7976082,19.0,56,1.66,37,1766499065
245751126,Dhaka,26.6741967,85.1670195,17.49,47,2.97,262,1766499065
245751352,Naksalbari,26.6844571,88.2001439,17.06,65,2.16,335,1766499065
245751454,Dhaulpur,26.7010642,77.896749,18.91,44,1.6,333,1766499065
245751791,Mon,26.7252584,95.0304359,17.13,72,1.03,131,1766499065
245751905,Sagauli,26.7695492,84.7416781,17.46,48,2.9,268,1766499065
245751946,Safipur,26.7377833,80.3445574,18.9,45,3.44,273,1766499065
245752013,Hata,26.7403,83.7441,16.53,49,2.08,283,1766498620
245752222,Maghar,26.7544858,83.1275735,16.05,49,1.26,292,1766499065
245752363,Bairgania,26.7400904,85.2754564,17.14,50,2.55,269,1766499065
245752537,Udalguri,26.7503815,92.0977245,17.82,56,1.78,15,1766499065
245752604,Degana,26.8958747,74.3222498,18.87,31,3.93,353,1766499065
245752671,Mohan,26.7802746,80.6745721,13.99,48,3.23,268,1766499065
245752687,Faizabad,26.7807986,82.1486589,17.01,52,1.57,292,1766499065
245752792,Rudauli,26.7492405,81.748054,17.61,50,2.29,272,1766499065
245753026,Ayodhya,26.7990707,82.2052321,16.99,52,1.46,296,1766499065
245753072,Basti,26.7895579,82.7231355,16.32,49,1.11,285,1766498964
245753079,Asop,26.7967,73.5815,19.66,30,4.14,357,1766499065
245753200,Bettiah,26.8023,84.5074,17.46,49,2.7,274,1766499065
245753279,Amguri,26.8098175,94.5249646,17.22,71,1.42,116,1766499065
245753718,Lucknow,26.8381,80.9346001,14.01,94,2.57,260,1766498307
245753746,Bilhaur,26.8424857,80.0645793,19.24,43,3.73,280,1766499065
245753934,Chariduar,26.8628617,92.7809069,16.71,59,2.4,6,1766499065
