city_x,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,location_id,temperature,humidity,wind_speed,wind_deg,timestamp,hour,day_of_week,month,season,city_y,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m,latitude,longitude
Kundrakudi,0.046095558829720065,Good,0.048839700107104624,Good,0.045571793721098125,Poor,0.07620948802254579,Good,0.06274163260797526,Good,0.3625327631397434,Satisfactory,3,610194149,0.897144183886696,0.6153846153846153,0.43333333333333335,0.1638888888888889,1970-01-01 00:00:01.766499070,0,3,1,1,Kundrakudi,75.0,0.0,0.0,0.0,0.0,108.6,916.48,814.3299999999999,894.22,340.4,10.1144887,78.698003
Dandeli,0.07215323089875818,Good,0.06808282756158515,Good,0.057173518565491396,Poor,0.023250352278064813,Good,0.013034353253065283,Good,0.48158366671265,Moderate,3,612546262,0.8179707452983516,0.2948717948717948,0.2345238095238095,0.14722222222222223,1970-01-01 00:00:01.766499070,0,3,1,1,Dandeli,286.0,2.0,0.0,0.0,0.0,68.85,75.78,814.3299999999999,894.22,340.4,15.2490284,74.6236037
Areekode,0.12241633340349402,Satisfactory,0.11740449839343095,Satisfactory,0.0548750268287448,Poor,0.008689525598872708,Good,0.04617253948967193,Good,0.5791603439554881,Moderate,4,614606698,0.923380543301602,0.6538461538461539,0.12261904761904761,0.888888888888889,1970-01-01 00:00:01.766499070,0,3,1,1,Areekode,221.0,1.0,4.0,0.0,0.0,23.98,560.82,840.61,894.22,340.4,11.2345587,76.049183
Ramanathapuram,0.030246263944432753,Good,0.03559443056051411,Good,0.02986868548906363,Moderate,0.02794739314232033,Good,0.026621009610074006,Good,0.38074217133397714,Satisfactory,2,615584894,0.9143255166008822,0.6923076923076923,0.7404761904761904,0.17222222222222222,1970-01-01 00:00:01.766499070,0,3,1,1,Ramanathapuram,716.0,0.0,0.0,0.0,0.0,2.5,916.48,814.3299999999999,894.22,340.4,9.3652354,78.8343193
Arimalam,0.045611450221006114,Good,0.04910746162084971,Good,0.0444908392031375,Poor,0.0663457022076092,Good,0.05644537722301998,Good,0.3686025658711547,Satisfactory,3,615585351,0.8929649407940562,0.641025641025641,0.4988095238095238,0.18611111111111112,1970-01-01 00:00:01.766499070,0,3,1,1,Arimalam,35.0,0.0,0.0,0.0,0.0,76.31,916.48,814.3299999999999,894.22,340.4,10.2549862,78.8840289
Pattambi,0.13700273626604925,Satisfactory,0.12813280971081759,Satisfactory,0.059632007180347696,Poor,0.007867543447627995,Good,0.03578924113553518,Good,0.578010760104842,Moderate,4,616276723,0.838866960761551,0.717948717948718,0.14166666666666666,0.9166666666666667,1970-01-01 00:00:01.766499070,0,3,1,1,Pattambi,98.0,2.0,21.0,0.0,0.0,171.36,1487.22,258.68,894.22,340.4,10.8048616,76.1780161
Shoranur,0.13757103767627868,Satisfactory,0.12782934666190648,Satisfactory,0.05941737722190786,Poor,0.007750117426021605,Good,0.03114989506241025,Good,0.5899204487975352,Moderate,4,616276741,0.8339911771534712,0.7051282051282051,0.14047619047619045,0.8805555555555555,1970-01-01 00:00:01.766499070,0,3,1,1,Shoranur,132.0,1.0,6.0,0.0,0.0,145.12,2188.51,145.12,894.22,340.4,10.7637196,76.272355
Viramgam,0.16697537360555673,Satisfactory,0.1611210282042128,Satisfactory,0.11920547891748454,Very Poor,0.09828558008454671,Good,0.11233845134209654,Good,0.45077481951533555,Moderate,5,617194722,0.8934293011376828,0.16666666666666663,0.2726190476190476,0.025,1970-01-01 00:00:01.766499070,0,3,1,1,Viramgam,101.0,1.0,0.0,0.0,0.0,184.49,1757.13,814.3299999999999,894.22,340.4,23.1224522,72.0483946
Mandal,0.159461166070301,Satisfactory,0.15621206711888613,Satisfactory,0.1106319876685333,Very Poor,0.097463597933302,Good,0.12879708383961117,Good,0.44010668138134,Moderate,5,617194916,0.8934293011376828,0.1923076923076923,0.2642857142857143,0.9277777777777778,1970-01-01 00:00:01.766499070,0,3,1,1,Mandal,31.0,0.0,0.0,0.0,0.0,178.22,916.48,814.3299999999999,894.22,340.4,23.2883831,71.9178854
Mandal,0.159461166070301,Satisfactory,0.15621206711888613,Satisfactory,0.1106319876685333,Very Poor,0.097463597933302,Good,0.12879708383961117,Good,0.44010668138134,Moderate,5,836661720,0.796377989319712,0.15384615384615385,0.4607142857142857,0.925,1970-01-01 00:00:01.766499072,0,3,1,1,Mandal,10.0,0.0,0.0,0.0,0.0,204.57,916.48,814.3299999999999,894.22,340.4,25.4418507,74.5673975
Vrindavan,0.3181856451273416,Moderate,0.31763655837201,Moderate,0.2518155743302569,Severe,0.2541099107562235,Good,0.06340439633270739,Good,0.3193084103554514,Satisfactory,5,617987467,0.7694450893893662,0.26923076923076916,0.45238095238095233,0.888888888888889,1970-01-01 00:00:01.766499070,0,3,1,1,Vrindavan,860.0,0.0,1.0,0.0,0.0,127.87,916.48,655.14,894.22,340.4,27.5753726,77.6938045
Samakhiali,0.24306461797516316,Moderate,0.35938950374866124,Poor,0.11547872236639284,Very Poor,0.07139502113668388,Good,0.07665967082735005,Good,0.4636501586425715,Moderate,5,618540609,0.910610633851869,0.1282051282051282,0.4571428571428571,0.061111111111111116,1970-01-01 00:00:01.766499070,0,3,1,1,Samakhiali,69.0,2.0,3.0,0.0,0.0,40.23,537.49,687.9,894.22,340.4,23.3030966,70.5069387
Sanand,0.16604925278888655,Satisfactory,0.16031774366297755,Satisfactory,0.1268853290667499,Severe,0.10674025364020666,Good,0.09267646084170993,Good,0.45229227019818835,Moderate,5,618543326,0.916879498490829,0.15384615384615385,0.30714285714285716,0.058333333333333334,1970-01-01 00:00:01.766499070,0,3,1,1,Sanand,288.0,0.0,0.0,0.0,0.0,38.95,916.48,814.3299999999999,894.22,340.4,22.9924509,72.3825613
Korba,0.36739633761313406,Moderate,0.33887897179578724,Moderate,0.20026145831300848,Severe,0.15371066228276184,Good,0.32188224897823925,Good,0.4176668046167288,Moderate,5,618560646,0.7471557928952868,0.1923076923076923,0.29047619047619044,0.016666666666666666,1970-01-01 00:00:01.766499070,0,3,1,1,Korba,901.0,2.0,0.0,0.0,0.0,25.32,1119.28,814.3299999999999,894.22,340.4,22.3547468,82.7110855
Katghora,0.3552936223952852,Moderate,0.3298107818636202,Moderate,0.20671206415484572,Severe,0.16838891498356032,Good,0.391914282558268,Good,0.48852715317055234,Moderate,5,618560648,0.7120965869514744,0.2564102564102564,0.31309523809523804,0.9194444444444445,1970-01-01 00:00:01.766499070,0,3,1,1,Katghora,2.0,0.0,0.0,0.0,0.0,36.7,916.48,814.3299999999999,894.22,340.4,22.5096189,82.5507586
Navi Mumbai,0.2509576931172385,Moderate,0.22797215280257055,Moderate,0.12223371251292656,Severe,0.018201033348990134,Good,0.12471004087042968,Good,0.8557962017749574,Moderate,5,619091882,0.9835152078012538,0.2564102564102564,0.3059523809523809,0.9166666666666667,1970-01-01 00:00:01.766498930,0,3,1,1,Navi Mumbai,917.0,14.0,2.0,0.0,1.0,75.33,1444.45,1258.5,894.22,1975.68,19.0308262,73.0198537
Thane,0.24390654599031786,Moderate,0.2206354873259551,Moderate,0.11840159216405532,Very Poor,0.015382808830436821,Good,0.1048271291284657,Good,0.8281142226514002,Moderate,5,619122241,0.9904806129556536,0.9999999999999999,0.3059523809523809,0.9166666666666667,1970-01-01 00:00:01.766498919,0,3,1,1,Thane,1364.0,20.0,5.0,1.0,0.0,36.82,736.47,1065.95,2217.51,340.4,19.1943294,72.9701779
Alibag,0.21879604293832877,Moderate,0.1960906818993217,Moderate,0.101422411270024,Very Poor,0.010216063879755752,Good,0.06461946316138296,Good,0.7404239665241182,Moderate,5,628932479,0.899233805433016,0.5512820512820512,0.31666666666666665,0.8861111111111112,1970-01-01 00:00:01.766499071,0,3,1,1,Alibag,326.0,0.0,4.0,0.0,0.0,23.32,916.48,414.57,894.22,340.4,18.6498427,72.8765469
Junagadh,0.1597137444748474,Satisfactory,0.14883970010710462,Satisfactory,0.07252931650114143,Poor,0.018083607327383743,Good,0.11222799072130785,Good,0.597323768795696,Moderate,5,630794541,0.9027165080102159,0.08974358974358976,0.35238095238095235,0.20555555555555557,1970-01-01 00:00:01.766499071,0,3,1,1,Junagadh,1960.0,3.0,3.0,0.0,0.0,26.61,210.87,1657.18,894.22,340.4,21.5220416,70.4582458
Gondal,0.1167122711008209,Satisfactory,0.11013923598714748,Satisfactory,0.09156504263331447,Very Poor,0.11296383278534522,Good,0.08638020545675466,Good,0.4510967029935164,Moderate,4,630794543,0.914789876944509,0.07692307692307693,0.46309523809523806,0.15555555555555556,1970-01-01 00:00:01.766499071,0,3,1,1,Gondal,1078.0,5.0,2.0,0.0,0.0,5.06,662.43,1404.36,894.22,340.4,21.9575096,70.8009896
Maliya,0.18543464533782364,Satisfactory,0.17281328097108178,Moderate,0.07896431289145577,Poor,0.015147956787224044,Good,0.11498950624102507,Good,0.6406400882880398,Moderate,5,245711604,0.908521012305549,0.15384615384615385,0.41428571428571426,0.10555555555555556,1970-01-01 00:00:01.766499063,0,3,1,1,Maliya,46.0,0.0,0.0,0.0,0.0,11.7,916.48,814.3299999999999,894.22,340.4,23.0931749,70.7599456
Maliya,0.18543464533782364,Satisfactory,0.17281328097108178,Moderate,0.07896431289145577,Poor,0.015147956787224044,Good,0.11498950624102507,Good,0.6406400882880398,Moderate,5,630935054,0.8565126538193638,0.3717948717948718,0.2345238095238095,0.49722222222222223,1970-01-01 00:00:01.766499071,0,3,1,1,Maliya,17.0,0.0,0.0,0.0,0.0,51.47,916.48,814.3299999999999,894.22,340.4,21.1598605,70.3071313
Khopoli,0.2654599031782783,Moderate,0.2405212424134238,Moderate,0.12485219800589256,Severe,0.014091122592766552,Good,0.08251408372915056,Good,0.7830505357060744,Moderate,5,632358331,0.9010912468075227,0.17948717948717946,0.15357142857142858,0.3111111111111111,1970-01-01 00:00:01.766499071,0,3,1,1,Khopoli,248.0,8.0,0.0,0.0,0.0,69.6,470.07,814.3299999999999,894.22,340.4,18.787747,73.3438185
Chattanchal,0.14931593348768682,Satisfactory,0.1349518029275259,Satisfactory,0.07830091120173265,Poor,0.003875058713010803,Good,0.012702971390699215,Good,0.5485354301742769,Moderate,5,634468509,0.8727652658462968,0.6538461538461539,0.06666666666666667,0.03888888888888889,1970-01-01 00:00:01.766499071,0,3,1,1,Chattanchal,40.0,0.0,64.0,0.0,0.0,69.84,916.48,487.72,894.22,340.4,12.478354,75.058447
Vitla,0.1397600505156809,Satisfactory,0.12677615137450912,Satisfactory,0.07679850149265378,Poor,0.00457961484264913,Good,0.012923892632276593,Good,0.5416379270704005,Moderate,4,635945450,0.8117018806593916,0.7692307692307693,0.03809523809523809,0.6777777777777778,1970-01-01 00:00:01.766499071,0,3,1,1,Vitla,58.0,0.0,0.0,0.0,0.0,9.25,916.48,814.3299999999999,894.22,340.4,12.7636039,75.1013544
Heggadadevanakote,0.2103557145864029,Moderate,0.19584077115315962,Moderate,0.10389650933640318,Very Poor,0.021723813997181773,Good,0.05158510990831768,Good,0.6570561456752655,Moderate,5,638339572,0.797771070350592,0.3717948717948718,0.27499999999999997,0.18055555555555555,1970-01-01 00:00:01.766499071,0,3,1,1,Heggadadevanakote,80.0,0.0,0.0,0.0,0.0,58.12,916.48,814.3299999999999,894.22,340.4,12.0877256,76.3310585
Dudu,0.17177436329193854,Satisfactory,0.21974294894680477,Moderate,0.1174845368870851,Very Poor,0.15136214185063407,Good,0.04981773997569866,Good,0.3261599301053019,Satisfactory,5,646819437,0.7896447643371256,0.11538461538461536,0.5214285714285714,0.9277777777777778,1970-01-01 00:00:01.766499071,0,3,1,1,Dudu,258.0,0.0,0.0,0.0,0.0,5.3,916.48,814.3299999999999,894.22,340.4,26.6811224,75.2320764
Kayathar,0.06821721742790993,Good,0.0761692252766869,Good,0.03812998770755692,Moderate,0.027477689055894778,Good,0.039876284104716664,Good,0.461442957649331,Moderate,3,648672820,0.9022521476665892,0.6282051282051282,0.3845238095238095,0.2833333333333333,1970-01-01 00:00:01.766499071,0,3,1,1,Kayathar,79.0,0.0,0.0,0.0,0.0,16.67,916.48,814.3299999999999,894.22,340.4,8.9479487,77.772445
Cumbum,0.11414439065459904,Satisfactory,0.10897893609425208,Satisfactory,0.06702698483932021,Poor,0.04086425551902301,Good,0.0493758974925439,Good,0.5254977698073298,Moderate,4,649284810,0.7870907824471791,0.6794871794871794,0.0630952380952381,0.4083333333333333,1970-01-01 00:00:01.766499071,0,3,1,1,Cumbum,458.0,0.0,4.0,0.0,0.0,0.0,916.48,916.59,894.22,340.4,9.7394057,77.2853013
Cumbum,0.11414439065459904,Satisfactory,0.10897893609425208,Satisfactory,0.06702698483932021,Poor,0.04086425551902301,Good,0.0493758974925439,Good,0.5254977698073298,Moderate,4,2001552803,0.8416531228233108,0.5512820512820512,0.19404761904761902,0.33333333333333337,1970-01-01 00:00:01.766499077,0,3,1,1,Cumbum,243.0,0.0,0.0,0.0,0.0,24.92,916.48,814.3299999999999,894.22,340.4,15.5862083,79.1148164
Peermade,0.11130288360345192,Satisfactory,0.10394501963584435,Satisfactory,0.05022731263780218,Poor,0.006458431188351338,Good,0.03004528885452336,Good,0.5156113486917736,Moderate,4,649325184,0.723937775713954,0.6923076923076923,0.14047619047619045,0.26666666666666666,1970-01-01 00:00:01.766499071,0,3,1,1,Peermade,58.0,0.0,1.0,0.0,0.0,15.86,916.48,1814.65,894.22,340.4,9.5720149,76.9958988
Niphad,0.23153020416754366,Moderate,0.24266333452338454,Moderate,0.2986088076330217,Severe,0.38503992484734606,Good,0.2313045399315144,Good,0.40870005058168946,Moderate,5,650711320,0.824007429765498,0.1282051282051282,0.5095238095238095,0.11388888888888889,1970-01-01 00:00:01.766499071,0,3,1,1,Niphad,189.0,0.0,0.0,0.0,0.0,40.69,916.48,814.3299999999999,894.22,340.4,20.0796924,74.1071124
Mandya,0.144832666806988,Satisfactory,0.15635487325955016,Satisfactory,0.2222941991375778,Severe,0.3398309065288867,Good,0.13001215066828675,Good,0.4287947762909827,Moderate,4,652721136,0.8079869979103784,0.39743589743589747,0.24285714285714285,0.27222222222222225,1970-01-01 00:00:01.766499071,0,3,1,1,Mandya,1344.0,2.0,0.0,1.0,0.0,34.12,832.05,814.3299999999999,1739.05,340.4,12.5238888,76.8961961
Maddur,0.12075352557356346,Satisfactory,0.13184576936808284,Satisfactory,0.1913055355017463,Severe,0.29532644434006566,Good,0.11035016016790014,Good,0.4296684600174737,Moderate,4,653938633,0.8054330160204319,0.423076923076923,0.3678571428571428,0.2638888888888889,1970-01-01 00:00:01.766499071,0,3,1,1,Maddur,387.0,1.0,0.0,0.0,0.0,38.92,1282.17,814.3299999999999,894.22,340.4,12.5848984,77.0448679
Melparamba,0.14931593348768682,Satisfactory,0.1349518029275259,Satisfactory,0.07830091120173265,Poor,0.003875058713010803,Good,0.012702971390699215,Good,0.5485354301742769,Moderate,5,654012343,0.885070814952403,0.641025641025641,0.0630952380952381,0.9972222222222222,1970-01-01 00:00:01.766499071,0,3,1,1,Melparamba,59.0,0.0,11.0,0.0,0.0,37.59,916.48,359.43,894.22,340.4,12.4664855,75.0071634
Melparamba,0.14931593348768682,Satisfactory,0.1349518029275259,Satisfactory,0.07830091120173265,Poor,0.003875058713010803,Good,0.012702971390699215,Good,0.5485354301742769,Moderate,5,13265039108,0.885070814952403,0.641025641025641,0.0630952380952381,0.9972222222222222,1970-01-01 00:00:01.766499071,0,3,1,1,Melparamba,63.0,0.0,11.0,0.0,0.0,12.58,916.48,335.57,894.22,340.4,12.4668396,75.0075208
Balarampur,0.6712902546832247,Very Poor,0.6053373795073188,Very Poor,0.3425103900411699,Severe,0.1754344762799436,Good,0.26775654479178174,Good,0.37513220214282433,Satisfactory,5,654092683,0.7464592523798468,0.1282051282051282,0.17261904761904762,0.011111111111111112,1970-01-01 00:00:01.766499071,0,3,1,1,Balarampur,20.0,0.0,0.0,0.0,0.0,75.18,916.48,814.3299999999999,894.22,340.4,23.0962135,86.2200923
Purulia,0.6727636287097454,Very Poor,0.6066761870760443,Very Poor,0.36231097929796485,Severe,0.20009394081728507,Good,0.34850325858831327,Good,0.3924219432565412,Satisfactory,5,654094042,0.7548177385651266,0.10256410256410253,0.2130952380952381,0.9361111111111111,1970-01-01 00:00:01.766499041,0,3,1,1,Purulia,608.0,0.0,0.0,0.0,0.0,12.58,916.48,814.3299999999999,894.22,340.4,23.3291882,86.3672378
Ghatshila,0.6602399494843192,Very Poor,0.5989646554801857,Very Poor,0.3321886402216542,Severe,0.16298731798966645,Good,0.11333259692919473,Good,0.33195383271255813,Satisfactory,5,654096717,0.7634084049222196,0.20512820512820512,0.09166666666666666,0.5722222222222223,1970-01-01 00:00:01.766499071,0,3,1,1,Ghatshila,516.0,3.0,0.0,0.0,0.0,11.88,1149.24,814.3299999999999,894.22,340.4,22.5853113,86.4768222
Bannur,0.14961060829299094,Satisfactory,0.15646197786504823,Satisfactory,0.19031043296716157,Severe,0.2679661813057773,Good,0.11907654921020656,Good,0.4595576401342714,Moderate,5,654098727,0.9031808683538426,0.3846153846153846,0.19285714285714287,0.2972222222222222,1970-01-01 00:00:01.766499071,0,3,1,1,Bannur,180.0,0.0,0.0,0.0,0.0,17.67,916.48,814.3299999999999,894.22,340.4,12.3307313,76.861373
Memari,0.7947379499052831,Very Poor,0.7337915030346306,Severe,0.5304676981912546,Severe,0.24201503053076556,Good,0.30398762841047167,Good,0.5761254425897825,Moderate,5,654103943,0.770838170420246,0.08974358974358976,0.18928571428571428,0.9277777777777778,1970-01-01 00:00:01.766499071,0,3,1,1,Memari,528.0,0.0,0.0,0.0,0.0,0.0,916.48,814.3299999999999,894.22,340.4,23.1777293,88.0966249
Bardhaman,0.8286676489160177,Very Poor,0.7659050339164586,Severe,0.5640163118768413,Severe,0.24929544387036162,Good,0.313818623660665,Good,0.5425575941509173,Moderate,5,654104082,0.772231251451126,0.051282051282051266,0.16547619047619044,0.9583333333333334,1970-01-01 00:00:01.766499071,0,3,1,1,Bardhaman,1717.0,2.0,0.0,0.0,0.0,15.11,2253.13,814.3299999999999,894.22,340.4,23.2495714,87.8681751
Sanduru,0.1002736266049253,Satisfactory,0.09266333452338452,Satisfactory,0.0958615441649919,Very Poor,0.09323626115547204,Good,0.06285209322876395,Good,0.4526141536763692,Moderate,4,654191231,0.8270257719990712,0.3076923076923077,0.25,0.20833333333333334,1970-01-01 00:00:01.766499071,0,3,1,1,Sanduru,130.0,0.0,0.0,0.0,0.0,33.05,916.48,814.3299999999999,894.22,340.4,15.0832754,76.543411
Perundurai,0.11191328141443907,Satisfactory,0.114709032488397,Satisfactory,0.10119997658582272,Very Poor,0.13492249882573973,Good,0.043190102728377325,Good,0.2672092702441717,Satisfactory,4,655090824,0.8604597167401904,0.39743589743589747,0.19166666666666668,0.4388888888888889,1970-01-01 00:00:01.766499071,0,3,1,1,Perundurai,209.0,0.0,0.0,0.0,0.0,28.27,916.48,814.3299999999999,894.22,340.4,11.2764669,77.5836267
Badami,0.11420753525573564,Satisfactory,0.1041056765440914,Satisfactory,0.09951805818423054,Very Poor,0.10368717707844055,Good,0.056776759085386055,Good,0.48742355267393206,Moderate,4,655135229,0.8451358254005108,0.1282051282051282,0.44166666666666665,0.19722222222222224,1970-01-01 00:00:01.766499071,0,3,1,1,Badami,377.0,0.0,15.0,0.0,0.0,20.75,916.48,1033.07,894.22,340.4,15.9203874,75.6807865
Mau,0.4229635866133446,Poor,0.3918243484469832,Poor,0.3495034243234278,Severe,0.18670737435415682,Good,0.06472992378217166,Good,0.3578884443831334,Satisfactory,5,655151034,0.7223125145112608,0.3205128205128205,0.2845238095238095,0.7277777777777779,1970-01-01 00:00:01.766498993,0,3,1,1,Mau,525.0,2.0,0.0,0.0,0.0,16.17,229.59,814.3299999999999,894.22,340.4,25.9391096,83.5716125
Mau,0.4229635866133446,Poor,0.3918243484469832,Poor,0.3495034243234278,Severe,0.18670737435415682,Good,0.06472992378217166,Good,0.3578884443831334,Satisfactory,5,1788190015,0.7713025307638728,0.3205128205128205,0.30357142857142855,0.8222222222222223,1970-01-01 00:00:01.766499076,0,3,1,1,Mau,10.0,0.0,0.0,0.0,0.0,210.98,916.48,814.3299999999999,894.22,340.4,26.2613841,78.6701146
Guledagudda,0.1176173437171122,Satisfactory,0.10708675473045343,Satisfactory,0.09967025033657878,Very Poor,0.09370596524189759,Good,0.05158510990831768,Good,0.514921598381386,Moderate,4,655186900,0.839563501276991,0.11538461538461536,0.44285714285714284,0.2138888888888889,1970-01-01 00:00:01.766499071,0,3,1,1,Guledagudda,15.0,0.0,1.0,0.0,0.0,50.23,916.48,961.71,894.22,340.4,16.0504384,75.7899798
Keruru,0.13296148179330666,Satisfactory,0.12111745805069621,Satisfactory,0.10312384148601977,Very Poor,0.10345232503522779,Good,0.042858720866011266,Good,0.4003310801489861,Satisfactory,4,655417258,0.8442071047132574,0.1282051282051282,0.488095238095238,0.20277777777777778,1970-01-01 00:00:01.766499071,0,3,1,1,Keruru,40.0,0.0,0.0,0.0,0.0,78.02,916.48,814.3299999999999,894.22,340.4,16.0115013,75.5463799
Mavli,0.13176173437171124,Satisfactory,0.13654052124241345,Satisfactory,0.12446586408070084,Severe,0.13973696571160166,Good,0.05103280680437424,Good,0.2792569089989424,Satisfactory,4,655428291,0.799860691896912,0.17948717948717946,0.4154761904761905,0.9083333333333333,1970-01-01 00:00:01.766499071,0,3,1,1,Mavli,5.0,0.0,0.0,0.0,0.0,219.91,916.48,814.3299999999999,894.22,340.4,24.792682,73.9745137
Matheran,0.2617343717112187,Moderate,0.23791503034630493,Moderate,0.1254570642524048,Severe,0.01761390324095819,Good,0.11355351817077212,Good,0.8332183749482687,Moderate,5,658497719,0.87439052704899,0.11538461538461536,0.15,0.375,1970-01-01 00:00:01.766499071,0,3,1,1,Matheran,2.0,0.0,0.0,0.0,0.0,2068.41,916.48,814.3299999999999,894.22,340.4,18.9901544,73.2700191
Khodala,0.4001262892022732,Moderate,0.388164941092467,Poor,0.35369065969444496,Severe,0.22909816815406286,Good,0.34110239699547107,Good,0.8826504805260496,Poor,5,659394237,0.8688182029254702,0.10256410256410253,0.42738095238095236,0.16944444444444445,1970-01-01 00:00:01.766499071,0,3,1,1,Khodala,9.0,0.0,0.0,0.0,0.0,100.3,916.48,814.3299999999999,894.22,340.4,19.7903055,73.4012499
Ojhar,0.3007787834140181,Moderate,0.31895751517315246,Moderate,0.4088232424733175,Severe,0.5335838421794269,Good,0.3216613277366619,Good,0.4678346438589231,Moderate,5,659849286,0.8045042953331786,0.15384615384615385,0.4261904761904762,0.1388888888888889,1970-01-01 00:00:01.766499071,0,3,1,1,Ojhar,260.0,2.0,0.0,0.0,0.0,7.94,1523.47,814.3299999999999,894.22,340.4,20.0943037,73.9279539
Ghatkesar,0.28627657335297835,Moderate,0.26092466976079975,Moderate,0.15675791691869426,Severe,0.10803193987787692,Good,0.05986965646746934,Good,0.4007909136892445,Satisfactory,5,660559722,0.8068260970513118,0.21794871794871795,0.30714285714285716,0.125,1970-01-01 00:00:01.766499071,0,3,1,1,Ghatkesar,1298.0,1.0,0.0,0.0,0.0,18.37,507.7,814.3299999999999,894.22,340.4,17.4510837,78.6843022
Gaighata,0.7403704483266681,Very Poor,0.6951981435201715,Very Poor,0.5147021521531288,Severe,0.26573508689525593,Good,0.34043963327073895,Good,0.6247298477950981,Moderate,5,660596667,0.7986997910378454,0.11538461538461536,0.25,0.9222222222222223,1970-01-01 00:00:01.766499071,0,3,1,1,Gaighata,314.0,0.0,0.0,0.0,0.0,213.95,916.48,814.3299999999999,894.22,340.4,22.9534273,88.7743721
Iritty,0.20614607451062936,Moderate,0.19100321313816498,Moderate,0.08830266726502897,Very Poor,0.008689525598872708,Good,0.043300563349166016,Good,0.6322711178553364,Moderate,5,660607469,0.8179707452983516,0.7051282051282051,0.13809523809523808,0.1277777777777778,1970-01-01 00:00:01.766499071,0,3,1,1,Iritty,207.0,0.0,2.0,0.0,0.0,0.37,916.48,1217.37,894.22,340.4,11.9877972,75.6768689
Bhongir,0.27741528099347507,Moderate,0.25169582292038556,Moderate,0.1496595188386568,Severe,0.09605448567402536,Good,0.05346294046172539,Good,0.4121028187796018,Moderate,5,660695854,0.7599257023450197,0.2564102564102564,0.3761904761904762,0.08611111111111111,1970-01-01 00:00:01.766499071,0,3,1,1,Bhongir,1127.0,0.0,1.0,0.0,0.0,139.11,916.48,2714.89,894.22,340.4,17.5172789,78.8863383
Jangaon,0.2920648284571669,Moderate,0.2649589432345591,Moderate,0.15726132173030768,Severe,0.10779708783466414,Good,0.058985971501159834,Good,0.44327953280912313,Moderate,5,660695924,0.7717668911074995,0.2564102564102564,0.38333333333333336,0.07222222222222223,1970-01-01 00:00:01.766499071,0,3,1,1,Jangaon,690.0,0.0,0.0,0.0,0.0,30.79,916.48,814.3299999999999,894.22,340.4,17.7243771,79.1570824
Nakrekal,0.21523889707430016,Moderate,0.19323455908604073,Moderate,0.1276423874656104,Severe,0.07468294974166274,Good,0.029492985750579914,Good,0.3933875936910839,Satisfactory,5,660700229,0.8077548177385652,0.2564102564102564,0.42142857142857143,0.058333333333333334,1970-01-01 00:00:01.766499071,0,3,1,1,Nakrekal,547.0,0.0,0.0,0.0,0.0,3.14,916.48,814.3299999999999,894.22,340.4,17.1647574,79.4274007
Kunigal,0.03445590402020628,Good,0.03866476258479115,Good,0.08989092895748374,Very Poor,0.15265382808830433,Good,0.028940682646636472,Good,0.3597737618981929,Satisfactory,2,660940694,0.7931274669143256,0.2948717948717948,0.3285714285714285,0.19444444444444445,1970-01-01 00:00:01.766499071,0,3,1,1,Kunigal,320.0,0.0,1.0,0.0,0.0,67.48,916.48,1996.79,894.22,340.4,13.0260158,77.0222704
Valparai,0.1900652494211745,Satisfactory,0.176383434487683,Moderate,0.10205069169382061,Very Poor,0.05002348520432127,Good,0.06351485695349608,Good,0.7023037660366948,Moderate,5,661050991,0.7209194334803808,0.8076923076923076,0.15714285714285714,0.3111111111111111,1970-01-01 00:00:01.766499071,0,3,1,1,Valparai,27.0,0.0,0.0,0.0,0.0,10.85,916.48,814.3299999999999,894.22,340.4,10.3279931,76.9557258
Hunsur,0.20860871395495684,Moderate,0.1930917529453767,Moderate,0.11170513746073246,Very Poor,0.029004227336777825,Good,0.05280017673699325,Good,0.6405021382259622,Moderate,5,661213076,0.8010215927559786,0.3589743589743589,0.3476190476190476,0.19722222222222224,1970-01-01 00:00:01.766499071,0,3,1,1,Hunsur,406.0,0.0,0.0,0.0,0.0,2.6,916.48,814.3299999999999,894.22,340.4,12.3035086,76.2928095
Belthara Road,0.4688907598400337,Poor,0.438218493395216,Poor,0.4075315603597978,Severe,0.23285580084546728,Good,0.08339776869546006,Good,0.38124798822826145,Satisfactory,5,662741226,0.7269561179475273,0.3205128205128205,0.27499999999999997,0.7333333333333334,1970-01-01 00:00:01.766499071,0,3,1,1,Belthara Road,61.0,0.0,0.0,0.0,0.0,1.69,916.48,814.3299999999999,894.22,340.4,26.1201223,83.8460568
Maksi,0.1233424542201642,Satisfactory,0.11638700464119961,Satisfactory,0.12322491268463054,Severe,0.14936589948332546,Good,0.036562465481055996,Good,0.19317607026256495,Satisfactory,4,664256993,0.7838402600417924,0.21794871794871795,0.24761904761904763,0.13055555555555556,1970-01-01 00:00:01.766499071,0,3,1,1,Maksi,14.0,3.0,0.0,0.0,0.0,87.56,875.82,814.3299999999999,894.22,340.4,23.2586954,76.1467445
