location_id,location_name,sensor_id,parameter,parameter_original,parameter_display,value,unit,datetime_utc,datetime_local,latitude,longitude
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.51,µg/m³,2025-11-15T08:00:00Z,2025-11-15T13:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.77,µg/m³,2025-11-15T08:15:00Z,2025-11-15T13:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.42,µg/m³,2025-11-15T08:30:00Z,2025-11-15T14:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.74,µg/m³,2025-11-15T09:00:00Z,2025-11-15T14:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.65,µg/m³,2025-11-15T09:15:00Z,2025-11-15T14:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.06,µg/m³,2025-11-15T09:30:00Z,2025-11-15T15:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.7,µg/m³,2025-11-15T09:45:00Z,2025-11-15T15:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.66,µg/m³,2025-11-15T10:00:00Z,2025-11-15T15:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.12,µg/m³,2025-11-15T10:15:00Z,2025-11-15T15:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.95,µg/m³,2025-11-15T10:30:00Z,2025-11-15T16:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.96,µg/m³,2025-11-15T11:30:00Z,2025-11-15T17:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.36,µg/m³,2025-11-15T11:45:00Z,2025-11-15T17:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.43,µg/m³,2025-11-15T12:00:00Z,2025-11-15T17:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.94,µg/m³,2025-11-15T12:15:00Z,2025-11-15T17:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.44,µg/m³,2025-11-15T12:30:00Z,2025-11-15T18:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.28,µg/m³,2025-11-15T12:45:00Z,2025-11-15T18:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.46,µg/m³,2025-11-15T13:00:00Z,2025-11-15T18:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.71,µg/m³,2025-11-15T13:15:00Z,2025-11-15T18:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.69,µg/m³,2025-11-15T13:30:00Z,2025-11-15T19:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.74,µg/m³,2025-11-15T13:45:00Z,2025-11-15T19:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.74,µg/m³,2025-11-15T14:00:00Z,2025-11-15T19:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.72,µg/m³,2025-11-15T14:15:00Z,2025-11-15T19:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,24.07,µg/m³,2025-11-15T14:30:00Z,2025-11-15T20:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.8,µg/m³,2025-11-15T14:45:00Z,2025-11-15T20:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.43,µg/m³,2025-11-15T15:00:00Z,2025-11-15T20:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.26,µg/m³,2025-11-15T15:15:00Z,2025-11-15T20:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.64,µg/m³,2025-11-15T15:30:00Z,2025-11-15T21:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.6,µg/m³,2025-11-15T15:45:00Z,2025-11-15T21:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.56,µg/m³,2025-11-15T16:00:00Z,2025-11-15T21:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.14,µg/m³,2025-11-15T16:15:00Z,2025-11-15T21:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.08,µg/m³,2025-11-15T16:30:00Z,2025-11-15T22:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.81,µg/m³,2025-11-15T17:00:00Z,2025-11-15T22:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.68,µg/m³,2025-11-15T17:15:00Z,2025-11-15T22:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.0,µg/m³,2025-11-15T17:30:00Z,2025-11-15T23:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.73,µg/m³,2025-11-15T17:45:00Z,2025-11-15T23:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.9,µg/m³,2025-11-15T18:00:00Z,2025-11-15T23:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.76,µg/m³,2025-11-15T19:00:00Z,2025-11-16T00:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.28,µg/m³,2025-11-15T19:15:00Z,2025-11-16T00:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.62,µg/m³,2025-11-15T19:30:00Z,2025-11-16T01:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.21,µg/m³,2025-11-15T19:45:00Z,2025-11-16T01:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.61,µg/m³,2025-11-15T20:00:00Z,2025-11-16T01:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.86,µg/m³,2025-11-15T20:15:00Z,2025-11-16T01:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.62,µg/m³,2025-11-15T20:30:00Z,2025-11-16T02:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.66,µg/m³,2025-11-15T20:45:00Z,2025-11-16T02:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.64,µg/m³,2025-11-15T21:00:00Z,2025-11-16T02:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.05,µg/m³,2025-11-15T21:15:00Z,2025-11-16T02:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.16,µg/m³,2025-11-15T21:30:00Z,2025-11-16T03:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.9,µg/m³,2025-11-15T21:45:00Z,2025-11-16T03:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.42,µg/m³,2025-11-15T22:00:00Z,2025-11-16T03:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.34,µg/m³,2025-11-15T22:15:00Z,2025-11-16T03:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.17,µg/m³,2025-11-15T22:30:00Z,2025-11-16T04:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.88,µg/m³,2025-11-15T22:45:00Z,2025-11-16T04:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,21.76,µg/m³,2025-11-15T23:00:00Z,2025-11-16T04:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.54,µg/m³,2025-11-15T23:15:00Z,2025-11-16T04:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.72,µg/m³,2025-11-15T23:30:00Z,2025-11-16T05:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.93,µg/m³,2025-11-15T23:45:00Z,2025-11-16T05:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.48,µg/m³,2025-11-16T00:00:00Z,2025-11-16T05:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.48,µg/m³,2025-11-16T00:15:00Z,2025-11-16T05:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.14,µg/m³,2025-11-16T00:30:00Z,2025-11-16T06:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.99,µg/m³,2025-11-16T00:45:00Z,2025-11-16T06:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.61,µg/m³,2025-11-16T01:00:00Z,2025-11-16T06:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,22.96,µg/m³,2025-11-16T01:15:00Z,2025-11-16T06:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.28,µg/m³,2025-11-16T01:30:00Z,2025-11-16T07:00:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.08,µg/m³,2025-11-16T01:45:00Z,2025-11-16T07:15:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.81,µg/m³,2025-11-16T02:00:00Z,2025-11-16T07:30:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.06,µg/m³,2025-11-16T02:15:00Z,2025-11-16T07:45:00+05:30,12.9135218,77.5950804
5548,"BTM Layout, Bengaluru - CPCB",12235359,o3,o3,O₃ mass,23.17,µg/m³,2025-11-16T02:30:00Z,2025-11-16T08:00:00+05:30,12.9135218,77.5950804
